EXPERIMENTAL DATA:c:\digitam\result\jbscal03.xpt       DATE 21-Sep-18
START TIME:  12:09       STOP TIME:  14:33       TOTAL TIME:  2:24
=============================================================================   
TIME	P	Q	P(corr)	Q(corr)	A.INPUT	A.INPUT	REMARK
sec	microW	mJ	microW	mJ	MV	MVs
2158	18.037	543.199	 	 	 	 
2159	17.865	543.217	 	 	 	 
2160	17.693	543.235	 	 	 	 
2161	17.669	543.252	 	 	 	 
2162	17.497	0.017	 	 	 	 	FIRST PART #2
2163	17.374	0.035	 	 	 	 	PAUSE
2164	17.117	0.052	 	 	 	 	cond 1
2165	17.055	0.069	 	 	 	 
2166	16.957	0.086	 	 	 	 
2167	16.785	0.103	 	 	 	 
2168	16.491	0.119	 	 	 	 
2169	16.589	0.136	 	 	 	 
2170	16.368	0.152	 	 	 	 
2171	16.196	0.168	 	 	 	 
2172	16.067	0.184	 	 	 	 
2173	15.804	0.200	 	 	 	 
2174	15.779	0.216	 	 	 	 
2175	15.681	0.232	 	 	 	 
2176	15.534	0.247	 	 	 	 
2177	15.313	0.263	 	 	 	 
2178	15.141	0.278	 	 	 	 
2179	15.166	0.293	 	 	 	 
2180	14.871	0.308	 	 	 	 
2181	14.822	0.323	 	 	 	 
2182	14.601	0.337	 	 	 	 
2183	14.528	0.352	 	 	 	 
2184	14.454	0.366	 	 	 	 
2185	14.331	0.381	 	 	 	 
2186	14.245	0.395	 	 	 	 
2187	14.012	0.409	 	 	 	 
2188	13.890	0.423	 	 	 	 
2189	13.767	0.436	 	 	 	 
2190	13.644	0.450	 	 	 	 
2191	13.571	0.464	 	 	 	 
2192	13.448	0.477	 	 	 	 
2193	13.399	0.490	 	 	 	 
2194	13.325	0.504	 	 	 	 
2195	13.252	0.517	 	 	 	 
2196	13.080	0.530	 	 	 	 
2197	12.933	0.543	 	 	 	 
2198	12.933	0.556	 	 	 	 
2199	12.712	0.569	 	 	 	 
2200	12.712	0.581	 	 	 	 
2201	12.644	0.594	 	 	 	 
2202	12.515	0.607	 	 	 	 
2203	12.417	0.619	 	 	 	 
2204	12.270	0.631	 	 	 	 
2205	12.221	0.644	 	 	 	 
2206	12.049	0.656	 	 	 	 
2207	12.074	0.668	 	 	 	 
2208	11.926	0.680	 	 	 	 
2209	11.804	0.691	 	 	 	 
2210	11.730	0.703	 	 	 	 
2211	11.656	0.715	 	 	 	 
2212	11.509	0.726	 	 	 	 
2213	11.460	0.738	 	 	 	 
2214	11.337	0.749	 	 	 	 
2215	11.245	0.760	 	 	 	 
2216	11.117	0.771	 	 	 	 
2217	11.092	0.783	 	 	 	 
2218	10.920	0.793	 	 	 	 
2219	10.920	0.804	 	 	 	 
2220	10.896	0.815	 	 	 	 
2221	10.822	0.826	 	 	 	 
2222	10.822	0.837	 	 	 	 
2223	10.638	0.011	 	 	 	 	FIRST PART #2
2224	10.601	0.021	 	 	 	 	MAIN #1
2225	10.552	0.032	 	 	 	 	cond 1
2226	10.601	0.042	 	 	 	 
2227	11.018	0.053	 	 	 	 
2228	11.951	0.065	 	 	 	 
2229	13.031	0.078	 	 	 	 
2230	14.669	0.093	 	 	 	 
2231	16.589	0.110	 	 	 	 
2232	18.528	0.128	 	 	 	 
2233	20.515	0.149	 	 	 	 
2234	22.724	0.171	 	 	 	 
2235	24.859	0.196	 	 	 	 
2236	27.166	0.223	 	 	 	 
2237	29.521	0.253	 	 	 	 
2238	31.926	0.285	 	 	 	 
2239	34.877	0.320	 	 	 	 
2240	37.620	0.357	 	 	 	 
2241	40.098	0.397	 	 	 	 
2242	42.650	0.440	 	 	 	 
2243	45.129	0.485	 	 	 	 
2244	47.583	0.533	 	 	 	 
2245	50.037	0.583	 	 	 	 
2246	52.491	0.635	 	 	 	 
2247	54.945	0.690	 	 	 	 
2248	57.325	0.748	 	 	 	 
2249	59.730	0.807	 	 	 	 
2250	62.209	0.870	 	 	 	 
2251	64.540	0.934	 	 	 	 
2252	67.288	1.001	 	 	 	 
2253	70.160	1.072	 	 	 	 
2254	72.294	1.144	 	 	 	 
2255	74.675	1.219	 	 	 	 
2256	76.933	1.295	 	 	 	 
2257	79.288	1.375	 	 	 	 
2258	81.423	1.456	 	 	 	 
2259	83.632	1.540	 	 	 	 
2260	85.865	1.626	 	 	 	 
2261	88.098	1.714	 	 	 	 
2262	90.184	1.804	 	 	 	 
2263	92.442	1.896	 	 	 	 
2264	94.479	1.991	 	 	 	 
2265	96.939	2.088	 	 	 	 
2266	99.362	2.187	 	 	 	 
2267	101.399	2.289	 	 	 	 
2268	103.386	2.392	 	 	 	 
2269	105.301	2.497	 	 	 	 
2270	107.337	2.605	 	 	 	 
2271	109.227	2.714	 	 	 	 
2272	111.190	2.825	 	 	 	 
2273	113.055	2.938	 	 	 	 
2274	115.067	3.053	 	 	 	 
2275	117.006	3.170	 	 	 	 
2276	118.798	3.289	 	 	 	 
2277	120.638	3.410	 	 	 	 
2278	122.871	3.532	 	 	 	 
2279	124.834	3.657	 	 	 	 
2280	126.675	3.784	 	 	 	 
2281	128.515	3.912	 	 	 	 
2282	130.258	4.043	 	 	 	 
2283	131.975	4.175	 	 	 	 
2284	133.742	4.308	 	 	 	 
2285	135.386	4.444	 	 	 	 
2286	137.031	4.581	 	 	 	 
2287	138.798	4.720	 	 	 	 
2288	140.393	4.860	 	 	 	 
2289	141.963	5.002	 	 	 	 
2290	143.583	5.146	 	 	 	 
2291	145.454	5.291	 	 	 	 
2292	147.288	5.438	 	 	 	 
2293	148.810	5.587	 	 	 	 
2294	150.454	5.738	 	 	 	 
2295	151.804	5.889	 	 	 	 
2296	153.521	6.043	 	 	 	 
2297	155.018	6.198	 	 	 	 
2298	156.417	6.354	 	 	 	 
2299	157.914	6.512	 	 	 	 
2300	159.288	6.672	 	 	 	 
2301	160.687	6.832	 	 	 	 
2302	162.061	6.994	 	 	 	 
2303	163.558	7.158	 	 	 	 
2304	165.166	7.323	 	 	 	 
2305	166.822	7.490	 	 	 	 
2306	168.123	7.658	 	 	 	 
2307	169.620	7.828	 	 	 	 
2308	170.847	7.998	 	 	 	 
2309	172.147	8.171	 	 	 	 
2310	173.472	8.344	 	 	 	 
2311	174.724	8.519	 	 	 	 
2312	176.074	8.695	 	 	 	 
2313	177.350	8.872	 	 	 	 
2314	178.626	9.051	 	 	 	 
2315	179.975	9.231	 	 	 	 
2316	181.080	9.412	 	 	 	 
2317	182.429	9.594	 	 	 	 
2318	183.926	9.778	 	 	 	 
2319	185.178	9.963	 	 	 	 
2320	186.209	10.150	 	 	 	 
2321	187.460	10.337	 	 	 	 
2322	188.540	10.526	 	 	 	 
2323	189.669	10.715	 	 	 	 
2324	190.920	10.906	 	 	 	 
2325	192.000	11.098	 	 	 	 
2326	193.080	11.291	 	 	 	 
2327	194.209	11.486	 	 	 	 
2328	195.337	11.681	 	 	 	 
2329	196.417	11.877	 	 	 	 
2330	197.669	12.075	 	 	 	 
2331	198.896	12.274	 	 	 	 
2332	200.000	12.474	 	 	 	 
2333	200.859	12.675	 	 	 	 
2334	201.963	12.877	 	 	 	 
2335	202.969	13.080	 	 	 	 
2336	204.000	13.284	 	 	 	 
2337	205.006	13.489	 	 	 	 
2338	205.939	13.695	 	 	 	 
2339	206.994	13.902	 	 	 	 
2340	207.951	14.110	 	 	 	 
2341	208.932	14.318	 	 	 	 
2342	209.890	14.528	 	 	 	 
2343	210.822	14.739	 	 	 	 
2344	211.706	14.951	 	 	 	 
2345	212.687	15.164	 	 	 	 
2346	213.644	15.377	 	 	 	 
2347	214.454	15.592	 	 	 	 
2348	215.313	15.807	 	 	 	 
2349	216.270	16.023	 	 	 	 
2350	217.129	16.240	 	 	 	 
2351	217.988	16.458	 	 	 	 
2352	218.871	16.677	 	 	 	 
2353	219.656	16.897	 	 	 	 
2354	220.466	17.117	 	 	 	 
2355	221.350	17.339	 	 	 	 
2356	222.086	17.561	 	 	 	 
2357	222.847	17.784	 	 	 	 
2358	223.705	18.007	 	 	 	 
2359	224.540	18.232	 	 	 	 
2360	225.325	18.457	 	 	 	 
2361	226.012	18.683	 	 	 	 
2362	226.773	18.910	 	 	 	 
2363	227.656	19.138	 	 	 	 
2364	228.294	19.366	 	 	 	 
2365	228.957	19.595	 	 	 	 
2366	229.791	19.825	 	 	 	 
2367	230.577	20.055	 	 	 	 
2368	231.239	20.287	 	 	 	 
2369	232.025	20.519	 	 	 	 
2370	232.663	20.751	 	 	 	 
2371	233.399	20.985	 	 	 	 
2372	234.061	21.219	 	 	 	 
2373	234.724	21.453	 	 	 	 
2374	235.337	21.689	 	 	 	 
2375	236.147	21.925	 	 	 	 
2376	236.890	22.162	 	 	 	 
2377	237.742	22.400	 	 	 	 
2378	238.209	22.638	 	 	 	 
2379	238.871	22.877	 	 	 	 
2380	239.607	23.116	 	 	 	 
2381	240.221	23.356	 	 	 	 
2382	240.859	23.597	 	 	 	 
2383	241.448	23.839	 	 	 	 
2384	242.110	24.081	 	 	 	 
2385	242.748	24.324	 	 	 	 
2386	243.239	24.567	 	 	 	 
2387	243.779	24.811	 	 	 	 
2388	244.417	25.055	 	 	 	 
2389	244.957	25.300	 	 	 	 
2390	245.546	25.546	 	 	 	 
2391	246.184	25.792	 	 	 	 
2392	246.773	26.038	 	 	 	 
2393	247.313	26.286	 	 	 	 
2394	247.877	26.534	 	 	 	 
2395	248.442	26.782	 	 	 	 
2396	248.982	27.031	 	 	 	 
2397	249.448	27.281	 	 	 	 
2398	249.988	27.531	 	 	 	 
2399	250.552	27.781	 	 	 	 
2400	251.018	28.032	 	 	 	 
2401	251.558	28.284	 	 	 	 
2402	251.951	28.536	 	 	 	 
2403	252.466	28.788	 	 	 	 
2404	253.080	29.041	 	 	 	 
2405	253.595	29.295	 	 	 	 
2406	254.110	29.549	 	 	 	 
2407	254.454	29.803	 	 	 	 
2408	254.994	30.058	 	 	 	 
2409	255.411	30.314	 	 	 	 
2410	255.951	30.570	 	 	 	 
2411	256.393	30.826	 	 	 	 
2412	256.883	31.083	 	 	 	 
2413	257.276	31.340	 	 	 	 
2414	257.742	31.598	 	 	 	 
2415	258.184	31.856	 	 	 	 
2416	258.650	32.115	 	 	 	 
2417	259.117	32.374	 	 	 	 
2418	259.460	32.633	 	 	 	 
2419	259.853	32.893	 	 	 	 
2420	260.294	33.154	 	 	 	 
2421	260.736	33.414	 	 	 	 
2422	261.129	33.675	 	 	 	 
2423	261.546	33.937	 	 	 	 
2424	261.963	34.199	 	 	 	 
2425	262.282	34.461	 	 	 	 
2426	262.724	34.724	 	 	 	 
2427	263.067	34.987	 	 	 	 
2428	263.509	35.250	 	 	 	 
2429	264.074	35.515	 	 	 	 
2430	264.417	35.779	 	 	 	 
2431	264.785	36.044	 	 	 	 
2432	265.153	36.309	 	 	 	 
2433	265.423	36.574	 	 	 	 
2434	265.890	36.840	 	 	 	 
2435	266.258	37.106	 	 	 	 
2436	266.626	37.373	 	 	 	 
2437	266.994	37.640	 	 	 	 
2438	267.190	37.907	 	 	 	 
2439	267.632	38.175	 	 	 	 
2440	268.000	38.443	 	 	 	 
2441	268.294	38.711	 	 	 	 
2442	268.564	38.980	 	 	 	 
2443	269.006	39.249	 	 	 	 
2444	269.325	39.518	 	 	 	 
2445	269.644	39.788	 	 	 	 
2446	269.939	40.058	 	 	 	 
2447	270.258	40.328	 	 	 	 
2448	270.601	40.599	 	 	 	 
2449	270.896	40.869	 	 	 	 
2450	271.117	41.141	 	 	 	 
2451	271.534	41.412	 	 	 	 
2452	271.877	41.684	 	 	 	 
2453	272.221	41.956	 	 	 	 
2454	272.442	42.229	 	 	 	 
2455	272.638	42.501	 	 	 	 
2456	272.957	42.774	 	 	 	 
2457	273.325	43.048	 	 	 	 
2458	273.644	43.321	 	 	 	 
2459	273.890	43.595	 	 	 	 
2460	274.233	43.869	 	 	 	 
2461	274.405	44.144	 	 	 	 
2462	274.724	44.418	 	 	 	 
2463	274.945	44.693	 	 	 	 
2464	275.239	44.969	 	 	 	 
2465	275.509	45.244	 	 	 	 
2466	275.877	45.520	 	 	 	 
2467	276.025	45.796	 	 	 	 
2468	276.368	46.072	 	 	 	 
2469	276.589	46.349	 	 	 	 
2470	276.859	46.626	 	 	 	 
2471	277.031	46.903	 	 	 	 
2472	277.399	47.180	 	 	 	 
2473	277.644	47.458	 	 	 	 
2474	277.865	47.736	 	 	 	 
2475	278.086	48.014	 	 	 	 
2476	278.356	48.292	 	 	 	 
2477	278.577	48.571	 	 	 	 
2478	278.822	48.850	 	 	 	 
2479	278.871	49.129	 	 	 	 
2480	279.190	49.408	 	 	 	 
2481	279.362	49.687	 	 	 	 
2482	279.699	49.967	 	 	 	 
2483	279.926	50.247	 	 	 	 
2484	280.123	50.527	 	 	 	 
2485	280.319	50.807	 	 	 	 
2486	280.663	51.088	 	 	 	 
2487	280.761	51.369	 	 	 	 
2488	280.932	51.649	 	 	 	 
2489	281.178	51.931	 	 	 	 
2490	281.374	52.212	 	 	 	 
2491	281.472	52.494	 	 	 	 
2492	281.791	52.775	 	 	 	 
2493	281.988	53.057	 	 	 	 
2494	282.110	53.339	 	 	 	 
2495	282.307	53.622	 	 	 	 
2496	282.479	53.904	 	 	 	 
2497	282.601	54.187	 	 	 	 
2498	282.969	54.470	 	 	 	 
2499	283.067	54.753	 	 	 	 
2500	283.386	55.036	 	 	 	 
2501	283.411	55.320	 	 	 	 
2502	283.607	55.603	 	 	 	 
2503	283.877	55.887	 	 	 	 
2504	284.025	56.171	 	 	 	 
2505	284.221	56.455	 	 	 	 
2506	284.393	56.740	 	 	 	 
2507	284.466	57.024	 	 	 	 
2508	284.761	57.309	 	 	 	 
2509	284.761	57.594	 	 	 	 
2510	285.006	57.879	 	 	 	 
2511	285.227	58.164	 	 	 	 
2512	285.325	58.449	 	 	 	 
2513	285.497	58.735	 	 	 	 
2514	285.669	59.020	 	 	 	 
2515	285.791	59.306	 	 	 	 
2516	285.988	59.592	 	 	 	 
2517	286.086	59.878	 	 	 	 
2518	286.331	60.165	 	 	 	 
2519	286.405	60.451	 	 	 	 
2520	286.577	60.738	 	 	 	 
2521	286.724	61.024	 	 	 	 
2522	286.871	61.311	 	 	 	 
2523	286.920	61.598	 	 	 	 
2524	287.166	61.885	 	 	 	 
2525	287.264	62.173	 	 	 	 
2526	287.436	62.460	 	 	 	 
2527	287.607	62.748	 	 	 	 
2528	287.730	63.035	 	 	 	 
2529	287.804	63.323	 	 	 	 
2530	287.926	63.611	 	 	 	 
2531	288.123	63.899	 	 	 	 
2532	288.196	64.187	 	 	 	 
2533	288.393	64.476	 	 	 	 
2534	288.466	64.764	 	 	 	 
2535	288.552	65.053	 	 	 	 
2536	288.761	65.342	 	 	 	 
2537	288.859	65.630	 	 	 	 
2538	288.957	65.919	 	 	 	 
2539	289.080	66.208	 	 	 	 
2540	289.202	66.498	 	 	 	 
2541	289.374	66.787	 	 	 	 
2542	289.521	67.077	 	 	 	 
2543	289.571	67.366	 	 	 	 
2544	289.816	67.656	 	 	 	 
2545	289.816	67.946	 	 	 	 
2546	289.963	68.236	 	 	 	 
2547	290.086	68.526	 	 	 	 
2548	290.135	68.816	 	 	 	 
2549	290.258	69.106	 	 	 	 
2550	290.380	69.397	 	 	 	 
2551	290.528	69.687	 	 	 	 
2552	290.650	69.978	 	 	 	 
2553	290.577	70.268	 	 	 	 
2554	290.798	70.559	 	 	 	 
2555	290.822	70.850	 	 	 	 
2556	290.945	71.141	 	 	 	 
2557	291.117	71.432	 	 	 	 
2558	291.239	71.723	 	 	 	 
2559	291.288	72.015	 	 	 	 
2560	291.460	72.306	 	 	 	 
2561	291.460	72.597	 	 	 	 
2562	291.558	72.889	 	 	 	 
2563	291.705	73.181	 	 	 	 
2564	291.779	73.473	 	 	 	 
2565	291.877	73.764	 	 	 	 
2566	291.951	74.056	 	 	 	 
2567	292.024	74.348	 	 	 	 
2568	292.196	74.641	 	 	 	 
2569	292.270	74.933	 	 	 	 
2570	292.270	75.225	 	 	 	 
2571	292.491	75.518	 	 	 	 
2572	292.466	75.810	 	 	 	 
2573	292.589	76.103	 	 	 	 
2574	292.736	76.395	 	 	 	 
2575	292.883	76.688	 	 	 	 
2576	292.908	76.981	 	 	 	 
2577	293.031	77.274	 	 	 	 
2578	293.080	77.567	 	 	 	 
2579	293.178	77.860	 	 	 	 
2580	293.178	78.154	 	 	 	 
2581	293.276	78.447	 	 	 	 
2582	293.325	78.740	 	 	 	 
2583	293.472	79.034	 	 	 	 
2584	293.546	79.327	 	 	 	 
2585	293.521	79.621	 	 	 	 
2586	293.644	79.914	 	 	 	 
2587	293.693	80.208	 	 	 	 
2588	293.798	80.502	 	 	 	 
2589	293.890	80.796	 	 	 	 
2590	293.963	81.090	 	 	 	 
2591	293.988	81.384	 	 	 	 
2592	294.110	81.678	 	 	 	 
2593	294.184	81.972	 	 	 	 
2594	294.233	82.266	 	 	 	 
2595	294.159	82.560	 	 	 	 
2596	294.282	82.855	 	 	 	 
2597	294.356	83.149	 	 	 	 
2598	294.405	83.443	 	 	 	 
2599	294.454	83.738	 	 	 	 
2600	294.552	84.032	 	 	 	 
2601	294.626	84.327	 	 	 	 
2602	294.650	84.622	 	 	 	 
2603	294.650	84.916	 	 	 	 
2604	294.773	85.211	 	 	 	 
2605	294.822	85.506	 	 	 	 
2606	294.847	85.801	 	 	 	 
2607	294.945	86.096	 	 	 	 
2608	295.018	86.391	 	 	 	 
2609	295.092	86.686	 	 	 	 
2610	295.239	86.981	 	 	 	 
2611	295.215	87.276	 	 	 	 
2612	295.092	87.571	 	 	 	 
2613	295.386	87.867	 	 	 	 
2614	295.313	88.162	 	 	 	 
2615	295.460	88.458	 	 	 	 
2616	295.411	88.753	 	 	 	 
2617	295.558	89.049	 	 	 	 
2618	295.485	89.344	 	 	 	 
2619	295.583	89.640	 	 	 	 
2620	295.656	89.935	 	 	 	 
2621	295.632	90.231	 	 	 	 
2622	295.632	90.527	 	 	 	 
2623	295.853	90.822	 	 	 	 
2624	295.804	91.118	 	 	 	 
2625	295.828	91.414	 	 	 	 
2626	295.975	91.710	 	 	 	 
2627	295.975	92.006	 	 	 	 
2628	296.074	92.302	 	 	 	 
2629	296.074	92.598	 	 	 	 
2630	296.074	92.894	 	 	 	 
2631	296.196	93.190	 	 	 	 
2632	296.221	93.487	 	 	 	 
2633	296.270	93.783	 	 	 	 
2634	296.294	94.079	 	 	 	 
2635	296.466	94.376	 	 	 	 
2636	296.491	94.672	 	 	 	 
2637	296.491	94.969	 	 	 	 
2638	296.540	95.265	 	 	 	 
2639	296.613	95.562	 	 	 	 
2640	296.638	95.858	 	 	 	 
2641	296.724	96.155	 	 	 	 
2642	296.736	96.452	 	 	 	 
2643	296.736	96.749	 	 	 	 
2644	296.785	97.045	 	 	 	 
2645	296.736	97.342	 	 	 	 
2646	296.859	97.639	 	 	 	 
2647	296.908	97.936	 	 	 	 
2648	296.932	98.233	 	 	 	 
2649	297.031	98.530	 	 	 	 
2650	297.080	98.827	 	 	 	 
2651	297.080	99.124	 	 	 	 
2652	297.080	99.421	 	 	 	 
2653	297.080	99.718	 	 	 	 
2654	296.982	100.015	 	 	 	 
2655	297.227	100.312	 	 	 	 
2656	297.129	100.610	 	 	 	 
2657	297.104	100.907	 	 	 	 
2658	297.227	101.204	 	 	 	 
2659	297.301	101.501	 	 	 	 
2660	297.325	101.799	 	 	 	 
2661	297.423	102.096	 	 	 	 
2662	297.350	102.393	 	 	 	 
2663	297.448	102.691	 	 	 	 
2664	297.521	102.988	 	 	 	 
2665	297.472	103.286	 	 	 	 
2666	297.571	103.583	 	 	 	 
2667	297.620	103.881	 	 	 	 
2668	297.693	104.179	 	 	 	 
2669	297.571	104.476	 	 	 	 
2670	297.669	104.774	 	 	 	 
2671	297.693	105.072	 	 	 	 
2672	297.693	105.369	 	 	 	 
2673	297.865	105.667	 	 	 	 
2674	297.840	105.965	 	 	 	 
2675	297.767	106.263	 	 	 	 
2676	297.767	106.560	 	 	 	 
2677	297.939	106.858	 	 	 	 
2678	297.939	107.156	 	 	 	 
2679	297.939	107.454	 	 	 	 
2680	297.914	107.752	 	 	 	 
2681	298.135	108.050	 	 	 	 
2682	298.086	108.348	 	 	 	 
2683	298.037	108.646	 	 	 	 
2684	298.061	108.945	 	 	 	 
2685	298.086	109.243	 	 	 	 
2686	298.061	109.541	 	 	 	 
2687	298.233	109.839	 	 	 	 
2688	298.159	110.137	 	 	 	 
2689	298.233	110.435	 	 	 	 
2690	298.184	110.733	 	 	 	 
2691	298.184	111.032	 	 	 	 
2692	298.233	111.330	 	 	 	 
2693	298.258	111.628	 	 	 	 
2694	298.251	111.926	 	 	 	 
2695	298.356	112.225	 	 	 	 
2696	298.331	112.523	 	 	 	 
2697	298.405	112.821	 	 	 	 
2698	298.478	113.120	 	 	 	 
2699	298.356	113.418	 	 	 	 
2700	298.429	113.717	 	 	 	 
2701	298.528	114.015	 	 	 	 
2702	298.528	114.314	 	 	 	 
2703	298.577	114.612	 	 	 	 
2704	298.626	114.911	 	 	 	 
2705	298.601	115.210	 	 	 	 
2706	298.577	115.508	 	 	 	 
2707	298.577	115.807	 	 	 	 
2708	298.650	116.105	 	 	 	 
2709	298.577	116.404	 	 	 	 
2710	298.650	116.703	 	 	 	 
2711	298.650	117.001	 	 	 	 
2712	298.748	117.300	 	 	 	 
2713	298.675	117.599	 	 	 	 
2714	298.699	117.897	 	 	 	 
2715	298.699	118.196	 	 	 	 
2716	298.871	118.495	 	 	 	 
2717	298.797	118.794	 	 	 	 
2718	298.797	119.093	 	 	 	 
2719	298.822	119.391	 	 	 	 
2720	298.920	119.690	 	 	 	 
2721	299.043	119.989	 	 	 	 
2722	299.043	120.288	 	 	 	 
2723	299.141	120.588	 	 	 	 
2724	299.043	120.887	 	 	 	 
2725	299.092	121.186	 	 	 	 
2726	299.141	121.485	 	 	 	 
2727	299.043	121.784	 	 	 	 
2728	299.092	122.083	 	 	 	 
2729	299.092	122.382	 	 	 	 
2730	299.117	122.681	 	 	 	 
2731	299.067	122.980	 	 	 	 
2732	299.067	123.279	 	 	 	 
2733	299.215	123.579	 	 	 	 
2734	299.117	123.878	 	 	 	 
2735	299.190	124.177	 	 	 	 
2736	299.190	124.476	 	 	 	 
2737	299.190	124.775	 	 	 	 
2738	299.239	125.074	 	 	 	 
2739	299.264	125.374	 	 	 	 
2740	299.288	125.673	 	 	 	 
2741	299.264	125.972	 	 	 	 
2742	299.313	126.272	 	 	 	 
2743	299.288	126.571	 	 	 	 
2744	299.264	126.870	 	 	 	 
2745	299.362	127.169	 	 	 	 
2746	299.239	127.469	 	 	 	 
2747	299.337	127.768	 	 	 	 
2748	299.337	128.067	 	 	 	 
2749	299.239	128.367	 	 	 	 
2750	299.288	128.666	 	 	 	 
2751	299.264	128.965	 	 	 	 
2752	299.288	129.264	 	 	 	 
2753	299.313	129.564	 	 	 	 
2754	299.337	129.863	 	 	 	 
2755	299.386	130.163	 	 	 	 
2756	299.386	130.462	 	 	 	 
2757	299.386	130.761	 	 	 	 
2758	299.411	131.061	 	 	 	 
2759	299.485	131.360	 	 	 	 
2760	299.386	131.660	 	 	 	 
2761	299.411	131.959	 	 	 	 
2762	299.460	132.258	 	 	 	 
2763	299.485	132.558	 	 	 	 
2764	299.411	132.857	 	 	 	 
2765	299.411	133.157	 	 	 	 
2766	299.436	133.456	 	 	 	 
2767	299.509	133.756	 	 	 	 
2768	299.460	134.055	 	 	 	 
2769	299.534	134.355	 	 	 	 
2770	299.583	134.654	 	 	 	 
2771	299.534	134.954	 	 	 	 
2772	299.534	135.253	 	 	 	 
2773	299.558	135.553	 	 	 	 
2774	299.681	135.853	 	 	 	 
2775	299.632	136.152	 	 	 	 
2776	299.558	136.452	 	 	 	 
2777	299.681	136.751	 	 	 	 
2778	299.656	137.051	 	 	 	 
2779	299.558	137.351	 	 	 	 
2780	299.755	137.650	 	 	 	 
2781	299.681	137.950	 	 	 	 
2782	299.632	138.250	 	 	 	 
2783	299.730	138.549	 	 	 	 
2784	299.681	138.849	 	 	 	 
2785	299.607	139.149	 	 	 	 
2786	299.705	139.448	 	 	 	 
2787	299.755	139.748	 	 	 	 
2788	299.755	140.048	 	 	 	 
2789	299.730	140.348	 	 	 	 
2790	299.779	140.647	 	 	 	 
2791	299.804	140.947	 	 	 	 
2792	299.853	141.247	 	 	 	 
2793	299.779	141.547	 	 	 	 
2794	299.828	141.847	 	 	 	 
2795	299.779	142.147	 	 	 	 
2796	299.853	142.446	 	 	 	 
2797	299.828	142.746	 	 	 	 
2798	299.755	143.046	 	 	 	 
2799	299.853	143.346	 	 	 	 
2800	299.816	143.646	 	 	 	 
2801	299.828	143.945	 	 	 	 
2802	299.853	144.245	 	 	 	 
2803	299.902	144.545	 	 	 	 
2804	299.853	144.845	 	 	 	 
2805	299.853	145.145	 	 	 	 
2806	299.853	145.445	 	 	 	 
2807	299.853	145.745	 	 	 	 
2808	299.902	146.045	 	 	 	 
2809	299.902	146.344	 	 	 	 
2810	299.926	146.644	 	 	 	 
2811	299.902	146.944	 	 	 	 
2812	299.926	147.244	 	 	 	 
2813	299.926	147.544	 	 	 	 
2814	300.000	147.844	 	 	 	 
2815	300.098	148.144	 	 	 	 
2816	299.926	148.444	 	 	 	 
2817	299.877	148.744	 	 	 	 
2818	299.951	149.044	 	 	 	 
2819	299.951	149.344	 	 	 	 
2820	300.000	149.644	 	 	 	 
2821	300.000	149.944	 	 	 	 
2822	300.000	150.244	 	 	 	 
2823	300.024	150.544	 	 	 	 
2824	300.098	150.844	 	 	 	 
2825	300.049	151.144	 	 	 	 
2826	300.074	151.444	 	 	 	 
2827	300.098	151.744	 	 	 	 
2828	300.147	152.044	 	 	 	 
2829	300.147	152.345	 	 	 	 
2830	300.098	152.645	 	 	 	 
2831	300.123	152.945	 	 	 	 
2832	300.098	153.245	 	 	 	 
2833	300.098	153.545	 	 	 	 
2834	300.024	153.845	 	 	 	 
2835	300.196	154.145	 	 	 	 
2836	300.098	154.445	 	 	 	 
2837	300.172	154.745	 	 	 	 
2838	300.123	155.046	 	 	 	 
2839	300.098	155.346	 	 	 	 
2840	300.221	155.646	 	 	 	 
2841	300.098	155.946	 	 	 	 
2842	300.147	156.246	 	 	 	 
2843	300.147	156.546	 	 	 	 
2844	300.098	156.846	 	 	 	 
2845	300.074	157.146	 	 	 	 
2846	300.147	157.447	 	 	 	 
2847	300.024	157.747	 	 	 	 
2848	300.123	158.047	 	 	 	 
2849	300.074	158.347	 	 	 	 
2850	300.172	158.647	 	 	 	 
2851	300.172	158.947	 	 	 	 
2852	300.147	159.247	 	 	 	 
2853	300.074	159.547	 	 	 	 
2854	300.123	159.848	 	 	 	 
2855	300.049	160.148	 	 	 	 
2856	300.049	160.448	 	 	 	 
2857	300.196	160.748	 	 	 	 
2858	300.098	161.048	 	 	 	 
2859	300.049	161.348	 	 	 	 
2860	300.098	161.648	 	 	 	 
2861	300.098	161.948	 	 	 	 
2862	300.074	162.248	 	 	 	 
2863	300.074	162.548	 	 	 	 
2864	300.098	162.848	 	 	 	 
2865	300.172	163.149	 	 	 	 
2866	300.049	163.449	 	 	 	 
2867	300.098	163.749	 	 	 	 
2868	300.123	164.049	 	 	 	 
2869	300.098	164.349	 	 	 	 
2870	300.196	164.649	 	 	 	 
2871	300.196	164.949	 	 	 	 
2872	300.147	165.249	 	 	 	 
2873	300.196	165.550	 	 	 	 
2874	300.147	165.850	 	 	 	 
2875	300.172	166.150	 	 	 	 
2876	300.245	166.450	 	 	 	 
2877	300.245	166.750	 	 	 	 
2878	300.294	167.051	 	 	 	 
2879	300.270	167.351	 	 	 	 
2880	300.393	167.651	 	 	 	 
2881	300.196	167.952	 	 	 	 
2882	300.270	168.252	 	 	 	 
2883	300.221	168.552	 	 	 	 
