EXPERIMENTAL DATA:c:\digitam\result\jbscal04.xpt       DATE 21-Sep-18
START TIME:  15:56       STOP TIME:  01:56       TOTAL TIME:  10:00
=============================================================================   
TIME	P	Q	P(corr)	Q(corr)	A.INPUT	A.INPUT	REMARK
sec	microW	mJ	microW	mJ	MV	MVs
5432	293.472	488.154	 	 	 	 
5433	293.325	488.448	 	 	 	 
5434	293.399	488.741	 	 	 	 
5435	293.521	489.034	 	 	 	 
5436	293.423	489.328	 	 	 	 
5437	293.448	489.621	 	 	 	 
5438	293.497	489.915	 	 	 	 
5439	293.521	490.208	 	 	 	 
5440	293.350	490.502	 	 	 	 
5441	293.472	490.795	 	 	 	 
5442	293.497	491.089	 	 	 	 
5443	293.423	491.382	 	 	 	 
5444	293.472	491.676	 	 	 	 
5445	293.423	491.969	 	 	 	 
5446	293.374	492.262	 	 	 	 
5447	293.448	492.556	 	 	 	 
5448	293.399	492.849	 	 	 	 
5449	293.448	493.143	 	 	 	 
5450	293.423	493.436	 	 	 	 
5451	293.497	493.730	 	 	 	 
5452	293.448	494.023	 	 	 	 
5453	293.374	494.316	 	 	 	 
5454	293.399	494.610	 	 	 	 
5455	293.472	494.903	 	 	 	 
5456	293.472	495.197	 	 	 	 
5457	293.448	495.490	 	 	 	 
5458	293.497	495.784	 	 	 	 
5459	293.472	496.077	 	 	 	 
5460	293.423	496.371	 	 	 	 
5461	293.448	496.664	 	 	 	 
5462	293.399	496.957	 	 	 	 
5463	293.350	497.251	 	 	 	 
5464	293.399	497.544	 	 	 	 
5465	293.423	497.838	 	 	 	 
5466	293.325	498.131	 	 	 	 
5467	292.810	498.424	 	 	 	 
5468	292.049	498.716	 	 	 	 
5469	290.748	499.006	 	 	 	 
5470	289.252	499.296	 	 	 	 
5471	287.460	499.583	 	 	 	 
5472	285.399	499.869	 	 	 	 
5473	283.411	500.152	 	 	 	 
5474	281.202	500.433	 	 	 	 
5475	278.411	500.712	 	 	 	 
5476	275.509	500.987	 	 	 	 
5477	273.006	501.260	 	 	 	 
5478	270.478	501.531	 	 	 	 
5479	268.025	501.799	 	 	 	 
5480	265.350	502.064	 	 	 	 
5481	262.748	502.327	 	 	 	 
5482	260.147	502.587	 	 	 	 
5483	257.595	502.844	 	 	 	 
5484	255.018	503.100	 	 	 	 
5485	252.344	503.352	 	 	 	 
5486	249.816	503.602	 	 	 	 
5487	247.190	503.849	 	 	 	 
5488	244.736	504.094	 	 	 	 
5489	242.209	504.336	 	 	 	 
5490	239.656	504.575	 	 	 	 
5491	237.202	504.813	 	 	 	 
5492	234.724	505.047	 	 	 	 
5493	232.221	505.280	 	 	 	 
5494	229.890	505.510	 	 	 	 
5495	227.436	505.737	 	 	 	 
5496	225.104	505.962	 	 	 	 
5497	222.773	506.185	 	 	 	 
5498	220.344	506.405	 	 	 	 
5499	218.037	506.623	 	 	 	 
5500	215.779	506.839	 	 	 	 
5501	213.448	507.052	 	 	 	 
5502	211.239	507.264	 	 	 	 
5503	209.006	507.473	 	 	 	 
5504	206.822	507.679	 	 	 	 
5505	204.613	507.884	 	 	 	 
5506	202.503	508.087	 	 	 	 
5507	200.245	508.287	 	 	 	 
5508	198.233	508.485	 	 	 	 
5509	196.147	508.681	 	 	 	 
5510	194.159	508.875	 	 	 	 
5511	192.147	509.068	 	 	 	 
5512	189.810	509.257	 	 	 	 
5513	187.509	509.445	 	 	 	 
5514	185.472	509.630	 	 	 	 
5515	183.607	509.814	 	 	 	 
5516	181.546	509.995	 	 	 	 
5517	179.755	510.175	 	 	 	 
5518	177.939	510.353	 	 	 	 
5519	176.098	510.529	 	 	 	 
5520	174.258	510.704	 	 	 	 
5521	172.466	510.876	 	 	 	 
5522	170.577	511.047	 	 	 	 
5523	168.834	511.215	 	 	 	 
5524	167.141	511.383	 	 	 	 
5525	165.074	511.548	 	 	 	 
5526	163.067	511.711	 	 	 	 
5527	161.374	511.872	 	 	 	 
5528	159.730	512.032	 	 	 	 
5529	157.865	512.190	 	 	 	 
5530	156.417	512.346	 	 	 	 
5531	154.699	512.501	 	 	 	 
5532	153.080	512.654	 	 	 	 
5533	151.460	512.805	 	 	 	 
5534	149.914	512.955	 	 	 	 
5535	148.491	513.104	 	 	 	 
5536	146.822	513.251	 	 	 	 
5537	145.325	513.396	 	 	 	 
5538	143.466	513.539	 	 	 	 
5539	141.742	513.681	 	 	 	 
5540	140.294	513.821	 	 	 	 
5541	138.798	513.960	 	 	 	 
5542	137.325	514.097	 	 	 	 
5543	135.877	514.233	 	 	 	 
5544	134.454	514.368	 	 	 	 
5545	133.080	514.501	 	 	 	 
5546	131.706	514.633	 	 	 	 
5547	130.331	514.763	 	 	 	 
5548	129.031	514.892	 	 	 	 
5549	127.607	515.020	 	 	 	 
5550	126.258	515.146	 	 	 	 
5551	124.675	515.270	 	 	 	 
5552	123.215	515.394	 	 	 	 
5553	121.840	515.516	 	 	 	 
5554	120.613	515.636	 	 	 	 
5555	119.362	515.756	 	 	 	 
5556	118.086	515.874	 	 	 	 
5557	116.908	515.991	 	 	 	 
5558	115.632	516.106	 	 	 	 
5559	114.503	516.221	 	 	 	 
5560	113.301	516.334	 	 	 	 
5561	111.951	516.446	 	 	 	 
5562	110.798	516.557	 	 	 	 
5563	109.644	516.666	 	 	 	 
5564	108.276	516.775	 	 	 	 
5565	106.920	516.882	 	 	 	 
5566	105.840	516.987	 	 	 	 
5567	104.785	517.092	 	 	 	 
5568	103.583	517.196	 	 	 	 
5569	102.503	517.298	 	 	 	 
5570	101.472	517.400	 	 	 	 
5571	100.344	517.500	 	 	 	 
5572	99.313	517.599	 	 	 	 
5573	98.307	517.698	 	 	 	 
5574	97.153	517.795	 	 	 	 
5575	96.147	517.891	 	 	 	 
5576	95.117	517.986	 	 	 	 
5577	93.939	518.080	 	 	 	 
5578	92.736	518.173	 	 	 	 
5579	91.779	518.265	 	 	 	 
5580	90.847	518.355	 	 	 	 
5581	89.840	518.445	 	 	 	 
5582	88.933	518.534	 	 	 	 
5583	87.902	518.622	 	 	 	 
5584	86.945	518.709	 	 	 	 
5585	86.110	518.795	 	 	 	 
5586	85.178	518.880	 	 	 	 
5587	84.245	518.965	 	 	 	 
5588	83.264	519.048	 	 	 	 
5589	82.380	519.130	 	 	 	 
5590	81.350	519.212	 	 	 	 
5591	80.344	519.292	 	 	 	 
5592	79.558	519.371	 	 	 	 
5593	78.699	519.450	 	 	 	 
5594	77.816	519.528	 	 	 	 
5595	77.031	519.605	 	 	 	 
5596	76.172	519.681	 	 	 	 
5597	75.386	519.757	 	 	 	 
5598	74.528	519.831	 	 	 	 
5599	73.914	519.905	 	 	 	 
5600	72.982	519.978	 	 	 	 
5601	72.221	520.050	 	 	 	 
5602	71.411	520.122	 	 	 	 
5603	70.472	520.192	 	 	 	 
5604	69.571	520.262	 	 	 	 
5605	68.908	520.331	 	 	 	 
5606	68.098	520.399	 	 	 	 
5607	67.411	520.466	 	 	 	 
5608	66.699	520.533	 	 	 	 
5609	65.840	520.599	 	 	 	 
5610	65.276	520.664	 	 	 	 
5611	64.491	520.728	 	 	 	 
5612	63.828	520.792	 	 	 	 
5613	63.141	520.855	 	 	 	 
5614	62.429	520.918	 	 	 	 
5615	61.644	520.979	 	 	 	 
5616	60.957	521.040	 	 	 	 
5617	60.245	521.101	 	 	 	 
5618	59.607	521.160	 	 	 	 
5619	58.871	521.219	 	 	 	 
5620	58.209	521.277	 	 	 	 
5621	57.497	521.335	 	 	 	 
5622	56.859	521.392	 	 	 	 
5623	56.319	521.448	 	 	 	 
5624	55.755	521.504	 	 	 	 
5625	55.141	521.559	 	 	 	 
5626	54.528	521.613	 	 	 	 
5627	53.914	521.667	 	 	 	 
5628	53.301	521.721	 	 	 	 
5629	52.528	521.773	 	 	 	 
5630	51.926	521.825	 	 	 	 
5631	51.313	521.876	 	 	 	 
5632	50.896	521.927	 	 	 	 
5633	50.282	521.978	 	 	 	 
5634	49.791	522.027	 	 	 	 
5635	49.153	522.077	 	 	 	 
5636	48.613	522.125	 	 	 	 
5637	48.123	522.173	 	 	 	 
5638	47.509	522.221	 	 	 	 
5639	46.994	522.268	 	 	 	 
5640	46.479	522.314	 	 	 	 
5641	45.988	522.360	 	 	 	 
5642	45.350	522.406	 	 	 	 
5643	44.785	522.450	 	 	 	 
5644	44.294	522.495	 	 	 	 
5645	43.706	522.538	 	 	 	 
5646	43.313	522.582	 	 	 	 
5647	42.773	522.624	 	 	 	 
5648	42.282	522.667	 	 	 	 
5649	41.816	522.709	 	 	 	 
5650	41.202	522.750	 	 	 	 
5651	40.859	522.791	 	 	 	 
5652	40.319	522.831	 	 	 	 
5653	40.000	522.871	 	 	 	 
5654	39.558	522.910	 	 	 	 
5655	39.018	522.949	 	 	 	 
5656	38.479	522.988	 	 	 	 
5657	38.110	523.026	 	 	 	 
5658	37.718	523.064	 	 	 	 
5659	37.202	523.101	 	 	 	 
5660	36.810	523.138	 	 	 	 
5661	36.319	523.174	 	 	 	 
5662	35.975	523.210	 	 	 	 
5663	35.558	523.246	 	 	 	 
5664	35.141	523.281	 	 	 	 
5665	34.748	523.316	 	 	 	 
5666	34.331	523.350	 	 	 	 
5667	33.939	523.384	 	 	 	 
5668	33.497	523.417	 	 	 	 
5669	33.031	523.450	 	 	 	 
5670	32.613	523.483	 	 	 	 
5671	32.368	523.515	 	 	 	 
5672	31.828	523.547	 	 	 	 
5673	31.558	523.579	 	 	 	 
5674	31.141	523.610	 	 	 	 
5675	30.748	523.641	 	 	 	 
5676	30.405	523.671	 	 	 	 
5677	29.939	523.701	 	 	 	 
5678	29.693	523.731	 	 	 	 
5679	29.350	523.760	 	 	 	 
5680	28.957	523.789	 	 	 	 
5681	28.656	523.818	 	 	 	 
5682	28.221	523.846	 	 	 	 
5683	27.755	523.874	 	 	 	 
5684	27.534	523.901	 	 	 	 
5685	27.166	523.928	 	 	 	 
5686	26.969	523.955	 	 	 	 
5687	26.454	523.982	 	 	 	 
5688	26.282	524.008	 	 	 	 
5689	26.037	524.034	 	 	 	 
5690	25.669	524.060	 	 	 	 
5691	25.301	524.085	 	 	 	 
5692	25.006	524.110	 	 	 	 
5693	24.613	524.135	 	 	 	 
5694	24.350	524.159	 	 	 	 
5695	24.000	524.183	 	 	 	 
5696	23.681	524.207	 	 	 	 
5697	23.509	524.230	 	 	 	 
5698	23.239	524.253	 	 	 	 
5699	22.871	524.276	 	 	 	 
5700	22.650	524.299	 	 	 	 
5701	22.282	524.321	 	 	 	 
5702	22.012	524.343	 	 	 	 
5703	21.718	524.365	 	 	 	 
5704	21.448	524.386	 	 	 	 
5705	21.202	524.408	 	 	 	 
5706	20.883	524.428	 	 	 	 
5707	20.687	524.449	 	 	 	 
5708	20.417	524.470	 	 	 	 
5709	20.190	524.490	 	 	 	 
5710	19.828	524.510	 	 	 	 
5711	19.583	524.529	 	 	 	 
5712	19.411	524.549	 	 	 	 
5713	19.067	524.568	 	 	 	 
5714	18.920	524.587	 	 	 	 
5715	18.675	524.605	 	 	 	 
5716	18.387	524.624	 	 	 	 
5717	18.012	524.642	 	 	 	 
5718	17.865	524.660	 	 	 	 
5719	17.669	524.677	 	 	 	 
5720	17.423	524.695	 	 	 	 
5721	17.227	524.712	 	 	 	 
5722	17.006	524.729	 	 	 	 
5723	16.687	524.746	 	 	 	 
5724	16.564	524.762	 	 	 	 
5725	16.270	524.778	 	 	 	 
5726	16.049	524.794	 	 	 	 
5727	15.828	524.810	 	 	 	 
5728	15.681	524.826	 	 	 	 
5729	15.460	524.841	 	 	 	 
5730	15.239	524.857	 	 	 	 
5731	15.092	524.872	 	 	 	 
5732	14.773	524.886	 	 	 	 
5733	14.577	524.901	 	 	 	 
5734	14.479	524.916	 	 	 	 
5735	14.160	524.930	 	 	 	 
5736	14.061	524.944	 	 	 	 
5737	13.742	524.958	 	 	 	 
5738	13.675	524.971	 	 	 	 
5739	13.472	524.985	 	 	 	 
5740	13.202	524.998	 	 	 	 
5741	13.031	525.011	 	 	 	 
5742	12.761	525.024	 	 	 	 
5743	12.613	525.036	 	 	 	 
5744	12.540	525.049	 	 	 	 
5745	12.313	525.061	 	 	 	 
5746	12.221	525.073	 	 	 	 
5747	11.902	525.085	 	 	 	 
5748	11.853	525.097	 	 	 	 
5749	11.558	525.109	 	 	 	 
5750	11.411	525.120	 	 	 	 
5751	11.215	525.131	 	 	 	 
5752	11.043	525.142	 	 	 	 
5753	10.933	525.153	 	 	 	 
5754	10.699	525.164	 	 	 	 
5755	10.601	525.175	 	 	 	 
5756	10.528	525.185	 	 	 	 
5757	10.233	525.195	 	 	 	 
5758	10.209	525.206	 	 	 	 
5759	9.963	525.216	 	 	 	 
5760	9.773	525.225	 	 	 	 
5761	9.620	525.235	 	 	 	 
5762	9.521	525.244	 	 	 	 
5763	9.325	525.254	 	 	 	 
5764	9.276	525.263	 	 	 	 
5765	9.006	525.272	 	 	 	 
5766	8.957	525.281	 	 	 	 
5767	8.761	525.290	 	 	 	 
5768	8.663	525.298	 	 	 	 
5769	8.515	525.307	 	 	 	 
5770	8.466	525.315	 	 	 	 
5771	8.172	525.324	 	 	 	 
5772	8.098	525.332	 	 	 	 
5773	8.098	525.340	 	 	 	 
5774	7.877	525.348	 	 	 	 
5775	7.638	525.355	 	 	 	 
5776	7.558	525.363	 	 	 	 
5777	7.436	525.370	 	 	 	 
5778	7.288	525.378	 	 	 	 
5779	7.166	525.385	 	 	 	 
5780	6.994	525.392	 	 	 	 
5781	6.847	525.399	 	 	 	 
5782	6.699	525.405	 	 	 	 
5783	6.626	525.412	 	 	 	 
5784	6.503	525.418	 	 	 	 
5785	6.479	525.425	 	 	 	 
5786	6.356	525.431	 	 	 	 
5787	6.282	525.438	 	 	 	 
5788	6.160	525.444	 	 	 	 
5789	5.963	525.450	 	 	 	 
5790	5.865	525.456	 	 	 	 
5791	5.742	525.461	 	 	 	 
5792	5.644	525.467	 	 	 	 
5793	5.448	525.472	 	 	 	 
5794	5.374	525.478	 	 	 	 
5795	5.301	525.483	 	 	 	 
5796	5.209	525.488	 	 	 	 
5797	5.006	525.493	 	 	 	 
5798	5.055	525.498	 	 	 	 
5799	4.957	525.503	 	 	 	 
5800	4.785	525.508	 	 	 	 
5801	4.638	525.513	 	 	 	 
5802	4.638	525.517	 	 	 	 
5803	4.613	525.522	 	 	 	 
5804	4.454	525.526	 	 	 	 
5805	4.344	525.531	 	 	 	 
5806	4.123	525.535	 	 	 	 
5807	4.196	525.539	 	 	 	 
5808	4.074	525.543	 	 	 	 
5809	3.951	525.547	 	 	 	 
5810	3.804	525.551	 	 	 	 
5811	3.773	525.555	 	 	 	 
5812	3.681	525.558	 	 	 	 
5813	3.534	525.562	 	 	 	 
5814	3.460	525.565	 	 	 	 
5815	3.436	525.569	 	 	 	 
5816	3.264	525.572	 	 	 	 
5817	3.215	525.575	 	 	 	 
5818	3.184	525.578	 	 	 	 
5819	3.067	525.581	 	 	 	 
5820	2.920	525.584	 	 	 	 
5821	2.822	525.587	 	 	 	 
5822	2.920	525.590	 	 	 	 
5823	2.748	525.593	 	 	 	 
5824	2.577	525.595	 	 	 	 
5825	2.577	525.598	 	 	 	 
5826	2.466	525.600	 	 	 	 
5827	2.380	525.603	 	 	 	 
5828	2.356	525.605	 	 	 	 
5829	2.405	525.608	 	 	 	 
5830	2.110	525.610	 	 	 	 
5831	2.160	525.612	 	 	 	 
5832	2.061	525.614	 	 	 	 
5833	1.951	525.616	 	 	 	 
5834	1.890	525.618	 	 	 	 
5835	1.816	525.620	 	 	 	 
5836	1.816	525.621	 	 	 	 
5837	1.718	525.623	 	 	 	 
5838	1.644	525.625	 	 	 	 
5839	1.644	525.626	 	 	 	 
5840	1.436	525.628	 	 	 	 
5841	1.325	525.629	 	 	 	 
5842	1.325	525.630	 	 	 	 
5843	1.276	525.632	 	 	 	 
5844	1.227	525.633	 	 	 	 
5845	1.178	525.634	 	 	 	 
5846	1.153	525.635	 	 	 	 
5847	1.049	525.636	 	 	 	 
5848	1.006	525.637	 	 	 	 
5849	1.006	525.638	 	 	 	 
5850	0.957	525.639	 	 	 	 
5851	0.810	525.640	 	 	 	 
5852	0.785	525.641	 	 	 	 
5853	0.663	525.642	 	 	 	 
5854	0.736	525.642	 	 	 	 
5855	0.607	525.643	 	 	 	 
5856	0.540	525.644	 	 	 	 
5857	0.491	525.644	 	 	 	 
5858	0.319	525.644	 	 	 	 
5859	0.368	525.645	 	 	 	 
5860	0.319	525.645	 	 	 	 
5861	0.270	525.645	 	 	 	 
5862	0.129	525.645	 	 	 	 
5863	0.074	525.646	 	 	 	 
5864	0.074	525.646	 	 	 	 
5865	0.074	525.646	 	 	 	 
5866	0.049	525.646	 	 	 	 
5867	0.000	525.646	 	 	 	 
5868	0.000	525.646	 	 	 	 
5869	0.000	525.646	 	 	 	 
5870	-0.098	525.646	 	 	 	 
5871	-0.098	525.646	 	 	 	 
5872	-0.147	525.645	 	 	 	 
5873	-0.172	525.645	 	 	 	 
5874	-0.123	525.645	 	 	 	 
5875	-0.270	525.645	 	 	 	 
5876	-0.270	525.644	 	 	 	 
5877	-0.350	525.644	 	 	 	 
5878	-0.294	525.644	 	 	 	 
5879	-0.344	525.644	 	 	 	 
5880	-0.466	525.643	 	 	 	 
5881	-0.491	525.643	 	 	 	 
5882	-0.589	525.642	 	 	 	 
5883	-0.712	525.641	 	 	 	 
5884	-0.663	525.641	 	 	 	 
5885	-0.736	525.640	 	 	 	 
5886	-0.663	525.639	 	 	 	 
5887	-0.810	525.638	 	 	 	 
5888	-0.834	525.638	 	 	 	 
5889	-0.859	525.637	 	 	 	 
5890	-0.785	525.636	 	 	 	 
5891	-1.031	525.635	 	 	 	 
5892	-0.982	525.634	 	 	 	 
5893	-1.031	525.633	 	 	 	 
5894	-1.031	525.632	 	 	 	 
5895	-1.178	525.631	 	 	 	 
5896	-1.178	525.629	 	 	 	 
5897	-1.178	525.628	 	 	 	 
5898	-1.252	525.627	 	 	 	 
5899	-1.276	525.626	 	 	 	 
5900	-1.227	525.625	 	 	 	 
5901	-1.350	525.623	 	 	 	 
5902	-1.276	525.622	 	 	 	 
5903	-1.423	525.620	 	 	 	 
5904	-1.423	525.619	 	 	 	 
5905	-1.472	525.618	 	 	 	 
5906	-1.509	525.616	 	 	 	 
5907	-1.546	525.615	 	 	 	 
5908	-1.521	525.613	 	 	 	 
5909	-1.620	525.611	 	 	 	 
5910	-1.644	525.610	 	 	 	 
5911	-1.571	525.608	 	 	 	 
5912	-1.718	525.606	 	 	 	 
5913	-1.767	525.605	 	 	 	 
5914	-1.718	525.603	 	 	 	 
5915	-1.767	525.601	 	 	 	 
5916	-1.791	525.599	 	 	 	 
5917	-1.840	525.598	 	 	 	 
5918	-1.816	525.596	 	 	 	 
5919	-1.865	525.594	 	 	 	 
5920	-1.877	525.592	 	 	 	 
5921	-1.963	525.590	 	 	 	 
5922	-1.939	525.588	 	 	 	 
5923	-2.012	525.586	 	 	 	 
5924	-2.086	525.584	 	 	 	 
5925	-2.061	525.582	 	 	 	 
5926	-2.110	525.580	 	 	 	 
5927	-2.110	525.578	 	 	 	 
5928	-2.061	525.576	 	 	 	 
5929	-2.160	525.574	 	 	 	 
5930	-2.160	525.571	 	 	 	 
5931	-2.233	525.569	 	 	 	 
5932	-2.110	525.567	 	 	 	 
5933	-2.282	525.565	 	 	 	 
5934	-2.233	525.562	 	 	 	 
5935	-2.282	525.560	 	 	 	 
5936	-2.233	525.558	 	 	 	 
5937	-2.380	525.556	 	 	 	 
5938	-2.356	525.553	 	 	 	 
5939	-2.405	525.551	 	 	 	 
5940	-2.356	525.548	 	 	 	 
5941	-2.454	525.546	 	 	 	 
5942	-2.448	525.544	 	 	 	 
5943	-2.626	525.541	 	 	 	 
5944	-2.528	525.538	 	 	 	 
5945	-2.528	525.536	 	 	 	 
5946	-2.552	525.533	 	 	 	 
5947	-2.577	525.531	 	 	 	 
5948	-2.626	525.528	 	 	 	 
5949	-2.632	525.526	 	 	 	 
5950	-2.675	525.523	 	 	 	 
5951	-2.650	525.520	 	 	 	 
5952	-2.675	525.518	 	 	 	 
5953	-2.724	525.515	 	 	 	 
5954	-2.748	525.512	 	 	 	 
5955	-2.822	525.509	 	 	 	 
5956	-2.724	525.506	 	 	 	 
5957	-2.816	525.504	 	 	 	 
5958	-2.773	525.501	 	 	 	 
5959	-2.847	525.498	 	 	 	 
5960	-2.822	525.495	 	 	 	 
5961	-2.822	525.492	 	 	 	 
5962	-2.847	525.490	 	 	 	 
5963	-2.945	525.487	 	 	 	 
5964	-2.926	525.484	 	 	 	 
5965	-2.945	525.481	 	 	 	 
5966	-2.994	525.478	 	 	 	 
5967	-2.920	525.475	 	 	 	 
5968	-2.994	525.472	 	 	 	 
5969	-2.945	525.469	 	 	 	 
5970	-3.117	525.466	 	 	 	 
5971	-2.982	525.463	 	 	 	 
5972	-2.994	525.460	 	 	 	 
5973	-3.067	525.457	 	 	 	 
5974	-3.092	525.454	 	 	 	 
5975	-3.117	525.451	 	 	 	 
5976	-3.141	525.447	 	 	 	 
5977	-3.117	525.444	 	 	 	 
5978	-3.141	525.441	 	 	 	 
5979	-3.184	525.438	 	 	 	 
5980	-3.215	525.435	 	 	 	 
5981	-3.264	525.432	 	 	 	 
5982	-3.264	525.428	 	 	 	 
5983	-3.141	525.425	 	 	 	 
5984	-3.337	525.422	 	 	 	 
5985	-3.313	525.418	 	 	 	 
5986	-3.276	525.415	 	 	 	 
5987	-3.239	525.412	 	 	 	 
5988	-3.362	525.409	 	 	 	 
5989	-3.362	525.405	 	 	 	 
5990	-3.264	525.402	 	 	 	 
5991	-3.337	525.399	 	 	 	 
5992	-3.436	525.395	 	 	 	 
5993	-3.405	525.392	 	 	 	 
5994	-3.337	525.388	 	 	 	 
5995	-3.387	525.385	 	 	 	 
5996	-3.411	525.382	 	 	 	 
5997	-3.460	525.378	 	 	 	 
5998	-3.460	525.375	 	 	 	 
5999	-3.460	525.371	 	 	 	 
6000	-3.368	525.368	 	 	 	 
6001	-3.387	525.364	 	 	 	 
6002	-3.534	525.361	 	 	 	 
6003	-3.460	525.358	 	 	 	 
6004	-3.460	525.354	 	 	 	 
6005	-3.534	525.350	 	 	 	 
6006	-3.485	525.347	 	 	 	 
6007	-3.411	525.344	 	 	 	 
6008	-3.534	525.340	 	 	 	 
6009	-3.632	525.336	 	 	 	 
6010	-3.534	525.333	 	 	 	 
6011	-3.509	525.329	 	 	 	 
6012	-3.558	525.326	 	 	 	 
6013	-3.730	525.322	 	 	 	 
6014	-3.607	525.318	 	 	 	 
6015	-3.534	525.315	 	 	 	 
6016	-3.607	525.311	 	 	 	 
6017	-3.681	525.308	 	 	 	 
6018	-3.583	525.304	 	 	 	 
6019	-3.706	525.300	 	 	 	 
6020	-3.656	525.297	 	 	 	 
6021	-3.730	525.293	 	 	 	 
6022	-3.681	525.289	 	 	 	 
6023	-3.706	525.286	 	 	 	 
6024	-3.706	525.282	 	 	 	 
6025	-3.681	525.278	 	 	 	 
6026	-3.730	525.274	 	 	 	 
6027	-3.779	525.271	 	 	 	 
6028	-3.828	525.267	 	 	 	 
6029	-3.730	525.263	 	 	 	 
6030	-3.847	525.259	 	 	 	 
6031	-3.779	525.256	 	 	 	 
6032	-3.804	525.252	 	 	 	 
6033	-3.779	525.248	 	 	 	 
6034	-3.853	525.244	 	 	 	 
6035	-3.804	525.240	 	 	 	 
6036	-3.853	525.236	 	 	 	 
6037	-3.828	525.233	 	 	 	 
6038	-3.755	525.229	 	 	 	 
6039	-3.828	525.225	 	 	 	 
6040	-3.902	525.221	 	 	 	 
6041	-3.828	525.217	 	 	 	 
6042	-3.877	525.213	 	 	 	 
6043	-3.926	525.210	 	 	 	 
6044	-3.939	525.206	 	 	 	 
6045	-3.926	525.202	 	 	 	 
6046	-3.877	525.198	 	 	 	 
6047	-4.049	525.194	 	 	 	 
6048	-3.877	525.190	 	 	 	 
6049	-3.951	525.186	 	 	 	 
6050	-3.853	525.182	 	 	 	 
6051	-3.847	525.178	 	 	 	 
6052	-3.902	525.174	 	 	 	 
6053	-3.975	525.170	 	 	 	 
6054	-3.975	525.166	 	 	 	 
6055	-4.025	525.162	 	 	 	 
6056	-4.000	525.158	 	 	 	 
6057	-4.025	525.154	 	 	 	 
6058	-3.926	525.150	 	 	 	 
6059	-4.012	525.146	 	 	 	 
6060	-4.074	525.142	 	 	 	 
6061	-4.000	525.138	 	 	 	 
6062	-4.000	525.134	 	 	 	 
6063	-4.000	525.130	 	 	 	 
6064	-4.074	525.126	 	 	 	 
6065	-4.049	525.122	 	 	 	 
6066	-3.994	525.118	 	 	 	 
6067	-4.025	525.114	 	 	 	 
6068	-4.049	525.110	 	 	 	 
6069	-4.025	525.106	 	 	 	 
6070	-4.123	525.102	 	 	 	 
6071	-4.172	525.098	 	 	 	 
6072	-4.049	525.094	 	 	 	 
6073	-4.141	525.090	 	 	 	 
6074	-4.123	525.085	 	 	 	 
6075	-4.049	525.081	 	 	 	 
6076	-4.049	525.077	 	 	 	 
6077	-4.123	525.073	 	 	 	 
6078	-4.098	525.069	 	 	 	 
6079	-4.147	525.065	 	 	 	 
6080	-4.196	525.061	 	 	 	 
6081	-4.123	525.057	 	 	 	 
6082	-4.147	525.052	 	 	 	 
6083	-4.172	525.048	 	 	 	 
6084	-4.196	525.044	 	 	 	 
6085	-4.221	525.040	 	 	 	 
6086	-4.245	525.036	 	 	 	 
6087	-4.000	525.032	 	 	 	 
6088	-4.178	525.028	 	 	 	 
6089	-4.074	525.023	 	 	 	 
6090	-4.147	525.019	 	 	 	 
6091	-4.245	525.015	 	 	 	 
6092	-4.172	525.011	 	 	 	 
6093	-4.172	525.007	 	 	 	 
6094	-4.245	525.002	 	 	 	 
6095	-4.141	524.998	 	 	 	 
6096	-4.196	524.994	 	 	 	 
6097	-4.196	524.990	 	 	 	 
6098	-4.319	524.986	 	 	 	 
6099	-4.098	524.982	 	 	 	 
6100	-4.270	524.977	 	 	 	 
6101	-4.221	524.973	 	 	 	 
6102	-4.233	524.969	 	 	 	 
6103	-4.221	524.964	 	 	 	 
6104	-4.294	524.960	 	 	 	 
6105	-4.245	524.956	 	 	 	 
6106	-4.147	524.952	 	 	 	 
6107	-4.245	524.948	 	 	 	 
6108	-4.270	524.943	 	 	 	 
6109	-4.221	524.939	 	 	 	 
6110	-4.307	524.935	 	 	 	 
6111	-4.319	524.930	 	 	 	 
6112	-4.270	524.926	 	 	 	 
6113	-4.294	524.922	 	 	 	 
6114	-4.270	524.918	 	 	 	 
6115	-4.319	524.913	 	 	 	 
6116	-4.344	524.909	 	 	 	 
6117	-4.325	524.905	 	 	 	 
6118	-4.344	524.900	 	 	 	 
6119	-4.344	524.896	 	 	 	 
6120	-4.270	524.892	 	 	 	 
6121	-4.270	524.887	 	 	 	 
6122	-4.344	524.883	 	 	 	 
6123	-4.245	524.879	 	 	 	 
6124	-4.288	524.875	 	 	 	 
6125	-4.294	524.870	 	 	 	 
6126	-4.393	524.866	 	 	 	 
6127	-4.294	524.862	 	 	 	 
6128	-4.393	524.857	 	 	 	 
6129	-4.245	524.853	 	 	 	 
6130	-4.319	524.849	 	 	 	 
6131	-4.344	524.844	 	 	 	 
6132	-4.417	524.840	 	 	 	 
6133	-4.319	524.836	 	 	 	 
6134	-4.344	524.831	 	 	 	 
6135	-4.319	524.827	 	 	 	 
6136	-4.368	524.822	 	 	 	 
6137	-4.294	524.818	 	 	 	 
6138	-4.417	524.814	 	 	 	 
6139	-4.454	524.809	 	 	 	 
6140	-4.344	524.805	 	 	 	 
6141	-4.368	524.801	 	 	 	 
6142	-4.393	524.796	 	 	 	 
6143	-4.417	524.792	 	 	 	 
6144	-4.270	524.788	 	 	 	 
6145	-4.368	524.783	 	 	 	 
