TIME	P	Q
s	uW	mJ
2789	265.153	173.624
2790	265.227	173.889
2791	265.251	174.155
2792	265.325	174.420
2793	265.350	174.685
2794	265.497	174.951
2795	265.350	175.216
2796	265.472	175.482
2797	265.570	175.747
2798	265.693	176.013
2799	265.595	176.278
2800	265.620	176.544
2801	265.742	176.810
2802	265.767	177.076
2803	265.865	177.341
2804	265.914	177.607
2805	266.037	177.873
2806	265.939	178.139
2807	266.086	178.405
2808	266.135	178.672
2809	266.159	178.938
2810	266.110	179.204
2811	266.307	179.470
2812	266.258	179.736
2813	266.380	180.003
2814	266.503	180.269
2815	266.528	180.536
2816	266.552	180.802
2817	266.478	181.069
2818	266.650	181.335
2819	266.626	181.602
2820	266.626	181.869
2821	266.847	182.136
2822	266.798	182.402
2823	266.896	182.669
2824	266.798	182.936
2825	266.847	183.203
2826	267.067	183.470
2827	267.092	183.737
2828	267.092	184.004
2829	267.092	184.271
2830	267.067	184.538
2831	267.313	184.806
2832	267.166	185.073
2833	267.264	185.340
2834	267.337	185.607
2835	267.411	185.875
2836	267.509	186.142
2837	267.460	186.410
2838	267.534	186.677
2839	267.607	186.945
2840	267.607	187.213
2841	267.755	187.480
2842	267.632	187.748
2843	267.779	188.016
2844	267.853	188.284
2845	267.804	188.551
2846	267.902	188.819
2847	267.902	189.087
2848	267.975	189.355
2849	268.000	189.623
2850	267.951	189.891
2851	268.123	190.159
2852	268.123	190.427
2853	268.221	190.696
2854	268.221	190.964
2855	268.270	191.232
2856	268.221	191.500
2857	268.147	191.768
2858	268.344	192.037
2859	268.417	192.305
2860	268.417	192.574
2861	268.515	192.842
2862	268.515	193.111
2863	268.589	193.379
2864	268.638	193.648
2865	268.638	193.916
2866	268.687	194.185
2867	268.736	194.454
2868	268.761	194.723
2869	268.810	194.991
2870	268.957	195.260
2871	268.712	195.529
2872	268.883	195.798
2873	268.908	196.067
2874	268.908	196.336
2875	268.957	196.605
2876	269.006	196.874
2877	269.055	197.143
2878	269.104	197.412
2879	269.055	197.681
2880	269.153	197.950
2881	269.202	198.219
2882	269.153	198.488
2883	269.202	198.758
2884	269.301	199.027
2885	269.276	199.296
2886	269.472	199.566
2887	269.497	199.835
2888	269.448	200.105
2889	269.521	200.374
2890	269.669	200.644
2891	269.620	200.913
2892	269.570	201.183
2893	269.718	201.453
2894	269.644	201.722
2895	269.767	201.992
2896	269.816	202.262
2897	269.890	202.532
2898	269.890	202.802
2899	269.840	203.072
2900	269.914	203.342
2901	270.012	203.612
2902	270.086	203.882
2903	270.159	204.152
2904	270.159	204.422
2905	270.184	204.692
2906	270.159	204.962
2907	270.209	205.233
2908	270.276	205.503
2909	270.356	205.773
2910	270.454	206.044
2911	270.503	206.314
2912	270.478	206.585
2913	270.454	206.855
2914	270.552	207.126
2915	270.577	207.396
2916	270.601	207.667
2917	270.675	207.937
2918	270.650	208.208
2919	270.626	208.479
2920	270.724	208.749
2921	270.822	209.020
2922	270.822	209.291
2923	270.896	209.562
2924	270.920	209.833
2925	270.945	210.104
2926	270.920	210.375
2927	271.018	210.646
2928	270.945	210.917
2929	271.067	211.188
2930	271.043	211.459
2931	271.092	211.730
2932	271.092	212.001
2933	271.190	212.272
2934	271.043	212.543
2935	271.288	212.815
2936	271.313	213.086
2937	271.264	213.357
2938	271.288	213.628
2939	271.313	213.900
2940	271.460	214.171
2941	271.386	214.443
2942	271.362	214.714
2943	271.485	214.985
2944	271.460	215.257
2945	271.558	215.528
2946	271.534	215.800
2947	271.509	216.071
2948	271.607	216.343
2949	271.607	216.615
2950	271.706	216.886
2951	271.632	217.158
2952	271.706	217.430
2953	271.730	217.701
2954	271.779	217.973
2955	271.755	218.245
2956	271.804	218.517
2957	271.828	218.789
2958	271.828	219.060
2959	271.926	219.332
2960	271.828	219.604
2961	271.932	219.876
2962	272.000	220.148
2963	271.975	220.420
2964	272.000	220.692
2965	272.074	220.964
2966	272.123	221.236
2967	272.147	221.508
2968	272.172	221.781
2969	272.123	222.053
2970	272.123	222.325
2971	272.344	222.597
2972	272.270	222.869
2973	272.344	223.142
2974	272.344	223.414
2975	272.393	223.687
2976	272.466	223.959
2977	272.466	224.232
2978	272.491	224.504
2979	272.368	224.776
2980	272.540	225.049
2981	272.663	225.322
2982	272.613	225.594
2983	272.687	225.867
2984	272.736	226.140
2985	272.712	226.412
2986	272.589	226.685
2987	272.613	226.958
2988	272.712	227.230
2989	272.761	227.503
2990	272.736	227.776
2991	272.908	228.049
2992	273.006	228.322
2993	272.908	228.595
2994	272.932	228.867
2995	273.031	229.141
2996	273.153	229.414
2997	273.104	229.687
2998	273.104	229.960
2999	273.055	230.233
3000	273.178	230.506
3001	273.129	230.779
3002	273.153	231.052
3003	273.202	231.326
3004	273.202	231.599
3005	273.251	231.872
3006	273.202	232.145
3007	273.276	232.419
3008	273.325	232.692
3009	273.399	232.965
3010	273.301	233.239
3011	273.472	233.512
3012	273.448	233.785
3013	273.472	234.059
3014	273.515	234.332
3015	273.546	234.606
3016	273.595	234.880
3017	273.497	235.153
3018	273.644	235.427
3019	273.546	235.700
3020	273.644	235.974
3021	273.742	236.248
3022	273.669	236.521
3023	273.718	236.795
3024	273.693	237.069
3025	273.693	237.342
3026	273.767	237.616
3027	273.767	237.890
3028	273.890	238.164
3029	273.939	238.438
3030	273.939	238.712
3031	273.865	238.986
3032	273.914	239.260
3033	274.110	239.534
3034	274.061	239.808
3035	273.914	240.082
3036	274.037	240.356
3037	273.988	240.630
3038	274.037	240.904
3039	274.159	241.178
3040	274.061	241.452
3041	274.110	241.726
3042	274.037	242.000
3043	274.209	242.274
3044	274.086	242.548
3045	274.184	242.823
3046	274.184	243.097
3047	274.209	243.371
3048	274.209	243.645
3049	274.380	243.919
3050	274.380	244.194
3051	274.331	244.468
3052	274.454	244.743
3053	274.307	245.017
3054	274.478	245.291
3055	274.405	245.566
3056	274.454	245.840
3057	274.601	246.115
3058	274.552	246.389
3059	274.552	246.664
3060	274.601	246.939
3061	274.577	247.213
3062	274.699	247.488
3063	274.724	247.763
3064	274.601	248.037
3065	274.724	248.312
3066	274.724	248.587
3067	274.748	248.861
3068	274.847	249.136
3069	274.871	249.411
3070	274.920	249.686
3071	274.871	249.961
3072	274.822	250.236
3073	274.920	250.511
3074	274.945	250.786
3075	274.871	251.060
3076	275.067	251.336
3077	274.994	251.611
3078	274.969	251.886
3079	274.994	252.161
3080	275.018	252.436
3081	275.067	252.711
3082	275.166	252.986
3083	275.117	253.261
3084	275.092	253.536
3085	275.166	253.811
3086	275.337	254.086
3087	275.239	254.362
3088	275.190	254.637
3089	275.239	254.912
3090	275.215	255.187
3091	275.264	255.463
3092	275.337	255.738
3093	275.386	256.013
3094	275.288	256.289
3095	275.337	256.564
3096	275.288	256.839
3097	275.411	257.115
3098	275.411	257.390
3099	275.460	257.666
3100	275.411	257.941
3101	275.436	258.216
3102	275.411	258.492
3103	275.460	258.767
3104	275.485	259.043
3105	275.534	259.318
3106	275.607	259.594
3107	275.509	259.869
3108	275.583	260.145
3109	275.656	260.421
3110	275.730	260.696
3111	275.755	260.972
3112	275.607	261.248
3113	275.706	261.523
3114	275.681	261.799
3115	275.656	262.075
3116	275.730	262.351
3117	275.779	262.626
3118	275.755	262.902
3119	275.730	263.178
3120	275.798	263.454
3121	275.853	263.729
3122	275.853	264.005
3123	275.926	264.281
3124	275.779	264.557
3125	275.902	264.833
3126	275.853	265.109
3127	275.975	265.385
3128	275.975	265.661
3129	276.025	265.937
3130	276.025	266.213
3131	276.098	266.489
3132	276.098	266.765
3133	276.074	267.041
3134	276.074	267.317
3135	276.074	267.593
3136	276.147	267.869
3137	276.221	268.146
3138	276.221	268.422
3139	276.245	268.698
3140	276.368	268.974
3141	276.344	269.251
3142	276.270	269.527
3143	276.270	269.803
3144	276.368	270.080
3145	276.393	270.356
3146	276.319	270.632
3147	276.319	270.909
3148	276.368	271.185
3149	276.344	271.461
3150	276.515	271.738
3151	276.442	272.014
3152	276.491	272.291
3153	276.417	272.567
3154	276.564	272.844
3155	276.466	273.120
3156	276.564	273.397
3157	276.540	273.673
3158	276.540	273.950
3159	276.540	274.226
3160	276.638	274.503
3161	276.540	274.780
3162	276.712	275.056
3163	276.736	275.333
3164	276.589	275.610
3165	276.761	275.886
3166	276.736	276.163
3167	276.736	276.440
3168	276.638	276.716
3169	276.761	276.993
3170	276.834	277.270
3171	276.712	277.547
3172	276.712	277.824
3173	276.828	278.100
3174	276.712	278.377
3175	276.859	278.654
3176	276.736	278.931
3177	276.810	279.207
3178	276.859	279.484
3179	276.785	279.761
3180	276.908	280.038
3181	276.908	280.315
3182	276.932	280.592
3183	276.932	280.869
3184	276.883	281.146
3185	277.031	281.423
3186	277.031	281.700
3187	277.080	281.977
3188	277.006	282.254
3189	276.932	282.531
3190	276.957	282.808
3191	277.080	283.085
3192	276.982	283.362
3193	276.982	283.639
3194	277.129	283.916
3195	277.080	284.193
3196	277.153	284.470
3197	277.178	284.747
3198	277.031	285.024
3199	277.178	285.301
3200	277.202	285.579
3201	277.104	285.856
3202	277.350	286.133
3203	277.251	286.410
3204	277.276	286.688
3205	277.276	286.965
3206	277.301	287.242
3207	277.350	287.520
3208	277.399	287.797
3209	277.350	288.074
3210	277.497	288.352
3211	277.423	288.629
3212	277.325	288.907
3213	277.399	289.184
3214	277.521	289.462
3215	277.521	289.739
3216	277.521	290.017
3217	277.546	290.294
3218	277.644	290.572
3219	277.546	290.849
3220	277.644	291.127
3221	277.521	291.404
3222	277.669	291.682
3223	277.742	291.960
3224	277.546	292.237
3225	277.620	292.515
3226	277.583	292.793
3227	277.669	293.070
3228	277.669	293.348
3229	277.644	293.626
3230	277.718	293.903
3231	277.693	294.181
3232	277.644	294.459
3233	277.718	294.736
3234	277.718	295.014
3235	277.791	295.292
3236	277.791	295.570
3237	277.816	295.848
3238	277.791	296.125
3239	277.742	296.403
3240	277.840	296.681
3241	277.767	296.959
3242	277.767	297.236
3243	277.939	297.514
3244	277.865	297.792
3245	277.840	298.070
3246	277.865	298.348
3247	277.865	298.626
3248	277.914	298.904
3249	277.963	299.182
3250	278.037	299.460
3251	277.914	299.738
3252	277.988	300.016
3253	278.061	300.294
3254	277.963	300.572
3255	278.135	300.850
3256	278.061	301.128
3257	278.061	301.406
3258	278.037	301.684
3259	278.037	301.962
3260	278.110	302.240
3261	278.110	302.518
3262	278.061	302.796
3263	278.086	303.074
3264	278.061	303.352
3265	278.086	303.630
3266	278.209	303.909
3267	278.184	304.187
3268	278.258	304.465
3269	278.233	304.743
3270	278.086	305.021
3271	278.184	305.300
3272	278.184	305.578
3273	278.184	305.856
3274	278.356	306.134
3275	278.233	306.413
3276	278.258	306.691
3277	278.282	306.969
3278	278.331	307.247
3279	278.264	307.526
3280	278.159	307.804
3281	278.405	308.082
3282	278.380	308.361
3283	278.405	308.639
3284	278.405	308.917
3285	278.282	309.196
3286	278.429	309.474
3287	278.479	309.753
3288	278.429	310.031
3289	278.429	310.310
3290	278.503	310.588
3291	278.479	310.866
3292	278.552	311.145
3293	278.454	311.423
3294	278.552	311.702
3295	278.626	311.981
3296	278.626	312.259
3297	278.601	312.538
3298	278.552	312.816
3299	278.650	313.095
3300	278.675	313.374
3301	278.601	313.652
3302	278.577	313.931
3303	278.601	314.210
3304	278.724	314.488
3305	278.675	314.767
3306	278.773	315.046
3307	278.675	315.324
3308	278.699	315.603
3309	278.699	315.882
3310	278.822	316.161
3311	278.724	316.439
3312	278.724	316.718
3313	278.798	316.997
3314	278.773	317.276
3315	278.847	317.555
3316	278.847	317.833
3317	278.748	318.112
3318	278.724	318.391
3319	278.798	318.670
3320	278.871	318.948
3321	278.871	319.227
3322	278.871	319.506
3323	278.822	319.785
3324	278.773	320.064
3325	278.920	320.343
3326	278.969	320.622
3327	279.018	320.901
3328	278.871	321.180
3329	278.847	321.458
3330	278.871	321.737
3331	278.945	322.016
3332	278.926	322.295
3333	278.994	322.574
3334	278.871	322.853
3335	279.018	323.132
3336	278.945	323.411
3337	278.945	323.690
3338	278.945	323.969
3339	278.969	324.248
3340	278.969	324.527
3341	279.043	324.806
3342	278.969	325.085
3343	279.043	325.364
3344	279.018	325.643
3345	279.018	325.922
3346	279.018	326.201
3347	278.945	326.480
3348	278.896	326.759
3349	278.994	327.038
3350	279.092	327.317
3351	279.117	327.596
3352	279.190	327.875
3353	279.092	328.154
3354	279.043	328.433
3355	279.141	328.712
3356	279.215	328.992
3357	279.117	329.271
3358	279.239	329.550
3359	279.190	329.829
3360	279.166	330.108
3361	279.288	330.388
3362	279.215	330.667
3363	279.264	330.946
3364	279.313	331.225
3365	279.313	331.505
3366	279.264	331.784
3367	279.264	332.063
3368	279.337	332.343
3369	279.337	332.622
3370	279.337	332.901
3371	279.337	333.181
3372	279.288	333.460
3373	279.411	333.739
3374	279.436	334.019
3375	279.386	334.298
3376	279.436	334.578
3377	279.386	334.857
3378	279.411	335.136
3379	279.436	335.416
3380	279.509	335.695
3381	279.485	335.975
3382	279.485	336.254
3383	279.411	336.534
3384	279.485	336.813
3385	279.497	337.093
3386	279.509	337.372
3387	279.386	337.652
3388	279.534	337.931
3389	279.485	338.211
3390	279.534	338.490
3391	279.460	338.770
3392	279.534	339.049
3393	279.583	339.329
3394	279.534	339.608
3395	279.558	339.888
3396	279.632	340.167
3397	279.681	340.447
3398	279.656	340.727
3399	279.558	341.006
3400	279.583	341.286
3401	279.607	341.566
3402	279.583	341.845
3403	279.485	342.125
3404	279.607	342.404
3405	279.558	342.684
3406	279.706	342.964
3407	279.681	343.243
3408	279.632	343.523
3409	279.656	343.802
3410	279.730	344.082
3411	279.779	344.362
3412	279.706	344.642
3413	279.656	344.921
3414	279.730	345.201
3415	279.681	345.481
3416	279.755	345.760
3417	279.706	346.040
3418	279.730	346.320
3419	279.656	346.600
3420	279.755	346.879
3421	279.730	347.159
3422	279.706	347.439
3423	279.656	347.718
3424	279.804	347.998
3425	279.730	348.278
3426	279.755	348.558
3427	279.755	348.837
3428	279.730	349.117
3429	279.755	349.397
3430	279.902	349.677
3431	279.755	349.957
3432	279.828	350.236
3433	279.877	350.516
3434	279.902	350.796
3435	279.853	351.076
3436	279.877	351.356
3437	279.926	351.636
3438	279.865	351.916
3439	279.975	352.196
3440	279.902	352.476
3441	279.951	352.756
3442	279.975	353.036
3443	279.902	353.315
3444	279.975	353.595
3445	280.025	353.875
3446	280.025	354.155
3447	280.098	354.436
3448	280.000	354.716
3449	280.049	354.996
3450	280.147	355.276
3451	280.049	355.556
3452	279.975	355.836
3453	280.074	356.116
3454	280.025	356.396
3455	280.049	356.676
3456	280.098	356.956
3457	280.049	357.236
3458	280.098	357.516
3459	280.123	357.796
3460	280.074	358.076
3461	280.123	358.356
3462	280.147	358.637
3463	280.098	358.917
3464	280.074	359.197
3465	280.172	359.477
3466	280.147	359.757
3467	280.074	360.037
3468	280.147	360.317
3469	280.196	360.598
3470	280.147	360.878
3471	280.098	361.158
3472	280.123	361.438
3473	280.123	361.718
3474	280.221	361.998
3475	280.172	362.278
3476	280.196	362.559
3477	280.245	362.839
3478	280.245	363.119
3479	280.172	363.399
3480	280.172	363.679
3481	280.172	363.960
3482	280.172	364.240
3483	280.245	364.520
3484	280.221	364.800
3485	280.319	365.081
3486	280.319	365.361
3487	280.221	365.641
3488	280.368	365.921
3489	280.245	366.202
3490	280.221	366.482
3491	280.251	366.762
3492	280.270	367.043
3493	280.344	367.323
3494	280.196	367.603
3495	280.344	367.883
3496	280.393	368.164
3497	280.245	368.444
3498	280.245	368.724
3499	280.319	369.005
3500	280.368	369.285
3501	280.344	369.565
3502	280.417	369.846
3503	280.417	370.126
3504	280.417	370.407
3505	280.270	370.687
3506	280.417	370.967
3507	280.442	371.248
3508	280.466	371.528
3509	280.466	371.809
3510	280.466	372.089
3511	280.466	372.370
3512	280.442	372.650
3513	280.393	372.930
3514	280.515	373.211
3515	280.515	373.491
3516	280.540	373.772
3517	280.491	374.052
3518	280.515	374.333
3519	280.564	374.614
3520	280.564	374.894
3521	280.491	375.175
3522	280.515	375.455
3523	280.663	375.736
3524	280.515	376.016
3525	280.589	376.297
3526	280.687	376.578
3527	280.613	376.858
3528	280.613	377.139
3529	280.589	377.419
3530	280.613	377.700
3531	280.515	377.981
3532	280.564	378.261
3533	280.540	378.542
3534	280.663	378.822
3535	280.589	379.103
3536	280.540	379.383
3537	280.613	379.664
3538	280.589	379.945
3539	280.613	380.225
3540	280.638	380.506
3541	280.589	380.786
3542	280.564	381.067
3543	280.687	381.348
3544	280.693	381.628
3545	280.638	381.909
3546	280.589	382.190
3547	280.613	382.470
3548	280.589	382.751
3549	280.712	383.031
3550	280.638	383.312
3551	280.638	383.593
3552	280.810	383.874
3553	280.687	384.154
3554	280.663	384.435
3555	280.663	384.716
3556	280.687	384.996
3557	280.785	385.277
3558	280.712	385.558
3559	280.736	385.839
3560	280.712	386.119
3561	280.761	386.400
3562	280.810	386.681
3563	280.785	386.962
3564	280.663	387.242
3565	280.712	387.523
3566	280.834	387.804
3567	280.834	388.085
3568	280.785	388.365
3569	280.834	388.646
3570	280.810	388.927
3571	280.761	389.208
3572	280.834	389.489
3573	280.810	389.769
3574	280.712	390.050
3575	280.736	390.331
3576	280.785	390.612
3577	280.785	390.892
3578	280.834	391.173
3579	280.834	391.454
3580	280.932	391.735
3581	280.957	392.016
3582	280.785	392.297
3583	280.834	392.578
3584	280.810	392.858
3585	280.957	393.139
3586	280.883	393.420
3587	280.883	393.701
3588	280.859	393.982
3589	280.883	394.263
3590	280.883	394.544
3591	280.932	394.825
3592	280.957	395.106
3593	280.908	395.387
3594	280.957	395.668
3595	280.834	395.948
3596	280.957	396.229
3597	281.043	396.510
3598	280.932	396.791
3599	281.006	397.072
3600	281.006	397.353
3601	281.055	397.634
3602	281.006	397.915
3603	280.957	398.196
3604	281.031	398.477
3605	281.006	398.758
3606	281.129	399.040
3607	281.031	399.321
3608	280.957	399.602
3609	281.031	399.883
3610	281.080	400.164
3611	281.055	400.445
3612	281.055	400.726
3613	281.104	401.007
3614	281.006	401.288
3615	281.055	401.569
3616	281.055	401.850
3617	281.202	402.131
3618	280.982	402.412
3619	281.006	402.693
3620	281.276	402.974
3621	281.153	403.256
3622	281.055	403.537
3623	281.178	403.818
3624	281.080	404.099
3625	281.178	404.380
3626	281.055	404.661
3627	281.153	404.942
3628	281.129	405.223
3629	281.301	405.505
3630	281.055	405.786
3631	281.227	406.067
3632	281.080	406.348
3633	281.129	406.629
3634	281.153	406.910
3635	281.153	407.192
3636	281.055	407.473
3637	281.129	407.754
3638	281.129	408.035
3639	281.153	408.316
3640	281.153	408.597
3641	281.129	408.878
3642	281.104	409.159
3643	281.251	409.441
3644	281.129	409.722
3645	281.055	410.003
3646	281.227	410.284
3647	281.104	410.565
3648	281.227	410.846
3649	281.178	411.128
3650	281.264	411.409
3651	281.129	411.690
3652	281.251	411.971
3653	281.202	412.252
3654	281.178	412.534
3655	281.129	412.815
3656	281.251	413.096
3657	281.202	413.377
3658	281.153	413.658
3659	281.202	413.940
3660	281.153	414.221
3661	281.276	414.502
3662	281.276	414.783
3663	281.227	415.064
3664	281.153	415.346
3665	281.251	415.627
3666	281.178	415.908
3667	281.227	416.189
3668	281.202	416.470
3669	281.325	416.752
3670	281.178	417.033
3671	281.227	417.314
3672	281.251	417.595
3673	281.227	417.877
3674	281.276	418.158
3675	281.325	418.439
3676	281.350	418.721
3677	281.325	419.002
3678	281.251	419.283
3679	281.350	419.565
3680	281.301	419.846
3681	281.350	420.127
3682	281.301	420.409
3683	281.350	420.690
3684	281.448	420.971
3685	281.276	421.253
3686	281.374	421.534
3687	281.423	421.815
3688	281.374	422.097
3689	281.448	422.378
3690	281.325	422.659
3691	281.325	422.941
3692	281.374	423.222
3693	281.374	423.504
3694	281.472	423.785
3695	281.521	424.067
3696	281.546	424.348
3697	281.521	424.630
3698	281.374	424.911
3699	281.399	425.192
3700	281.472	425.474
3701	281.521	425.755
3702	281.448	426.037
3703	281.356	426.318
3704	281.472	426.600
3705	281.448	426.881
3706	281.472	427.163
3707	281.399	427.444
3708	281.521	427.726
3709	281.399	428.007
3710	281.448	428.288
3711	281.497	428.570
3712	281.423	428.851
3713	281.374	429.133
3714	281.472	429.414
3715	281.350	429.695
3716	281.472	429.977
3717	281.448	430.258
3718	281.472	430.540
3719	281.423	430.821
3720	281.472	431.103
3721	281.497	431.384
3722	281.423	431.666
3723	281.497	431.947
3724	281.399	432.229
3725	281.472	432.510
3726	281.497	432.792
3727	281.399	433.073
3728	281.350	433.354
3729	281.497	433.636
3730	281.546	433.917
3731	281.423	434.199
3732	281.350	434.480
3733	281.423	434.762
3734	281.546	435.043
3735	281.350	435.324
3736	281.350	435.606
3737	281.497	435.887
3738	281.472	436.169
3739	281.546	436.450
3740	281.399	436.732
3741	281.423	437.013
3742	281.497	437.295
3743	281.472	437.576
3744	281.546	437.858
3745	281.448	438.139
3746	281.497	438.421
3747	281.497	438.702
3748	281.521	438.984
3749	281.497	439.265
3750	281.546	439.547
3751	281.546	439.828
3752	281.521	440.110
3753	281.571	440.391
3754	281.571	440.673
3755	281.546	440.954
3756	281.595	441.236
3757	281.497	441.517
3758	281.521	441.799
3759	281.620	442.081
3760	281.595	442.362
3761	281.620	442.644
3762	281.620	442.925
3763	281.620	443.207
3764	281.571	443.489
3765	281.448	443.770
3766	281.595	444.052
3767	281.693	444.333
3768	281.693	444.615
3769	281.669	444.897
3770	281.767	445.179
3771	281.742	445.460
3772	281.644	445.742
3773	281.718	446.024
3774	281.693	446.305
3775	281.791	446.587
3776	281.669	446.869
3777	281.718	447.151
3778	281.669	447.432
3779	281.693	447.714
3780	281.669	447.996
3781	281.693	448.277
3782	281.669	448.559
3783	281.742	448.841
3784	281.742	449.122
3785	281.693	449.404
3786	281.718	449.686
3787	281.693	449.967
3788	281.767	450.249
3789	281.669	450.531
3790	281.693	450.813
3791	281.644	451.094
3792	281.620	451.376
3793	281.791	451.658
3794	281.718	451.939
3795	281.693	452.221
3796	281.644	452.503
3797	281.742	452.784
3798	281.693	453.066
3799	281.669	453.348
3800	281.718	453.630
3801	281.669	453.911
3802	281.693	454.193
3803	281.644	454.475
3804	281.669	454.756
3805	281.767	455.038
3806	281.791	455.320
3807	281.693	455.601
3808	281.718	455.883
3809	281.742	456.165
3810	281.669	456.447
3811	281.767	456.728
3812	281.718	457.010
3813	281.767	457.292
3814	281.718	457.574
3815	281.742	457.855
3816	281.742	458.137
3817	281.816	458.419
3818	281.693	458.701
3819	281.620	458.982
3820	281.644	459.264
3821	281.767	459.546
3822	281.693	459.827
3823	281.693	460.109
3824	281.742	460.391
3825	281.742	460.672
3826	281.693	460.954
3827	281.791	461.236
3828	281.816	461.518
3829	281.767	461.800
3830	281.767	462.081
3831	281.767	462.363
3832	281.767	462.645
3833	281.669	462.926
3834	281.742	463.208
3835	281.669	463.490
3836	281.718	463.772
3837	281.669	464.053
3838	281.840	464.335
3839	281.816	464.617
3840	281.791	464.899
3841	281.816	465.181
3842	281.791	465.462
3843	281.816	465.744
3844	281.791	466.026
3845	281.914	466.308
3846	281.816	466.590
3847	281.840	466.872
3848	282.012	467.154
3849	281.865	467.435
3850	281.742	467.717
3851	281.840	467.999
3852	281.840	468.281
3853	281.914	468.563
3854	282.037	468.845
3855	281.865	469.127
3856	281.840	469.409
3857	281.840	469.690
3858	281.914	469.972
3859	281.914	470.254
3860	281.963	470.536
3861	281.914	470.818
3862	281.853	471.100
3863	281.963	471.382
3864	281.939	471.664
3865	282.012	471.946
3866	281.939	472.228
3867	282.012	472.510
3868	282.012	472.792
3869	281.963	473.074
3870	281.914	473.356
3871	281.963	473.638
3872	281.816	473.919
3873	281.890	474.201
3874	281.865	474.483
3875	282.037	474.765
3876	281.914	475.047
3877	281.914	475.329
3878	281.914	475.611
3879	281.890	475.893
3880	281.865	476.175
3881	281.939	476.457
3882	281.939	476.739
3883	282.012	477.021
3884	282.012	477.303
3885	281.890	477.584
3886	281.939	477.866
3887	281.963	478.148
3888	281.963	478.430
3889	281.988	478.712
3890	282.012	478.994
3891	281.988	479.276
3892	281.939	479.558
3893	281.914	479.840
3894	281.865	480.122
3895	281.914	480.404
3896	281.988	480.686
3897	281.963	480.968
3898	281.988	481.250
3899	281.988	481.532
3900	281.963	481.814
3901	281.988	482.096
3902	282.061	482.378
3903	282.037	482.660
3904	281.988	482.942
3905	281.988	483.224
3906	282.037	483.506
3907	282.012	483.788
3908	282.110	484.070
3909	282.110	484.352
3910	282.061	484.634
3911	282.110	484.916
3912	282.037	485.198
3913	282.012	485.480
3914	282.135	485.763
3915	282.092	486.045
3916	282.110	486.327
3917	282.037	486.609
3918	282.086	486.891
3919	282.184	487.173
3920	282.159	487.455
3921	282.159	487.737
3922	281.988	488.019
3923	282.209	488.302
3924	282.110	488.584
3925	282.110	488.866
3926	282.037	489.148
3927	282.159	489.430
3928	282.086	489.712
3929	282.110	489.994
3930	282.184	490.276
3931	282.086	490.558
3932	282.110	490.841
3933	282.209	491.123
3934	282.086	491.405
3935	282.135	491.687
3936	282.184	491.969
3937	282.135	492.251
3938	282.061	492.533
3939	282.061	492.815
3940	282.159	493.098
3941	282.110	493.380
3942	282.159	493.662
3943	282.061	493.944
3944	282.086	494.226
3945	282.086	494.508
3946	282.159	494.790
3947	282.110	495.072
3948	282.061	495.354
3949	282.037	495.636
3950	282.159	495.919
3951	282.135	496.201
3952	282.184	496.483
3953	282.061	496.765
3954	282.184	497.047
3955	282.135	497.329
3956	282.110	497.611
3957	282.258	497.894
3958	282.061	498.176
3959	282.135	498.458
3960	282.086	498.740
3961	282.086	499.022
3962	282.061	499.304
3963	282.061	499.586
3964	282.086	499.868
3965	281.595	500.150
3966	281.031	500.431
3967	280.025	500.711
3968	278.632	500.990
3969	277.129	501.267
3970	275.804	501.543
3971	274.307	501.817
3972	272.883	502.090
3973	271.264	502.361
3974	269.865	502.631
3975	268.442	502.899
3976	266.920	503.166
3977	265.497	503.432
3978	264.123	503.696
3979	262.748	503.959
3980	261.423	504.220
3981	259.975	504.480
3982	258.724	504.739
3983	257.325	504.996
3984	256.123	505.252
3985	254.945	505.507
3986	253.791	505.761
3987	252.663	506.014
3988	251.411	506.265
3989	250.258	506.515
3990	249.104	506.764
3991	247.951	507.012
3992	247.018	507.259
3993	245.963	507.505
3994	244.638	507.750
3995	243.681	507.994
3996	242.724	508.236
3997	241.693	508.478
3998	240.761	508.719
3999	239.607	508.958
4000	238.822	509.197
4001	237.791	509.435
4002	236.859	509.672
4003	235.853	509.908
4004	234.994	510.143
4005	234.012	510.377
4006	233.153	510.610
4007	232.196	510.842
4008	231.313	511.073
4009	230.356	511.304
4010	229.644	511.533
4011	228.638	511.762
4012	227.853	511.990
4013	226.920	512.217
4014	226.061	512.443
4015	225.251	512.668
4016	224.368	512.892
4017	223.656	513.116
4018	222.847	513.339
4019	221.963	513.561
4020	221.153	513.782
4021	220.159	514.002
4022	219.264	514.221
4023	218.454	514.440
4024	217.767	514.658
4025	216.982	514.875
4026	216.245	515.091
4027	215.411	515.306
4028	214.552	515.521
4029	213.840	515.735
4030	212.957	515.948
4031	212.319	516.160
4032	211.583	516.372
4033	210.920	516.582
4034	210.061	516.793
4035	209.350	517.002
4036	208.442	517.210
4037	207.951	517.418
4038	206.994	517.625
4039	206.405	517.832
4040	205.644	518.037
4041	205.006	518.242
4042	204.221	518.447
4043	203.607	518.650
4044	202.798	518.853
4045	202.110	519.055
4046	201.399	519.256
4047	200.712	519.457
4048	200.123	519.657
4049	199.436	519.857
4050	198.650	520.055
4051	198.037	520.253
4052	197.374	520.451
4053	196.638	520.647
4054	195.975	520.843
4055	195.043	521.038
4056	194.528	521.233
4057	193.767	521.427
4058	193.153	521.620
4059	192.491	521.812
