EXPERIMENTAL DATA:c:\digitam\result\jbcal02.xpt        DATE 19-Sep-18
START TIME:  13:11       STOP TIME:  13:47       TOTAL TIME:  0:36
=============================================================================   
TIME	P	Q	P(corr)	Q(corr)	A.INPUT	A.INPUT	REMARK
sec	microW	mJ	microW	mJ	MV	MVs
792	296.368	178.378	 	 	 	 
793	296.294	178.674	 	 	 	 
794	296.319	178.971	 	 	 	 
795	296.319	179.267	 	 	 	 
796	296.319	179.563	 	 	 	 
797	296.417	179.860	 	 	 	 
798	296.368	180.156	 	 	 	 
799	296.417	180.452	 	 	 	 
800	296.344	180.749	 	 	 	 
801	296.368	181.045	 	 	 	 
802	296.319	181.341	 	 	 	 
803	296.417	181.638	 	 	 	 
804	296.442	181.934	 	 	 	 
805	296.491	182.231	 	 	 	 
806	296.417	182.527	 	 	 	 
807	296.393	182.824	 	 	 	 
808	296.540	183.120	 	 	 	 
809	296.595	183.417	 	 	 	 
810	296.638	183.713	 	 	 	 
811	296.564	184.010	 	 	 	 
812	296.712	184.307	 	 	 	 
813	296.613	184.603	 	 	 	 
814	296.712	184.900	 	 	 	 
815	296.663	185.197	 	 	 	 
816	296.761	185.493	 	 	 	 
817	296.834	185.790	 	 	 	 
818	296.687	186.087	 	 	 	 
819	296.663	186.384	 	 	 	 
820	296.810	186.680	 	 	 	 
821	296.908	186.977	 	 	 	 
822	296.859	187.274	 	 	 	 
823	297.055	187.571	 	 	 	 
824	297.178	187.868	 	 	 	 
825	297.202	188.166	 	 	 	 
826	297.301	188.463	 	 	 	 
827	297.325	188.760	 	 	 	 
828	297.472	189.058	 	 	 	 
829	297.448	189.355	 	 	 	 
830	297.571	189.653	 	 	 	 
831	297.718	189.950	 	 	 	 
832	297.767	190.248	 	 	 	 
833	297.767	190.546	 	 	 	 
834	297.865	190.844	 	 	 	 
835	297.767	191.142	 	 	 	 
836	297.939	191.440	 	 	 	 
837	297.914	191.737	 	 	 	 
838	297.914	192.035	 	 	 	 
839	297.988	192.333	 	 	 	 
840	297.963	192.631	 	 	 	 
841	297.963	192.929	 	 	 	 
842	297.963	193.227	 	 	 	 
843	298.037	193.525	 	 	 	 
844	298.012	193.823	 	 	 	 
845	297.963	194.121	 	 	 	 
846	297.939	194.419	 	 	 	 
847	297.914	194.717	 	 	 	 
848	297.914	195.015	 	 	 	 
849	297.890	195.313	 	 	 	 
850	297.840	195.611	 	 	 	 
851	297.693	195.908	 	 	 	 
852	297.742	196.206	 	 	 	 
853	297.693	196.504	 	 	 	 
854	297.669	196.802	 	 	 	 
855	297.718	197.099	 	 	 	 
856	297.693	197.397	 	 	 	 
857	297.644	197.695	 	 	 	 
858	297.767	197.992	 	 	 	 
859	297.791	198.290	 	 	 	 
860	297.644	198.588	 	 	 	 
861	297.742	198.886	 	 	 	 
862	297.883	199.183	 	 	 	 
863	297.963	199.481	 	 	 	 
864	297.890	199.779	 	 	 	 
865	297.988	200.077	 	 	 	 
866	298.061	200.375	 	 	 	 
867	298.086	200.673	 	 	 	 
868	298.184	200.972	 	 	 	 
869	298.110	201.270	 	 	 	 
870	298.184	201.568	 	 	 	 
871	298.258	201.866	 	 	 	 
872	298.282	202.164	 	 	 	 
873	298.282	202.463	 	 	 	 
874	298.159	202.761	 	 	 	 
875	298.184	203.059	 	 	 	 
876	298.307	203.357	 	 	 	 
877	298.258	203.656	 	 	 	 
878	298.356	203.954	 	 	 	 
879	298.331	204.252	 	 	 	 
880	298.503	204.551	 	 	 	 
881	298.405	204.849	 	 	 	 
882	298.331	205.148	 	 	 	 
883	298.356	205.446	 	 	 	 
884	298.356	205.744	 	 	 	 
885	298.478	206.043	 	 	 	 
886	298.478	206.341	 	 	 	 
887	298.380	206.640	 	 	 	 
888	298.503	206.938	 	 	 	 
889	298.650	207.237	 	 	 	 
890	298.748	207.536	 	 	 	 
891	298.724	207.834	 	 	 	 
892	298.797	208.133	 	 	 	 
893	298.822	208.432	 	 	 	 
894	299.043	208.731	 	 	 	 
895	299.043	209.030	 	 	 	 
896	299.092	209.329	 	 	 	 
897	299.018	209.628	 	 	 	 
898	299.264	209.927	 	 	 	 
899	299.264	210.227	 	 	 	 
900	299.411	210.526	 	 	 	 
901	299.460	210.825	 	 	 	 
902	299.362	211.125	 	 	 	 
903	299.583	211.424	 	 	 	 
904	299.681	211.724	 	 	 	 
905	299.755	212.024	 	 	 	 
906	299.681	212.324	 	 	 	 
907	299.828	212.623	 	 	 	 
908	299.828	212.923	 	 	 	 
909	299.853	213.223	 	 	 	 
910	299.853	213.523	 	 	 	 
911	299.926	213.823	 	 	 	 
912	299.926	214.123	 	 	 	 
913	300.000	214.423	 	 	 	 
914	299.779	214.723	 	 	 	 
915	299.797	215.022	 	 	 	 
916	299.705	215.322	 	 	 	 
917	299.730	215.622	 	 	 	 
918	299.681	215.921	 	 	 	 
919	299.705	216.221	 	 	 	 
920	299.509	216.521	 	 	 	 
921	299.460	216.820	 	 	 	 
922	299.460	217.120	 	 	 	 
923	299.460	217.419	 	 	 	 
924	299.362	217.718	 	 	 	 
925	299.460	218.018	 	 	 	 
926	299.460	218.317	 	 	 	 
927	299.264	218.617	 	 	 	 
928	299.288	218.916	 	 	 	 
929	299.264	219.215	 	 	 	 
930	299.313	219.514	 	 	 	 
931	299.337	219.814	 	 	 	 
932	299.386	220.113	 	 	 	 
933	299.436	220.413	 	 	 	 
934	299.436	220.712	 	 	 	 
935	299.436	221.011	 	 	 	 
936	299.436	221.311	 	 	 	 
937	299.485	221.610	 	 	 	 
938	299.460	221.910	 	 	 	 
939	299.558	222.209	 	 	 	 
940	299.558	222.509	 	 	 	 
941	299.534	222.808	 	 	 	 
942	299.534	223.108	 	 	 	 
943	299.534	223.408	 	 	 	 
944	299.607	223.707	 	 	 	 
945	299.558	224.007	 	 	 	 
946	299.534	224.306	 	 	 	 
947	299.583	224.606	 	 	 	 
948	299.681	224.906	 	 	 	 
949	299.607	225.205	 	 	 	 
950	299.558	225.505	 	 	 	 
951	299.681	225.804	 	 	 	 
952	299.607	226.104	 	 	 	 
953	299.681	226.404	 	 	 	 
954	299.705	226.703	 	 	 	 
955	299.730	227.003	 	 	 	 
956	299.705	227.303	 	 	 	 
957	299.853	227.603	 	 	 	 
958	299.926	227.903	 	 	 	 
959	300.000	228.203	 	 	 	 
960	300.098	228.503	 	 	 	 
961	300.196	228.803	 	 	 	 
962	300.221	229.103	 	 	 	 
963	300.417	229.404	 	 	 	 
964	300.417	229.704	 	 	 	 
965	300.540	230.004	 	 	 	 
966	300.589	230.305	 	 	 	 
967	300.638	230.606	 	 	 	 
968	300.810	230.907	 	 	 	 
969	300.908	231.207	 	 	 	 
970	301.080	231.508	 	 	 	 
971	301.006	231.810	 	 	 	 
972	301.227	232.111	 	 	 	 
973	301.227	232.412	 	 	 	 
974	301.325	232.713	 	 	 	 
975	301.350	233.015	 	 	 	 
976	301.423	233.316	 	 	 	 
977	301.350	233.617	 	 	 	 
978	301.399	233.919	 	 	 	 
979	301.350	234.220	 	 	 	 
980	301.399	234.522	 	 	 	 
981	301.374	234.823	 	 	 	 
982	301.423	235.124	 	 	 	 
983	301.399	235.426	 	 	 	 
984	301.399	235.727	 	 	 	 
985	301.374	236.029	 	 	 	 
986	301.350	236.330	 	 	 	 
987	301.436	236.631	 	 	 	 
988	301.423	236.933	 	 	 	 
989	301.325	237.234	 	 	 	 
990	301.344	237.535	 	 	 	 
991	301.374	237.837	 	 	 	 
992	301.374	238.138	 	 	 	 
993	301.276	238.439	 	 	 	 
994	301.399	238.741	 	 	 	 
995	301.227	239.042	 	 	 	 
996	301.350	239.343	 	 	 	 
997	301.301	239.645	 	 	 	 
998	301.276	239.946	 	 	 	 
999	301.153	240.247	 	 	 	 
1000	301.129	240.548	 	 	 	 
1001	301.006	240.849	 	 	 	 
1002	301.031	241.150	 	 	 	 
1003	300.982	241.451	 	 	 	 
1004	300.982	241.752	 	 	 	 
1005	301.031	242.053	 	 	 	 
1006	300.785	242.354	 	 	 	 
1007	300.932	242.655	 	 	 	 
1008	300.859	242.956	 	 	 	 
1009	300.883	243.257	 	 	 	 
1010	300.908	243.558	 	 	 	 
1011	301.006	243.859	 	 	 	 
1012	301.080	244.160	 	 	 	 
1013	301.104	244.461	 	 	 	 
1014	301.031	244.762	 	 	 	 
1015	301.104	245.063	 	 	 	 
1016	301.031	245.364	 	 	 	 
1017	301.153	245.665	 	 	 	 
1018	301.178	245.966	 	 	 	 
1019	301.129	246.267	 	 	 	 
1020	301.153	246.569	 	 	 	 
1021	301.178	246.870	 	 	 	 
1022	301.227	247.171	 	 	 	 
1023	301.227	247.472	 	 	 	 
1024	301.251	247.774	 	 	 	 
1025	301.251	248.075	 	 	 	 
1026	301.301	248.376	 	 	 	 
1027	301.251	248.677	 	 	 	 
1028	301.301	248.979	 	 	 	 
1029	301.276	249.280	 	 	 	 
1030	301.301	249.581	 	 	 	 
1031	301.301	249.882	 	 	 	 
1032	301.325	250.184	 	 	 	 
1033	301.350	250.485	 	 	 	 
1034	301.472	250.787	 	 	 	 
1035	301.423	251.088	 	 	 	 
1036	301.472	251.390	 	 	 	 
1037	301.423	251.691	 	 	 	 
1038	301.399	251.992	 	 	 	 
1039	301.546	252.294	 	 	 	 
1040	301.423	252.595	 	 	 	 
1041	301.509	252.897	 	 	 	 
1042	301.521	253.198	 	 	 	 
1043	301.448	253.500	 	 	 	 
1044	301.546	253.801	 	 	 	 
1045	301.546	254.103	 	 	 	 
1046	301.546	254.404	 	 	 	 
1047	301.546	254.706	 	 	 	 
1048	301.546	255.008	 	 	 	 
1049	301.546	255.309	 	 	 	 
1050	301.546	255.611	 	 	 	 
1051	301.546	255.912	 	 	 	 
1052	301.546	256.214	 	 	 	 
1053	301.546	256.515	 	 	 	 
1054	301.546	256.817	 	 	 	 
1055	301.546	257.118	 	 	 	 
1056	301.546	257.420	 	 	 	 
1057	301.546	257.721	 	 	 	 
1058	301.546	258.023	 	 	 	 
1059	301.546	258.325	 	 	 	 
1060	301.546	258.626	 	 	 	 
1061	301.546	258.928	 	 	 	 
1062	301.546	259.229	 	 	 	 
1063	301.546	259.531	 	 	 	 
1064	301.546	259.832	 	 	 	 
1065	301.546	260.134	 	 	 	 
1066	301.546	260.435	 	 	 	 
1067	301.546	260.737	 	 	 	 
1068	301.546	261.038	 	 	 	 
1069	301.546	261.340	 	 	 	 
1070	301.546	261.642	 	 	 	 
1071	301.546	261.943	 	 	 	 
1072	301.546	262.245	 	 	 	 
1073	301.546	262.546	 	 	 	 
1074	301.546	262.848	 	 	 	 
1075	301.546	263.149	 	 	 	 
1076	301.546	263.451	 	 	 	 
1077	301.546	263.752	 	 	 	 
1078	301.546	264.054	 	 	 	 
1079	301.546	264.355	 	 	 	 
1080	301.546	264.657	 	 	 	 
1081	301.546	264.959	 	 	 	 
1082	301.546	265.260	 	 	 	 
1083	301.546	265.562	 	 	 	 
1084	301.546	265.863	 	 	 	 
1085	301.546	266.165	 	 	 	 
1086	301.546	266.466	 	 	 	 
1087	301.546	266.768	 	 	 	 
1088	301.546	267.069	 	 	 	 
1089	301.546	267.371	 	 	 	 
1090	301.546	267.672	 	 	 	 
1091	301.546	267.974	 	 	 	 
1092	301.546	268.276	 	 	 	 
1093	301.546	268.577	 	 	 	 
1094	301.546	268.879	 	 	 	 
1095	301.546	269.180	 	 	 	 
1096	301.546	269.482	 	 	 	 
1097	301.546	269.783	 	 	 	 
1098	301.546	270.085	 	 	 	 
1099	301.546	270.386	 	 	 	 
1100	301.546	270.688	 	 	 	 
1101	301.546	270.989	 	 	 	 
1102	301.546	271.291	 	 	 	 
1103	301.546	271.593	 	 	 	 
1104	301.546	271.894	 	 	 	 
1105	301.546	272.196	 	 	 	 
1106	301.546	272.497	 	 	 	 
1107	301.546	272.799	 	 	 	 
1108	301.546	273.100	 	 	 	 
1109	301.546	273.402	 	 	 	 
1110	301.546	273.703	 	 	 	 
1111	301.546	274.005	 	 	 	 
1112	301.546	274.306	 	 	 	 
1113	301.546	274.608	 	 	 	 
1114	301.546	274.910	 	 	 	 
1115	301.546	275.211	 	 	 	 
1116	301.546	275.513	 	 	 	 
1117	301.546	275.814	 	 	 	 
1118	301.546	276.116	 	 	 	 
1119	301.546	276.417	 	 	 	 
1120	301.546	276.719	 	 	 	 
1121	301.546	277.020	 	 	 	 
1122	301.546	277.322	 	 	 	 
1123	301.546	277.623	 	 	 	 
1124	301.546	277.925	 	 	 	 
1125	301.546	278.227	 	 	 	 
1126	301.546	278.528	 	 	 	 
1127	301.546	278.830	 	 	 	 
1128	301.546	279.131	 	 	 	 
1129	301.546	279.433	 	 	 	 
1130	301.546	279.734	 	 	 	 
1131	301.546	280.036	 	 	 	 
1132	301.546	280.337	 	 	 	 
1133	301.546	280.639	 	 	 	 
1134	301.546	280.940	 	 	 	 
1135	301.546	281.242	 	 	 	 
1136	301.546	281.544	 	 	 	 
1137	301.546	281.845	 	 	 	 
1138	301.546	282.147	 	 	 	 
1139	301.546	282.448	 	 	 	 
1140	301.546	282.750	 	 	 	 
1141	301.546	283.051	 	 	 	 
1142	301.546	283.353	 	 	 	 
1143	301.546	283.654	 	 	 	 
1144	301.546	283.956	 	 	 	 
1145	301.546	284.258	 	 	 	 
1146	301.546	284.559	 	 	 	 
1147	301.546	284.861	 	 	 	 
1148	301.546	285.162	 	 	 	 
1149	301.546	285.464	 	 	 	 
1150	301.546	285.765	 	 	 	 
1151	301.546	286.067	 	 	 	 
1152	301.546	286.368	 	 	 	 
1153	301.546	286.670	 	 	 	 
1154	301.546	286.971	 	 	 	 
1155	301.546	287.273	 	 	 	 
1156	301.546	287.574	 	 	 	 
1157	301.546	287.876	 	 	 	 
1158	301.546	288.178	 	 	 	 
1159	301.546	288.479	 	 	 	 
1160	301.546	288.781	 	 	 	 
1161	301.546	289.082	 	 	 	 
1162	301.546	289.384	 	 	 	 
1163	301.546	289.685	 	 	 	 
1164	301.546	289.987	 	 	 	 
1165	301.546	290.288	 	 	 	 
1166	301.546	290.590	 	 	 	 
1167	301.546	290.892	 	 	 	 
1168	301.546	291.193	 	 	 	 
1169	301.546	291.495	 	 	 	 
1170	301.546	291.796	 	 	 	 
1171	301.546	292.098	 	 	 	 
1172	301.546	292.399	 	 	 	 
1173	301.546	292.701	 	 	 	 
1174	301.546	293.002	 	 	 	 
1175	301.546	293.304	 	 	 	 
1176	301.546	293.605	 	 	 	 
1177	301.546	293.907	 	 	 	 
1178	301.546	294.208	 	 	 	 
1179	301.546	294.510	 	 	 	 
1180	301.546	294.812	 	 	 	 
1181	301.546	295.113	 	 	 	 
1182	301.546	295.415	 	 	 	 
1183	301.546	295.716	 	 	 	 
1184	301.546	296.018	 	 	 	 
1185	301.546	296.319	 	 	 	 
1186	301.546	296.621	 	 	 	 
1187	301.546	296.922	 	 	 	 
1188	301.546	297.224	 	 	 	 
1189	301.546	297.526	 	 	 	 
1190	301.546	297.827	 	 	 	 
1191	301.546	298.129	 	 	 	 
1192	301.546	298.430	 	 	 	 
1193	301.546	298.732	 	 	 	 
1194	301.546	299.033	 	 	 	 
1195	301.546	299.335	 	 	 	 
1196	301.546	299.636	 	 	 	 
1197	301.546	299.938	 	 	 	 
1198	301.546	300.239	 	 	 	 
1199	301.546	300.541	 	 	 	 
1200	301.546	300.843	 	 	 	 
1201	301.546	301.144	 	 	 	 
1202	301.546	301.446	 	 	 	 
1203	301.546	301.747	 	 	 	 
1204	301.546	302.049	 	 	 	 
1205	301.546	302.350	 	 	 	 
1206	301.546	302.652	 	 	 	 
1207	301.546	302.953	 	 	 	 
1208	301.546	303.255	 	 	 	 
1209	301.546	303.556	 	 	 	 
1210	301.546	303.858	 	 	 	 
1211	301.546	304.160	 	 	 	 
1212	301.546	304.461	 	 	 	 
1213	301.546	304.763	 	 	 	 
1214	301.546	305.064	 	 	 	 
1215	301.546	305.366	 	 	 	 
1216	301.546	305.667	 	 	 	 
1217	301.546	305.969	 	 	 	 
1218	301.546	306.270	 	 	 	 
1219	301.546	306.572	 	 	 	 
1220	301.546	306.873	 	 	 	 
1221	301.546	307.175	 	 	 	 
1222	301.546	307.477	 	 	 	 
1223	301.546	307.778	 	 	 	 
1224	301.546	308.080	 	 	 	 
1225	301.546	308.381	 	 	 	 
1226	301.546	308.683	 	 	 	 
1227	301.546	308.984	 	 	 	 
1228	301.546	309.286	 	 	 	 
1229	301.546	309.587	 	 	 	 
1230	301.546	309.889	 	 	 	 
1231	301.546	310.190	 	 	 	 
1232	301.546	310.492	 	 	 	 
1233	301.546	310.794	 	 	 	 
1234	301.546	311.095	 	 	 	 
1235	301.546	311.397	 	 	 	 
1236	301.546	311.698	 	 	 	 
1237	301.546	312.000	 	 	 	 
1238	301.546	312.301	 	 	 	 
1239	301.546	312.603	 	 	 	 
1240	301.546	312.904	 	 	 	 
1241	301.546	313.206	 	 	 	 
1242	301.546	313.507	 	 	 	 
1243	301.546	313.809	 	 	 	 
1244	301.546	314.111	 	 	 	 
1245	301.546	314.412	 	 	 	 
1246	301.546	314.714	 	 	 	 
1247	301.546	315.015	 	 	 	 
1248	301.546	315.317	 	 	 	 
1249	301.546	315.618	 	 	 	 
1250	301.546	315.920	 	 	 	 
1251	301.546	316.221	 	 	 	 
1252	301.546	316.523	 	 	 	 
1253	301.546	316.824	 	 	 	 
1254	301.546	317.126	 	 	 	 
1255	301.546	317.428	 	 	 	 
1256	301.546	317.729	 	 	 	 
1257	301.546	318.031	 	 	 	 
1258	301.546	318.332	 	 	 	 
1259	301.546	318.634	 	 	 	 
1260	301.546	318.935	 	 	 	 
1261	301.546	319.237	 	 	 	 
1262	301.546	319.538	 	 	 	 
1263	301.546	319.840	 	 	 	 
1264	301.546	320.141	 	 	 	 
1265	301.546	320.443	 	 	 	 
1266	301.546	320.745	 	 	 	 
1267	301.546	321.046	 	 	 	 
1268	301.546	321.348	 	 	 	 
1269	301.546	321.649	 	 	 	 
1270	301.546	321.951	 	 	 	 
1271	301.546	322.252	 	 	 	 
1272	301.546	322.554	 	 	 	 
1273	301.546	322.855	 	 	 	 
1274	301.546	323.157	 	 	 	 
1275	301.546	323.458	 	 	 	 
1276	301.546	323.760	 	 	 	 
1277	301.546	324.062	 	 	 	 
1278	301.546	324.363	 	 	 	 
1279	301.546	324.665	 	 	 	 
1280	301.546	324.966	 	 	 	 
1281	301.546	325.268	 	 	 	 
1282	301.546	325.569	 	 	 	 
1283	301.546	325.871	 	 	 	 
1284	301.546	326.172	 	 	 	 
1285	301.546	326.474	 	 	 	 
1286	301.546	326.775	 	 	 	 
1287	301.546	327.077	 	 	 	 
1288	301.546	327.379	 	 	 	 
1289	301.546	327.680	 	 	 	 
1290	301.546	327.982	 	 	 	 
1291	301.546	328.283	 	 	 	 
1292	301.546	328.585	 	 	 	 
1293	301.546	328.886	 	 	 	 
1294	301.546	329.188	 	 	 	 
1295	301.546	329.489	 	 	 	 
1296	301.546	329.791	 	 	 	 
1297	301.546	330.092	 	 	 	 
1298	301.546	330.394	 	 	 	 
1299	301.546	330.696	 	 	 	 
1300	301.546	330.997	 	 	 	 
1301	301.546	331.299	 	 	 	 
1302	301.546	331.600	 	 	 	 
1303	301.546	331.902	 	 	 	 
1304	301.546	332.203	 	 	 	 
1305	301.546	332.505	 	 	 	 
1306	301.546	332.806	 	 	 	 
1307	301.546	333.108	 	 	 	 
1308	301.546	333.409	 	 	 	 
1309	301.546	333.711	 	 	 	 
1310	301.546	334.013	 	 	 	 
1311	301.546	334.314	 	 	 	 
1312	301.546	334.616	 	 	 	 
1313	301.546	334.917	 	 	 	 
1314	301.546	335.219	 	 	 	 
1315	301.546	335.520	 	 	 	 
1316	301.546	335.822	 	 	 	 
1317	301.546	336.123	 	 	 	 
1318	301.546	336.425	 	 	 	 
1319	301.546	336.726	 	 	 	 
1320	301.546	337.028	 	 	 	 
1321	301.546	337.330	 	 	 	 
1322	301.546	337.631	 	 	 	 
1323	301.546	337.933	 	 	 	 
1324	301.546	338.234	 	 	 	 
1325	301.546	338.536	 	 	 	 
1326	301.546	338.837	 	 	 	 
1327	301.546	339.139	 	 	 	 
1328	301.546	339.440	 	 	 	 
1329	301.546	339.742	 	 	 	 
1330	301.546	340.044	 	 	 	 
1331	301.546	340.345	 	 	 	 
1332	301.546	340.647	 	 	 	 
1333	301.546	340.948	 	 	 	 
1334	301.546	341.250	 	 	 	 
1335	301.546	341.551	 	 	 	 
1336	301.546	341.853	 	 	 	 
1337	301.546	342.154	 	 	 	 
1338	301.546	342.456	 	 	 	 
1339	301.546	342.757	 	 	 	 
1340	301.546	343.059	 	 	 	 
1341	301.546	343.360	 	 	 	 
1342	301.546	343.662	 	 	 	 
1343	301.546	343.964	 	 	 	 
1344	301.546	344.265	 	 	 	 
1345	301.546	344.567	 	 	 	 
1346	301.546	344.868	 	 	 	 
1347	301.546	345.170	 	 	 	 
1348	301.546	345.471	 	 	 	 
1349	301.546	345.773	 	 	 	 
1350	301.546	346.074	 	 	 	 
1351	301.546	346.376	 	 	 	 
1352	301.546	346.678	 	 	 	 
1353	301.546	346.979	 	 	 	 
1354	301.546	347.281	 	 	 	 
1355	301.546	347.582	 	 	 	 
1356	301.546	347.884	 	 	 	 
1357	301.546	348.185	 	 	 	 
1358	301.546	348.487	 	 	 	 
1359	301.546	348.788	 	 	 	 
1360	301.546	349.090	 	 	 	 
1361	301.546	349.391	 	 	 	 
1362	301.546	349.693	 	 	 	 
1363	301.546	349.994	 	 	 	 
1364	301.546	350.296	 	 	 	 
1365	301.546	350.598	 	 	 	 
1366	301.546	350.899	 	 	 	 
1367	301.546	351.201	 	 	 	 
1368	301.546	351.502	 	 	 	 
1369	301.546	351.804	 	 	 	 
1370	301.546	352.105	 	 	 	 
1371	301.546	352.407	 	 	 	 
1372	301.546	352.708	 	 	 	 
1373	301.546	353.010	 	 	 	 
1374	301.546	353.312	 	 	 	 
1375	301.546	353.613	 	 	 	 
1376	301.546	353.915	 	 	 	 
1377	301.546	354.216	 	 	 	 
1378	301.546	354.518	 	 	 	 
1379	301.546	354.819	 	 	 	 
1380	301.546	355.121	 	 	 	 
1381	301.546	355.422	 	 	 	 
1382	301.546	355.724	 	 	 	 
1383	301.546	356.025	 	 	 	 
1384	301.546	356.327	 	 	 	 
1385	301.546	356.629	 	 	 	 
1386	301.546	356.930	 	 	 	 
1387	301.546	357.232	 	 	 	 
1388	301.546	357.533	 	 	 	 
1389	301.546	357.835	 	 	 	 
1390	301.546	358.136	 	 	 	 
1391	301.546	358.438	 	 	 	 
1392	301.546	358.739	 	 	 	 
1393	301.546	359.041	 	 	 	 
1394	301.546	359.342	 	 	 	 
1395	301.546	359.644	 	 	 	 
1396	301.546	359.946	 	 	 	 
1397	301.546	360.247	 	 	 	 
1398	301.546	360.549	 	 	 	 
1399	301.546	360.850	 	 	 	 
1400	301.546	361.152	 	 	 	 
1401	301.546	361.453	 	 	 	 
1402	301.546	361.755	 	 	 	 
1403	301.546	362.056	 	 	 	 
1404	301.546	362.358	 	 	 	 
1405	301.546	362.659	 	 	 	 
1406	301.546	362.961	 	 	 	 
1407	301.546	363.263	 	 	 	 
1408	301.546	363.564	 	 	 	 
1409	301.546	363.866	 	 	 	 
1410	301.546	364.167	 	 	 	 
1411	301.546	364.469	 	 	 	 
1412	301.546	364.770	 	 	 	 
1413	301.546	365.072	 	 	 	 
1414	301.546	365.373	 	 	 	 
1415	301.546	365.675	 	 	 	 
1416	301.546	365.976	 	 	 	 
1417	301.546	366.278	 	 	 	 
1418	301.546	366.580	 	 	 	 
1419	301.546	366.881	 	 	 	 
1420	301.546	367.183	 	 	 	 
1421	301.546	367.484	 	 	 	 
1422	301.546	367.786	 	 	 	 
1423	301.546	368.087	 	 	 	 
1424	301.546	368.389	 	 	 	 
1425	301.546	368.690	 	 	 	 
1426	301.546	368.992	 	 	 	 
1427	301.546	369.293	 	 	 	 
1428	301.546	369.595	 	 	 	 
1429	301.546	369.897	 	 	 	 
1430	301.546	370.198	 	 	 	 
1431	301.546	370.500	 	 	 	 
1432	301.546	370.801	 	 	 	 
1433	301.546	371.103	 	 	 	 
1434	301.546	371.404	 	 	 	 
1435	301.546	371.706	 	 	 	 
1436	301.546	372.007	 	 	 	 
1437	301.546	372.309	 	 	 	 
1438	301.546	372.610	 	 	 	 
1439	301.546	372.912	 	 	 	 
1440	301.546	373.214	 	 	 	 
1441	301.546	373.515	 	 	 	 
1442	301.546	373.817	 	 	 	 
1443	301.546	374.118	 	 	 	 
1444	301.546	374.420	 	 	 	 
1445	301.546	374.721	 	 	 	 
1446	301.546	375.023	 	 	 	 
1447	301.546	375.324	 	 	 	 
1448	301.546	375.626	 	 	 	 
1449	301.546	375.927	 	 	 	 
1450	301.546	376.229	 	 	 	 
1451	301.546	376.531	 	 	 	 
1452	301.546	376.832	 	 	 	 
1453	301.546	377.134	 	 	 	 
1454	301.546	377.435	 	 	 	 
1455	301.546	377.737	 	 	 	 
1456	301.546	378.038	 	 	 	 
1457	301.546	378.340	 	 	 	 
1458	301.546	378.641	 	 	 	 
1459	301.546	378.943	 	 	 	 
1460	301.546	379.244	 	 	 	 
1461	301.546	379.546	 	 	 	 
1462	301.546	379.848	 	 	 	 
1463	301.546	380.149	 	 	 	 
1464	301.546	380.451	 	 	 	 
1465	301.546	380.752	 	 	 	 
1466	301.546	381.054	 	 	 	 
1467	301.546	381.355	 	 	 	 
1468	301.546	381.657	 	 	 	 
1469	301.546	381.958	 	 	 	 
1470	301.546	382.260	 	 	 	 
1471	301.546	382.561	 	 	 	 
1472	301.546	382.863	 	 	 	 
1473	301.546	383.165	 	 	 	 
1474	301.546	383.466	 	 	 	 
1475	301.546	383.768	 	 	 	 
