EXPERIMENTAL DATA:c:\digitam\result\jbcal00.xpt        DATE 19-Sep-18
START TIME:  12:03       STOP TIME:  12:39       TOTAL TIME:  0:36
=============================================================================   
TIME	P	Q	P(corr)	Q(corr)	A.INPUT	A.INPUT	REMARK
sec	microW	mJ	microW	mJ	MV	MVs
1500	286.896	403.577	 	 	 	 
1501	286.896	403.864	 	 	 	 
1502	286.945	404.151	 	 	 	 
1503	286.871	404.438	 	 	 	 
1504	286.822	404.725	 	 	 	 
1505	286.871	405.012	 	 	 	 
1506	286.798	405.299	 	 	 	 
1507	286.847	405.585	 	 	 	 
1508	286.920	405.872	 	 	 	 
1509	286.822	406.159	 	 	 	 
1510	286.773	406.446	 	 	 	 
1511	286.773	406.733	 	 	 	 
1512	286.847	407.020	 	 	 	 
1513	286.773	407.306	 	 	 	 
1514	286.871	407.593	 	 	 	 
1515	286.798	407.880	 	 	 	 
1516	286.724	408.167	 	 	 	 
1517	286.798	408.453	 	 	 	 
1518	286.724	408.740	 	 	 	 
1519	286.847	409.027	 	 	 	 
1520	286.773	409.314	 	 	 	 
1521	286.822	409.601	 	 	 	 
1522	286.724	409.887	 	 	 	 
1523	286.847	410.174	 	 	 	 
1524	286.822	410.461	 	 	 	 
1525	286.724	410.748	 	 	 	 
1526	286.601	411.034	 	 	 	 
1527	286.724	411.321	 	 	 	 
1528	286.650	411.608	 	 	 	 
1529	286.601	411.894	 	 	 	 
1530	286.601	412.181	 	 	 	 
1531	286.577	412.468	 	 	 	 
1532	286.503	412.754	 	 	 	 
1533	286.552	413.041	 	 	 	 
1534	286.577	413.327	 	 	 	 
1535	286.650	413.614	 	 	 	 
1536	286.454	413.900	 	 	 	 
1537	286.552	414.187	 	 	 	 
1538	286.577	414.473	 	 	 	 
1539	286.479	414.760	 	 	 	 
1540	286.454	415.046	 	 	 	 
1541	286.454	415.333	 	 	 	 
1542	286.380	415.619	 	 	 	 
1543	286.331	415.905	 	 	 	 
1544	286.454	416.192	 	 	 	 
1545	286.454	416.478	 	 	 	 
1546	286.331	416.765	 	 	 	 
1547	286.405	417.051	 	 	 	 
1548	286.331	417.337	 	 	 	 
1549	286.356	417.624	 	 	 	 
1550	286.307	417.910	 	 	 	 
1551	286.282	418.196	 	 	 	 
1552	286.233	418.483	 	 	 	 
1553	286.282	418.769	 	 	 	 
1554	286.209	419.055	 	 	 	 
1555	286.209	419.341	 	 	 	 
1556	286.086	419.627	 	 	 	 
1557	286.135	419.914	 	 	 	 
1558	286.184	420.200	 	 	 	 
1559	286.061	420.486	 	 	 	 
1560	286.037	420.772	 	 	 	 
1561	286.061	421.058	 	 	 	 
1562	285.963	421.344	 	 	 	 
1563	285.914	421.630	 	 	 	 
1564	285.890	421.916	 	 	 	 
1565	285.914	422.202	 	 	 	 
1566	285.816	422.487	 	 	 	 
1567	285.816	422.773	 	 	 	 
1568	285.840	423.059	 	 	 	 
1569	285.791	423.345	 	 	 	 
1570	285.693	423.631	 	 	 	 
1571	285.767	423.916	 	 	 	 
1572	285.767	424.202	 	 	 	 
1573	285.693	424.488	 	 	 	 
1574	285.620	424.773	 	 	 	 
1575	285.693	425.059	 	 	 	 
1576	285.718	425.345	 	 	 	 
1577	285.669	425.630	 	 	 	 
1578	285.595	425.916	 	 	 	 
1579	285.571	426.202	 	 	 	 
1580	285.546	426.487	 	 	 	 
1581	285.472	426.773	 	 	 	 
1582	285.521	427.058	 	 	 	 
1583	285.479	427.344	 	 	 	 
1584	285.595	427.629	 	 	 	 
1585	285.620	427.915	 	 	 	 
1586	285.497	428.200	 	 	 	 
1587	285.571	428.486	 	 	 	 
1588	285.669	428.772	 	 	 	 
1589	285.644	429.057	 	 	 	 
1590	285.693	429.343	 	 	 	 
1591	285.669	429.629	 	 	 	 
1592	285.571	429.914	 	 	 	 
1593	285.669	430.200	 	 	 	 
1594	285.620	430.485	 	 	 	 
1595	285.571	430.771	 	 	 	 
1596	285.595	431.057	 	 	 	 
1597	285.521	431.342	 	 	 	 
1598	285.521	431.628	 	 	 	 
1599	285.497	431.913	 	 	 	 
1600	285.521	432.199	 	 	 	 
1601	285.472	432.484	 	 	 	 
1602	285.448	432.770	 	 	 	 
1603	285.497	433.055	 	 	 	 
1604	285.546	433.341	 	 	 	 
1605	285.472	433.626	 	 	 	 
1606	285.521	433.912	 	 	 	 
1607	285.546	434.197	 	 	 	 
1608	285.325	434.482	 	 	 	 
1609	285.374	434.768	 	 	 	 
1610	285.350	435.053	 	 	 	 
1611	285.374	435.339	 	 	 	 
1612	285.399	435.624	 	 	 	 
1613	285.374	435.909	 	 	 	 
1614	285.374	436.195	 	 	 	 
1615	285.276	436.480	 	 	 	 
1616	285.374	436.765	 	 	 	 
1617	285.251	437.051	 	 	 	 
1618	285.202	437.336	 	 	 	 
1619	285.202	437.621	 	 	 	 
1620	285.227	437.906	 	 	 	 
1621	285.251	438.192	 	 	 	 
1622	285.178	438.477	 	 	 	 
1623	285.178	438.762	 	 	 	 
1624	285.227	439.047	 	 	 	 
1625	285.202	439.332	 	 	 	 
1626	285.080	439.617	 	 	 	 
1627	285.202	439.903	 	 	 	 
1628	285.178	440.188	 	 	 	 
1629	285.202	440.473	 	 	 	 
1630	285.202	440.758	 	 	 	 
1631	285.202	441.043	 	 	 	 
1632	285.227	441.329	 	 	 	 
1633	285.276	441.614	 	 	 	 
1634	285.227	441.899	 	 	 	 
1635	285.104	442.184	 	 	 	 
1636	285.258	442.470	 	 	 	 
1637	285.202	442.755	 	 	 	 
1638	285.202	443.040	 	 	 	 
1639	285.227	443.325	 	 	 	 
1640	285.202	443.610	 	 	 	 
1641	285.080	443.895	 	 	 	 
1642	285.129	444.181	 	 	 	 
1643	285.031	444.466	 	 	 	 
1644	284.957	444.751	 	 	 	 
1645	285.006	445.036	 	 	 	 
1646	284.883	445.320	 	 	 	 
1647	284.859	445.605	 	 	 	 
1648	284.908	445.890	 	 	 	 
1649	284.957	446.175	 	 	 	 
1650	284.908	446.460	 	 	 	 
1651	284.982	446.745	 	 	 	 
1652	284.932	447.030	 	 	 	 
1653	284.810	447.315	 	 	 	 
1654	284.957	447.600	 	 	 	 
1655	284.810	447.885	 	 	 	 
1656	284.761	448.169	 	 	 	 
1657	284.687	448.454	 	 	 	 
1658	284.687	448.739	 	 	 	 
1659	284.663	449.023	 	 	 	 
1660	284.687	449.308	 	 	 	 
1661	284.761	449.593	 	 	 	 
1662	284.564	449.877	 	 	 	 
1663	284.687	450.162	 	 	 	 
1664	284.638	450.447	 	 	 	 
1665	284.613	450.731	 	 	 	 
1666	284.589	451.016	 	 	 	 
1667	284.564	451.300	 	 	 	 
1668	284.515	451.585	 	 	 	 
1669	284.491	451.869	 	 	 	 
1670	284.466	452.154	 	 	 	 
1671	284.417	452.438	 	 	 	 
1672	284.393	452.723	 	 	 	 
1673	284.491	453.007	 	 	 	 
1674	284.442	453.292	 	 	 	 
1675	284.466	453.576	 	 	 	 
1676	284.319	453.860	 	 	 	 
1677	284.368	454.145	 	 	 	 
1678	284.491	454.429	 	 	 	 
1679	284.466	454.714	 	 	 	 
1680	284.344	454.998	 	 	 	 
1681	284.344	455.282	 	 	 	 
1682	284.417	455.567	 	 	 	 
1683	284.319	455.851	 	 	 	 
1684	284.466	456.136	 	 	 	 
1685	284.368	456.420	 	 	 	 
1686	284.417	456.704	 	 	 	 
1687	284.515	456.989	 	 	 	 
1688	284.393	457.273	 	 	 	 
1689	284.374	457.558	 	 	 	 
1690	284.442	457.842	 	 	 	 
1691	284.368	458.127	 	 	 	 
1692	284.466	458.411	 	 	 	 
1693	284.344	458.695	 	 	 	 
1694	284.417	458.980	 	 	 	 
1695	284.515	459.264	 	 	 	 
1696	284.368	459.549	 	 	 	 
1697	284.368	459.833	 	 	 	 
1698	284.344	460.117	 	 	 	 
1699	284.442	460.402	 	 	 	 
1700	284.442	460.686	 	 	 	 
1701	284.442	460.971	 	 	 	 
1702	284.393	461.255	 	 	 	 
1703	284.515	461.540	 	 	 	 
1704	284.466	461.824	 	 	 	 
1705	284.466	462.108	 	 	 	 
1706	284.515	462.393	 	 	 	 
1707	284.466	462.678	 	 	 	 
1708	284.491	462.962	 	 	 	 
1709	284.466	463.246	 	 	 	 
1710	284.540	463.531	 	 	 	 
1711	284.442	463.815	 	 	 	 
1712	284.466	464.100	 	 	 	 
1713	284.491	464.384	 	 	 	 
1714	284.466	464.669	 	 	 	 
1715	284.344	464.953	 	 	 	 
1716	284.319	465.238	 	 	 	 
1717	284.393	465.522	 	 	 	 
1718	284.196	465.806	 	 	 	 
1719	284.319	466.090	 	 	 	 
1720	284.196	466.375	 	 	 	 
1721	284.245	466.659	 	 	 	 
1722	284.123	466.943	 	 	 	 
1723	284.049	467.227	 	 	 	 
1724	284.147	467.511	 	 	 	 
1725	284.147	467.795	 	 	 	 
1726	284.098	468.079	 	 	 	 
1727	283.951	468.363	 	 	 	 
1728	283.951	468.647	 	 	 	 
1729	283.853	468.931	 	 	 	 
1730	283.853	469.215	 	 	 	 
1731	283.877	469.499	 	 	 	 
1732	283.779	469.783	 	 	 	 
1733	283.730	470.066	 	 	 	 
1734	283.828	470.350	 	 	 	 
1735	283.853	470.634	 	 	 	 
1736	283.656	470.918	 	 	 	 
1737	283.706	471.201	 	 	 	 
1738	283.755	471.485	 	 	 	 
1739	283.632	471.769	 	 	 	 
1740	283.730	472.053	 	 	 	 
1741	283.607	472.336	 	 	 	 
1742	283.583	472.620	 	 	 	 
1743	283.583	472.903	 	 	 	 
1744	283.681	473.187	 	 	 	 
1745	283.632	473.471	 	 	 	 
1746	283.534	473.754	 	 	 	 
1747	283.607	474.038	 	 	 	 
1748	283.656	474.321	 	 	 	 
1749	283.558	474.605	 	 	 	 
1750	283.583	474.889	 	 	 	 
1751	283.558	475.172	 	 	 	 
1752	283.656	475.456	 	 	 	 
1753	283.534	475.739	 	 	 	 
1754	283.583	476.023	 	 	 	 
1755	283.681	476.307	 	 	 	 
1756	283.607	476.590	 	 	 	 
1757	283.558	476.874	 	 	 	 
1758	283.583	477.157	 	 	 	 
1759	283.509	477.441	 	 	 	 
1760	283.436	477.724	 	 	 	 
1761	283.509	478.008	 	 	 	 
1762	283.460	478.291	 	 	 	 
1763	283.509	478.575	 	 	 	 
1764	283.534	478.858	 	 	 	 
1765	283.558	479.142	 	 	 	 
1766	283.485	479.425	 	 	 	 
1767	283.460	479.709	 	 	 	 
1768	283.509	479.992	 	 	 	 
1769	283.485	480.276	 	 	 	 
1770	283.509	480.559	 	 	 	 
1771	283.485	480.843	 	 	 	 
1772	283.460	481.126	 	 	 	 
1773	283.460	481.410	 	 	 	 
1774	283.558	481.693	 	 	 	 
1775	283.337	481.977	 	 	 	 
1776	283.436	482.260	 	 	 	 
1777	283.411	482.543	 	 	 	 
1778	283.485	482.827	 	 	 	 
1779	283.436	483.110	 	 	 	 
1780	283.386	483.394	 	 	 	 
1781	283.411	483.677	 	 	 	 
1782	283.534	483.961	 	 	 	 
1783	283.386	484.244	 	 	 	 
1784	283.411	484.528	 	 	 	 
1785	283.386	484.811	 	 	 	 
1786	283.386	485.094	 	 	 	 
1787	283.362	485.378	 	 	 	 
1788	283.239	485.661	 	 	 	 
1789	283.239	485.944	 	 	 	 
1790	283.337	486.227	 	 	 	 
1791	283.239	486.511	 	 	 	 
1792	283.190	486.794	 	 	 	 
1793	283.215	487.077	 	 	 	 
1794	283.092	487.360	 	 	 	 
1795	283.086	487.643	 	 	 	 
1796	283.043	487.926	 	 	 	 
1797	282.994	488.209	 	 	 	 
1798	282.945	488.492	 	 	 	 
1799	282.945	488.775	 	 	 	 
1800	282.871	489.058	 	 	 	 
1801	282.945	489.341	 	 	 	 
1802	282.969	489.624	 	 	 	 
1803	282.969	489.907	 	 	 	 
1804	282.871	490.190	 	 	 	 
1805	282.798	490.473	 	 	 	 
1806	282.920	490.756	 	 	 	 
1807	282.871	491.038	 	 	 	 
1808	282.945	491.321	 	 	 	 
1809	283.018	491.604	 	 	 	 
1810	282.920	491.887	 	 	 	 
1811	283.018	492.170	 	 	 	 
1812	282.945	492.453	 	 	 	 
1813	282.871	492.736	 	 	 	 
1814	282.945	493.019	 	 	 	 
1815	282.896	493.302	 	 	 	 
1816	282.920	493.585	 	 	 	 
1817	283.043	493.868	 	 	 	 
1818	282.896	494.151	 	 	 	 
1819	282.969	494.434	 	 	 	 
1820	282.969	494.717	 	 	 	 
1821	282.994	495.000	 	 	 	 
1822	282.945	495.283	 	 	 	 
1823	282.969	495.566	 	 	 	 
1824	282.822	495.849	 	 	 	 
1825	282.822	496.131	 	 	 	 
1826	282.945	496.414	 	 	 	 
1827	282.871	496.697	 	 	 	 
1828	282.847	496.980	 	 	 	 
1829	282.798	497.263	 	 	 	 
1830	282.847	497.546	 	 	 	 
1831	282.773	497.828	 	 	 	 
1832	282.773	498.111	 	 	 	 
1833	282.773	498.394	 	 	 	 
1834	282.822	498.677	 	 	 	 
1835	282.847	498.960	 	 	 	 
1836	282.847	499.242	 	 	 	 
1837	282.822	499.525	 	 	 	 
1838	282.699	499.808	 	 	 	 
1839	282.748	500.091	 	 	 	 
1840	282.773	500.374	 	 	 	 
1841	282.773	500.656	 	 	 	 
1842	282.675	500.939	 	 	 	 
1843	282.626	501.222	 	 	 	 
1844	282.650	501.504	 	 	 	 
1845	282.552	501.787	 	 	 	 
1846	282.577	502.069	 	 	 	 
1847	282.577	502.352	 	 	 	 
1848	282.497	502.634	 	 	 	 
1849	282.479	502.917	 	 	 	 
1850	282.479	503.199	 	 	 	 
1851	282.528	503.482	 	 	 	 
1852	282.405	503.764	 	 	 	 
1853	282.331	504.047	 	 	 	 
1854	282.405	504.329	 	 	 	 
1855	282.380	504.611	 	 	 	 
1856	282.356	504.894	 	 	 	 
1857	282.331	505.176	 	 	 	 
1858	282.258	505.458	 	 	 	 
1859	282.110	505.741	 	 	 	 
1860	282.184	506.023	 	 	 	 
1861	282.110	506.305	 	 	 	 
1862	281.963	506.587	 	 	 	 
1863	282.061	506.869	 	 	 	 
1864	281.840	507.151	 	 	 	 
1865	281.325	507.432	 	 	 	 
1866	280.442	507.712	 	 	 	 
1867	279.141	507.992	 	 	 	 
1868	277.497	508.269	 	 	 	 
1869	275.730	508.545	 	 	 	 
1870	273.791	508.819	 	 	 	 
1871	271.706	509.090	 	 	 	 
1872	269.301	509.360	 	 	 	 
1873	267.018	509.627	 	 	 	 
1874	264.466	509.891	 	 	 	 
1875	262.086	510.153	 	 	 	 
1876	259.411	510.413	 	 	 	 
1877	256.834	510.669	 	 	 	 
1878	254.307	510.924	 	 	 	 
1879	251.632	511.175	 	 	 	 
1880	249.031	511.424	 	 	 	 
1881	246.429	511.671	 	 	 	 
1882	243.975	511.915	 	 	 	 
1883	241.350	512.156	 	 	 	 
1884	238.675	512.395	 	 	 	 
1885	236.123	512.631	 	 	 	 
1886	233.620	512.865	 	 	 	 
1887	231.018	513.096	 	 	 	 
1888	228.589	513.324	 	 	 	 
1889	226.012	513.550	 	 	 	 
1890	223.607	513.774	 	 	 	 
1891	221.104	513.995	 	 	 	 
1892	218.675	514.214	 	 	 	 
1893	216.294	514.430	 	 	 	 
1894	213.767	514.644	 	 	 	 
1895	211.386	514.855	 	 	 	 
1896	209.104	515.064	 	 	 	 
1897	206.798	515.271	 	 	 	 
1898	204.466	515.475	 	 	 	 
1899	202.159	515.678	 	 	 	 
1900	199.472	515.877	 	 	 	 
1901	196.982	516.074	 	 	 	 
1902	194.847	516.269	 	 	 	 
1903	192.712	516.462	 	 	 	 
1904	190.577	516.652	 	 	 	 
1905	188.466	516.841	 	 	 	 
1906	186.405	517.027	 	 	 	 
1907	184.270	517.211	 	 	 	 
1908	182.159	517.393	 	 	 	 
1909	180.123	517.574	 	 	 	 
1910	178.209	517.752	 	 	 	 
1911	176.147	517.928	 	 	 	 
1912	174.209	518.102	 	 	 	 
1913	171.920	518.274	 	 	 	 
1914	169.742	518.444	 	 	 	 
1915	167.828	518.612	 	 	 	 
1916	165.939	518.778	 	 	 	 
1917	164.098	518.942	 	 	 	 
1918	162.184	519.104	 	 	 	 
1919	160.442	519.264	 	 	 	 
1920	158.650	519.423	 	 	 	 
1921	156.785	519.580	 	 	 	 
1922	155.043	519.735	 	 	 	 
1923	153.251	519.888	 	 	 	 
1924	151.583	520.040	 	 	 	 
1925	149.914	520.189	 	 	 	 
1926	147.883	520.337	 	 	 	 
1927	145.963	520.483	 	 	 	 
1928	144.270	520.628	 	 	 	 
1929	142.552	520.770	 	 	 	 
1930	141.006	520.911	 	 	 	 
1931	139.313	521.051	 	 	 	 
1932	137.718	521.188	 	 	 	 
1933	136.074	521.324	 	 	 	 
1934	134.503	521.459	 	 	 	 
1935	133.006	521.592	 	 	 	 
1936	131.485	521.723	 	 	 	 
1937	129.840	521.853	 	 	 	 
1938	128.368	521.982	 	 	 	 
1939	126.644	522.108	 	 	 	 
1940	124.834	522.233	 	 	 	 
1941	123.411	522.356	 	 	 	 
1942	121.963	522.478	 	 	 	 
1943	120.540	522.599	 	 	 	 
1944	119.239	522.718	 	 	 	 
1945	117.865	522.836	 	 	 	 
1946	116.417	522.952	 	 	 	 
1947	115.092	523.068	 	 	 	 
1948	113.816	523.181	 	 	 	 
1949	112.491	523.294	 	 	 	 
1950	111.018	523.405	 	 	 	 
1951	109.669	523.514	 	 	 	 
1952	108.350	523.623	 	 	 	 
1953	106.798	523.730	 	 	 	 
1954	105.472	523.835	 	 	 	 
1955	104.172	523.939	 	 	 	 
1956	102.969	524.042	 	 	 	 
1957	101.816	524.144	 	 	 	 
1958	100.491	524.245	 	 	 	 
1959	99.264	524.344	 	 	 	 
1960	98.110	524.442	 	 	 	 
1961	96.859	524.539	 	 	 	 
1962	95.730	524.634	 	 	 	 
1963	94.577	524.729	 	 	 	 
1964	93.497	524.823	 	 	 	 
1965	92.153	524.915	 	 	 	 
1966	90.896	525.006	 	 	 	 
1967	89.742	525.095	 	 	 	 
1968	88.663	525.184	 	 	 	 
1969	87.583	525.272	 	 	 	 
1970	86.528	525.358	 	 	 	 
1971	85.472	525.444	 	 	 	 
1972	84.344	525.528	 	 	 	 
1973	83.386	525.611	 	 	 	 
1974	82.356	525.694	 	 	 	 
1975	81.374	525.775	 	 	 	 
1976	80.393	525.856	 	 	 	 
1977	79.264	525.935	 	 	 	 
1978	78.129	526.013	 	 	 	 
1979	76.982	526.090	 	 	 	 
1980	76.049	526.166	 	 	 	 
1981	75.092	526.241	 	 	 	 
1982	74.061	526.315	 	 	 	 
1983	73.129	526.388	 	 	 	 
1984	72.147	526.460	 	 	 	 
1985	71.215	526.532	 	 	 	 
1986	70.331	526.602	 	 	 	 
1987	69.423	526.671	 	 	 	 
1988	68.515	526.740	 	 	 	 
1989	67.706	526.808	 	 	 	 
1990	66.798	526.874	 	 	 	 
1991	65.742	526.940	 	 	 	 
1992	64.736	527.005	 	 	 	 
1993	63.853	527.069	 	 	 	 
1994	63.117	527.132	 	 	 	 
1995	62.184	527.194	 	 	 	 
1996	61.276	527.255	 	 	 	 
1997	60.540	527.316	 	 	 	 
1998	59.730	527.376	 	 	 	 
1999	58.945	527.434	 	 	 	 
2000	58.110	527.493	 	 	 	 
2001	57.423	527.550	 	 	 	 
2002	56.589	527.607	 	 	 	 
2003	55.828	527.662	 	 	 	 
2004	54.975	527.717	 	 	 	 
2005	54.086	527.771	 	 	 	 
2006	53.350	527.825	 	 	 	 
2007	52.564	527.877	 	 	 	 
2008	51.926	527.929	 	 	 	 
2009	51.239	527.981	 	 	 	 
2010	50.577	528.031	 	 	 	 
2011	49.865	528.081	 	 	 	 
2012	49.080	528.130	 	 	 	 
2013	48.540	528.179	 	 	 	 
2014	47.828	528.226	 	 	 	 
2015	47.117	528.274	 	 	 	 
2016	46.405	528.320	 	 	 	 
2017	45.681	528.366	 	 	 	 
2018	45.055	528.411	 	 	 	 
2019	44.270	528.455	 	 	 	 
2020	43.607	528.499	 	 	 	 
2021	42.871	528.541	 	 	 	 
2022	42.331	528.584	 	 	 	 
2023	41.620	528.625	 	 	 	 
2024	41.104	528.666	 	 	 	 
2025	40.491	528.707	 	 	 	 
2026	39.804	528.747	 	 	 	 
2027	39.190	528.786	 	 	 	 
2028	38.650	528.825	 	 	 	 
2029	38.012	528.863	 	 	 	 
2030	37.380	528.900	 	 	 	 
2031	36.613	528.937	 	 	 	 
2032	36.123	528.973	 	 	 	 
2033	35.534	529.008	 	 	 	 
2034	34.994	529.043	 	 	 	 
2035	34.528	529.078	 	 	 	 
2036	33.963	529.112	 	 	 	 
2037	33.325	529.145	 	 	 	 
2038	32.883	529.178	 	 	 	 
2039	32.368	529.210	 	 	 	 
2040	31.804	529.242	 	 	 	 
2041	31.166	529.273	 	 	 	 
2042	30.675	529.304	 	 	 	 
2043	30.129	529.334	 	 	 	 
2044	29.571	529.364	 	 	 	 
2045	28.982	529.393	 	 	 	 
2046	28.564	529.421	 	 	 	 
2047	28.025	529.449	 	 	 	 
2048	27.485	529.477	 	 	 	 
2049	27.043	529.504	 	 	 	 
2050	26.479	529.530	 	 	 	 
2051	25.988	529.556	 	 	 	 
2052	25.669	529.582	 	 	 	 
2053	25.129	529.607	 	 	 	 
2054	24.638	529.632	 	 	 	 
2055	24.037	529.656	 	 	 	 
2056	23.607	529.679	 	 	 	 
2057	23.239	529.703	 	 	 	 
2058	22.871	529.725	 	 	 	 
2059	22.405	529.748	 	 	 	 
2060	21.963	529.770	 	 	 	 
2061	21.571	529.791	 	 	 	 
2062	21.276	529.813	 	 	 	 
2063	20.761	529.833	 	 	 	 
2064	20.319	529.854	 	 	 	 
2065	19.877	529.874	 	 	 	 
2066	19.607	529.893	 	 	 	 
2067	18.994	529.912	 	 	 	 
2068	18.798	529.931	 	 	 	 
2069	18.454	529.949	 	 	 	 
2070	17.945	529.967	 	 	 	 
2071	17.472	529.985	 	 	 	 
2072	17.153	530.002	 	 	 	 
2073	16.810	530.019	 	 	 	 
2074	16.319	530.035	 	 	 	 
2075	16.098	530.051	 	 	 	 
2076	15.607	530.067	 	 	 	 
2077	15.202	530.082	 	 	 	 
2078	14.773	530.097	 	 	 	 
2079	14.380	530.111	 	 	 	 
2080	14.086	530.125	 	 	 	 
2081	13.816	530.139	 	 	 	 
2082	13.448	530.153	 	 	 	 
2083	13.031	530.166	 	 	 	 
2084	12.761	530.178	 	 	 	 
2085	12.313	530.191	 	 	 	 
2086	11.975	530.203	 	 	 	 
2087	11.706	530.214	 	 	 	 
2088	11.337	530.226	 	 	 	 
2089	11.043	530.237	 	 	 	 
2090	10.724	530.247	 	 	 	 
2091	10.380	530.258	 	 	 	 
2092	10.049	530.268	 	 	 	 
2093	9.669	530.278	 	 	 	 
2094	9.374	530.287	 	 	 	 
2095	9.080	530.296	 	 	 	 
2096	8.810	530.305	 	 	 	 
2097	8.417	530.313	 	 	 	 
2098	8.245	530.322	 	 	 	 
2099	7.914	530.329	 	 	 	 
2100	7.509	530.337	 	 	 	 
2101	7.337	530.344	 	 	 	 
2102	6.969	530.351	 	 	 	 
2103	6.675	530.358	 	 	 	 
2104	6.405	530.364	 	 	 	 
2105	6.135	530.370	 	 	 	 
2106	5.834	530.376	 	 	 	 
2107	5.571	530.382	 	 	 	 
2108	5.325	530.387	 	 	 	 
2109	5.104	530.392	 	 	 	 
2110	4.834	530.397	 	 	 	 
2111	4.540	530.402	 	 	 	 
2112	4.368	530.406	 	 	 	 
2113	4.098	530.410	 	 	 	 
2114	3.828	530.414	 	 	 	 
2115	3.485	530.417	 	 	 	 
2116	3.337	530.421	 	 	 	 
2117	3.117	530.424	 	 	 	 
2118	2.896	530.427	 	 	 	 
2119	2.650	530.429	 	 	 	 
2120	2.331	530.432	 	 	 	 
2121	2.135	530.434	 	 	 	 
2122	1.988	530.436	 	 	 	 
2123	1.693	530.438	 	 	 	 
2124	1.521	530.439	 	 	 	 
2125	1.276	530.440	 	 	 	 
2126	1.031	530.441	 	 	 	 
2127	0.736	530.442	 	 	 	 
2128	0.571	530.443	 	 	 	 
2129	0.245	530.443	 	 	 	 
2130	0.172	530.443	 	 	 	 
2131	0.000	530.443	 	 	 	 
2132	-0.147	530.443	 	 	 	 
2133	-0.294	530.443	 	 	 	 
2134	-0.491	530.442	 	 	 	 
2135	-0.564	530.442	 	 	 	 
2136	-0.828	530.441	 	 	 	 
2137	-1.031	530.440	 	 	 	 
2138	-1.227	530.439	 	 	 	 
2139	-1.546	530.437	 	 	 	 
2140	-1.595	530.435	 	 	 	 
2141	-1.644	530.434	 	 	 	 
2142	-1.963	530.432	 	 	 	 
2143	-2.153	530.430	 	 	 	 
2144	-2.429	530.427	 	 	 	 
2145	-2.626	530.425	 	 	 	 
2146	-2.847	530.422	 	 	 	 
2147	-3.043	530.419	 	 	 	 
2148	-3.141	530.416	 	 	 	 
2149	-3.337	530.412	 	 	 	 
2150	-3.534	530.409	 	 	 	 
2151	-3.755	530.405	 	 	 	 
2152	-3.975	530.401	 	 	 	 
2153	-4.123	530.397	 	 	 	 
2154	-4.294	530.393	 	 	 	 
2155	-4.540	530.388	 	 	 	 
2156	-4.515	530.384	 	 	 	 
2157	-4.877	530.379	 	 	 	 
2158	-5.006	530.374	 	 	 	 
2159	-5.153	530.368	 	 	 	 
2160	-5.301	530.363	 	 	 	 
2161	-5.497	530.358	 	 	 	 
