EXPERIMENTAL DATA:c:\digitam\result\jbscal02.xpt       DATE 21-Sep-18
START TIME:  11:30       STOP TIME:  12:06       TOTAL TIME:  0:36
=============================================================================   
TIME	P	Q	P(corr)	Q(corr)	A.INPUT	A.INPUT	REMARK
sec	microW	mJ	microW	mJ	MV	MVs
751	299.067	174.744	 	 	 	 
752	299.117	175.043	 	 	 	 
753	298.994	175.342	 	 	 	 
754	299.067	175.641	 	 	 	 
755	299.092	175.940	 	 	 	 
756	299.117	176.239	 	 	 	 
757	299.117	176.538	 	 	 	 
758	299.190	176.837	 	 	 	 
759	299.043	177.136	 	 	 	 
760	299.117	177.436	 	 	 	 
761	299.166	177.735	 	 	 	 
762	299.141	178.034	 	 	 	 
763	299.117	178.333	 	 	 	 
764	299.166	178.632	 	 	 	 
765	299.166	178.931	 	 	 	 
766	299.264	179.231	 	 	 	 
767	299.166	179.530	 	 	 	 
768	299.117	179.829	 	 	 	 
769	299.166	180.128	 	 	 	 
770	299.117	180.427	 	 	 	 
771	299.264	180.726	 	 	 	 
772	299.166	181.026	 	 	 	 
773	299.166	181.325	 	 	 	 
774	299.166	181.624	 	 	 	 
775	299.264	181.923	 	 	 	 
776	299.362	182.222	 	 	 	 
777	299.239	182.522	 	 	 	 
778	299.117	182.821	 	 	 	 
779	299.301	183.120	 	 	 	 
780	299.190	183.419	 	 	 	 
781	299.264	183.719	 	 	 	 
782	299.313	184.018	 	 	 	 
783	299.337	184.317	 	 	 	 
784	299.288	184.617	 	 	 	 
785	299.337	184.916	 	 	 	 
786	299.386	185.215	 	 	 	 
787	299.313	185.515	 	 	 	 
788	299.386	185.814	 	 	 	 
789	299.313	186.113	 	 	 	 
790	299.362	186.413	 	 	 	 
791	299.386	186.712	 	 	 	 
792	299.509	187.012	 	 	 	 
793	299.337	187.311	 	 	 	 
794	299.288	187.610	 	 	 	 
795	299.337	187.910	 	 	 	 
796	299.411	188.209	 	 	 	 
797	299.485	188.508	 	 	 	 
798	299.485	188.808	 	 	 	 
799	299.362	189.107	 	 	 	 
800	299.485	189.407	 	 	 	 
801	299.460	189.706	 	 	 	 
802	299.411	190.006	 	 	 	 
803	299.362	190.305	 	 	 	 
804	299.460	190.604	 	 	 	 
805	299.411	190.904	 	 	 	 
806	299.534	191.203	 	 	 	 
807	299.436	191.503	 	 	 	 
808	299.411	191.802	 	 	 	 
809	299.534	192.102	 	 	 	 
810	299.411	192.401	 	 	 	 
811	299.534	192.701	 	 	 	 
812	299.485	193.000	 	 	 	 
813	299.509	193.300	 	 	 	 
814	299.485	193.599	 	 	 	 
815	299.485	193.899	 	 	 	 
816	299.558	194.198	 	 	 	 
817	299.460	194.498	 	 	 	 
818	299.436	194.797	 	 	 	 
819	299.509	195.097	 	 	 	 
820	299.583	195.396	 	 	 	 
821	299.558	195.696	 	 	 	 
822	299.558	195.995	 	 	 	 
823	299.558	196.295	 	 	 	 
824	299.583	196.594	 	 	 	 
825	299.583	196.894	 	 	 	 
826	299.632	197.194	 	 	 	 
827	299.681	197.493	 	 	 	 
828	299.730	197.793	 	 	 	 
829	299.632	198.093	 	 	 	 
830	299.705	198.392	 	 	 	 
831	299.755	198.692	 	 	 	 
832	299.705	198.992	 	 	 	 
833	299.656	199.292	 	 	 	 
834	299.705	199.591	 	 	 	 
835	299.656	199.891	 	 	 	 
836	299.656	200.191	 	 	 	 
837	299.730	200.490	 	 	 	 
838	299.828	200.790	 	 	 	 
839	299.730	201.090	 	 	 	 
840	299.730	201.390	 	 	 	 
841	299.804	201.689	 	 	 	 
842	299.755	201.989	 	 	 	 
843	299.730	202.289	 	 	 	 
844	299.705	202.589	 	 	 	 
845	299.779	202.888	 	 	 	 
846	299.730	203.188	 	 	 	 
847	299.755	203.488	 	 	 	 
848	299.607	203.787	 	 	 	 
849	299.632	204.087	 	 	 	 
850	299.681	204.387	 	 	 	 
851	299.755	204.687	 	 	 	 
852	299.730	204.986	 	 	 	 
853	299.632	205.286	 	 	 	 
854	299.656	205.586	 	 	 	 
855	299.705	205.885	 	 	 	 
856	299.681	206.185	 	 	 	 
857	299.583	206.484	 	 	 	 
858	299.681	206.784	 	 	 	 
859	299.534	207.084	 	 	 	 
860	299.656	207.383	 	 	 	 
861	299.681	207.683	 	 	 	 
862	299.607	207.983	 	 	 	 
863	299.656	208.282	 	 	 	 
864	299.656	208.582	 	 	 	 
865	299.632	208.882	 	 	 	 
866	299.632	209.181	 	 	 	 
867	299.681	209.481	 	 	 	 
868	299.755	209.781	 	 	 	 
869	299.755	210.080	 	 	 	 
870	299.730	210.380	 	 	 	 
871	299.681	210.680	 	 	 	 
872	299.632	210.979	 	 	 	 
873	299.656	211.279	 	 	 	 
874	299.730	211.579	 	 	 	 
875	299.607	211.878	 	 	 	 
876	299.705	212.178	 	 	 	 
877	299.779	212.478	 	 	 	 
878	299.779	212.778	 	 	 	 
879	299.853	213.078	 	 	 	 
880	299.877	213.377	 	 	 	 
881	299.828	213.677	 	 	 	 
882	299.902	213.977	 	 	 	 
883	300.074	214.277	 	 	 	 
884	300.049	214.577	 	 	 	 
885	299.926	214.877	 	 	 	 
886	300.074	215.177	 	 	 	 
887	299.975	215.477	 	 	 	 
888	300.049	215.777	 	 	 	 
889	300.049	216.077	 	 	 	 
890	300.024	216.377	 	 	 	 
891	300.049	216.677	 	 	 	 
892	300.049	216.978	 	 	 	 
893	300.024	217.278	 	 	 	 
894	300.074	217.578	 	 	 	 
895	300.024	217.878	 	 	 	 
896	299.951	218.178	 	 	 	 
897	299.926	218.478	 	 	 	 
898	299.951	218.777	 	 	 	 
899	300.049	219.078	 	 	 	 
900	299.877	219.377	 	 	 	 
901	299.926	219.677	 	 	 	 
902	300.000	219.977	 	 	 	 
903	300.074	220.277	 	 	 	 
904	300.024	220.577	 	 	 	 
905	300.049	220.877	 	 	 	 
906	300.024	221.177	 	 	 	 
907	300.074	221.478	 	 	 	 
908	299.951	221.778	 	 	 	 
909	300.049	222.078	 	 	 	 
910	300.074	222.378	 	 	 	 
911	299.902	222.678	 	 	 	 
912	300.000	222.978	 	 	 	 
913	299.951	223.277	 	 	 	 
914	300.074	223.578	 	 	 	 
915	300.049	223.878	 	 	 	 
916	300.074	224.178	 	 	 	 
917	300.024	224.478	 	 	 	 
918	300.074	224.778	 	 	 	 
919	300.024	225.078	 	 	 	 
920	300.147	225.378	 	 	 	 
921	299.975	225.678	 	 	 	 
922	300.000	225.978	 	 	 	 
923	299.902	226.278	 	 	 	 
924	299.926	226.578	 	 	 	 
925	299.975	226.878	 	 	 	 
926	299.975	227.178	 	 	 	 
927	299.926	227.478	 	 	 	 
928	299.975	227.778	 	 	 	 
929	300.000	228.078	 	 	 	 
930	299.926	228.378	 	 	 	 
931	299.975	228.678	 	 	 	 
932	300.049	228.978	 	 	 	 
933	299.975	229.278	 	 	 	 
934	300.074	229.578	 	 	 	 
935	300.098	229.878	 	 	 	 
936	299.975	230.178	 	 	 	 
937	300.024	230.478	 	 	 	 
938	300.018	230.778	 	 	 	 
939	300.123	231.078	 	 	 	 
940	299.926	231.378	 	 	 	 
941	300.000	231.678	 	 	 	 
942	300.074	231.978	 	 	 	 
943	300.147	232.278	 	 	 	 
944	300.172	232.578	 	 	 	 
945	300.098	232.878	 	 	 	 
946	300.049	233.178	 	 	 	 
947	300.221	233.479	 	 	 	 
948	300.074	233.779	 	 	 	 
949	300.074	234.079	 	 	 	 
950	300.319	234.379	 	 	 	 
951	300.098	234.679	 	 	 	 
952	300.098	234.979	 	 	 	 
953	300.098	235.279	 	 	 	 
954	300.123	235.579	 	 	 	 
955	300.074	235.879	 	 	 	 
956	300.074	236.180	 	 	 	 
957	300.123	236.480	 	 	 	 
958	300.147	236.780	 	 	 	 
959	300.123	237.080	 	 	 	 
960	300.024	237.380	 	 	 	 
961	300.024	237.680	 	 	 	 
962	300.098	237.980	 	 	 	 
963	300.123	238.280	 	 	 	 
964	300.098	238.580	 	 	 	 
965	300.074	238.880	 	 	 	 
966	300.196	239.181	 	 	 	 
967	300.098	239.481	 	 	 	 
968	300.098	239.781	 	 	 	 
969	300.123	240.081	 	 	 	 
970	300.123	240.381	 	 	 	 
971	300.196	240.681	 	 	 	 
972	300.221	240.981	 	 	 	 
973	300.221	241.282	 	 	 	 
974	300.172	241.582	 	 	 	 
975	300.172	241.882	 	 	 	 
976	300.123	242.182	 	 	 	 
977	300.049	242.482	 	 	 	 
978	300.074	242.782	 	 	 	 
979	300.221	243.082	 	 	 	 
980	300.147	243.383	 	 	 	 
981	300.123	243.683	 	 	 	 
982	300.074	243.983	 	 	 	 
983	300.147	244.283	 	 	 	 
984	300.294	244.583	 	 	 	 
985	300.172	244.883	 	 	 	 
986	300.172	245.184	 	 	 	 
987	300.245	245.484	 	 	 	 
988	300.344	245.784	 	 	 	 
989	300.393	246.085	 	 	 	 
990	300.270	246.385	 	 	 	 
991	300.368	246.685	 	 	 	 
992	300.270	246.985	 	 	 	 
993	300.319	247.286	 	 	 	 
994	300.319	247.586	 	 	 	 
995	300.319	247.886	 	 	 	 
996	300.245	248.187	 	 	 	 
997	300.319	248.487	 	 	 	 
998	300.368	248.787	 	 	 	 
999	300.319	249.088	 	 	 	 
1000	300.368	249.388	 	 	 	 
1001	300.294	249.688	 	 	 	 
1002	300.368	249.989	 	 	 	 
1003	300.319	250.289	 	 	 	 
1004	300.294	250.589	 	 	 	 
1005	300.245	250.890	 	 	 	 
1006	300.270	251.190	 	 	 	 
1007	300.344	251.490	 	 	 	 
1008	300.319	251.791	 	 	 	 
1009	300.393	252.091	 	 	 	 
1010	300.368	252.391	 	 	 	 
1011	300.344	252.692	 	 	 	 
1012	300.368	252.992	 	 	 	 
1013	300.344	253.292	 	 	 	 
1014	300.344	253.593	 	 	 	 
1015	300.442	253.893	 	 	 	 
1016	300.319	254.193	 	 	 	 
1017	300.393	254.494	 	 	 	 
1018	300.368	254.794	 	 	 	 
1019	300.294	255.094	 	 	 	 
1020	300.368	255.395	 	 	 	 
1021	300.417	255.695	 	 	 	 
1022	300.393	255.996	 	 	 	 
1023	300.393	256.296	 	 	 	 
1024	300.393	256.596	 	 	 	 
1025	300.319	256.897	 	 	 	 
1026	300.417	257.197	 	 	 	 
1027	300.417	257.498	 	 	 	 
1028	300.613	257.798	 	 	 	 
1029	300.491	258.099	 	 	 	 
1030	300.491	258.399	 	 	 	 
1031	300.613	258.700	 	 	 	 
1032	300.515	259.000	 	 	 	 
1033	300.466	259.301	 	 	 	 
1034	300.613	259.601	 	 	 	 
1035	300.515	259.902	 	 	 	 
1036	300.515	260.202	 	 	 	 
1037	300.491	260.503	 	 	 	 
1038	300.393	260.803	 	 	 	 
1039	300.564	261.104	 	 	 	 
1040	300.515	261.404	 	 	 	 
1041	300.613	261.705	 	 	 	 
1042	300.515	262.006	 	 	 	 
1043	300.712	262.306	 	 	 	 
1044	300.663	262.607	 	 	 	 
1045	300.638	262.908	 	 	 	 
1046	300.589	263.208	 	 	 	 
1047	300.491	263.509	 	 	 	 
1048	300.564	263.809	 	 	 	 
1049	300.638	264.110	 	 	 	 
1050	300.540	264.410	 	 	 	 
1051	300.466	264.711	 	 	 	 
1052	300.589	265.011	 	 	 	 
1053	300.466	265.312	 	 	 	 
1054	300.491	265.612	 	 	 	 
1055	300.466	265.913	 	 	 	 
1056	300.540	266.213	 	 	 	 
1057	300.491	266.514	 	 	 	 
1058	300.540	266.814	 	 	 	 
1059	300.466	267.115	 	 	 	 
1060	300.466	267.415	 	 	 	 
1061	300.564	267.716	 	 	 	 
1062	300.491	268.016	 	 	 	 
1063	300.417	268.317	 	 	 	 
1064	300.442	268.617	 	 	 	 
1065	300.466	268.918	 	 	 	 
1066	300.515	269.218	 	 	 	 
1067	300.491	269.519	 	 	 	 
1068	300.515	269.819	 	 	 	 
1069	300.515	270.120	 	 	 	 
1070	300.417	270.420	 	 	 	 
1071	300.491	270.721	 	 	 	 
1072	300.393	271.021	 	 	 	 
1073	300.466	271.322	 	 	 	 
1074	300.442	271.622	 	 	 	 
1075	300.442	271.922	 	 	 	 
1076	300.491	272.223	 	 	 	 
1077	300.515	272.523	 	 	 	 
1078	300.442	272.824	 	 	 	 
1079	300.515	273.124	 	 	 	 
1080	300.491	273.425	 	 	 	 
1081	300.491	273.725	 	 	 	 
1082	300.491	274.026	 	 	 	 
1083	300.442	274.326	 	 	 	 
1084	300.466	274.627	 	 	 	 
1085	300.515	274.927	 	 	 	 
1086	300.515	275.228	 	 	 	 
1087	300.540	275.528	 	 	 	 
1088	300.466	275.829	 	 	 	 
1089	300.638	276.129	 	 	 	 
1090	300.638	276.430	 	 	 	 
1091	300.638	276.731	 	 	 	 
1092	300.589	277.031	 	 	 	 
1093	300.736	277.332	 	 	 	 
1094	300.638	277.633	 	 	 	 
1095	300.589	277.933	 	 	 	 
1096	300.687	278.234	 	 	 	 
1097	300.607	278.535	 	 	 	 
1098	300.687	278.835	 	 	 	 
1099	300.638	279.136	 	 	 	 
1100	300.712	279.437	 	 	 	 
1101	300.564	279.737	 	 	 	 
1102	300.687	280.038	 	 	 	 
1103	300.638	280.338	 	 	 	 
1104	300.663	280.639	 	 	 	 
1105	300.736	280.940	 	 	 	 
1106	300.663	281.241	 	 	 	 
1107	300.638	281.541	 	 	 	 
1108	300.663	281.842	 	 	 	 
1109	300.785	282.143	 	 	 	 
1110	300.613	282.443	 	 	 	 
1111	300.712	282.744	 	 	 	 
1112	300.638	283.045	 	 	 	 
1113	300.736	283.345	 	 	 	 
1114	300.564	283.646	 	 	 	 
1115	300.687	283.947	 	 	 	 
1116	300.638	284.247	 	 	 	 
1117	300.785	284.548	 	 	 	 
1118	300.687	284.849	 	 	 	 
1119	300.638	285.149	 	 	 	 
1120	300.613	285.450	 	 	 	 
1121	300.613	285.751	 	 	 	 
1122	300.613	286.051	 	 	 	 
1123	300.564	286.352	 	 	 	 
1124	300.687	286.652	 	 	 	 
1125	300.589	286.953	 	 	 	 
1126	300.687	287.254	 	 	 	 
1127	300.589	287.554	 	 	 	 
1128	300.663	287.855	 	 	 	 
1129	300.663	288.156	 	 	 	 
1130	300.761	288.456	 	 	 	 
1131	300.687	288.757	 	 	 	 
1132	300.663	289.058	 	 	 	 
1133	300.736	289.358	 	 	 	 
1134	300.687	289.659	 	 	 	 
1135	300.638	289.960	 	 	 	 
1136	300.736	290.261	 	 	 	 
1137	300.785	290.561	 	 	 	 
1138	300.785	290.862	 	 	 	 
1139	300.736	291.163	 	 	 	 
1140	300.687	291.464	 	 	 	 
1141	300.663	291.764	 	 	 	 
1142	300.736	292.065	 	 	 	 
1143	300.687	292.366	 	 	 	 
1144	300.736	292.666	 	 	 	 
1145	300.687	292.967	 	 	 	 
1146	300.736	293.268	 	 	 	 
1147	300.810	293.569	 	 	 	 
1148	300.761	293.869	 	 	 	 
1149	300.712	294.170	 	 	 	 
1150	300.755	294.471	 	 	 	 
1151	300.736	294.772	 	 	 	 
1152	300.785	295.072	 	 	 	 
1153	300.859	295.373	 	 	 	 
1154	300.761	295.674	 	 	 	 
1155	300.883	295.975	 	 	 	 
1156	300.810	296.276	 	 	 	 
1157	300.785	296.576	 	 	 	 
1158	300.834	296.877	 	 	 	 
1159	300.908	297.178	 	 	 	 
1160	300.834	297.479	 	 	 	 
1161	300.859	297.780	 	 	 	 
1162	300.908	298.081	 	 	 	 
1163	300.834	298.382	 	 	 	 
1164	300.883	298.682	 	 	 	 
1165	300.810	298.983	 	 	 	 
1166	300.810	299.284	 	 	 	 
1167	300.932	299.585	 	 	 	 
1168	300.859	299.886	 	 	 	 
1169	300.883	300.187	 	 	 	 
1170	300.810	300.488	 	 	 	 
1171	300.982	300.789	 	 	 	 
1172	300.957	301.090	 	 	 	 
1173	300.834	301.390	 	 	 	 
1174	300.883	301.691	 	 	 	 
1175	300.982	301.992	 	 	 	 
1176	301.055	302.293	 	 	 	 
1177	301.006	302.594	 	 	 	 
1178	300.957	302.895	 	 	 	 
1179	300.957	303.196	 	 	 	 
1180	300.982	303.497	 	 	 	 
1181	301.006	303.798	 	 	 	 
1182	301.031	304.099	 	 	 	 
1183	301.006	304.400	 	 	 	 
1184	300.932	304.701	 	 	 	 
1185	300.957	305.002	 	 	 	 
1186	300.908	305.303	 	 	 	 
1187	300.908	305.604	 	 	 	 
1188	300.957	305.905	 	 	 	 
1189	300.834	306.206	 	 	 	 
1190	300.908	306.507	 	 	 	 
1191	300.859	306.807	 	 	 	 
1192	300.834	307.108	 	 	 	 
1193	300.908	307.409	 	 	 	 
1194	300.859	307.710	 	 	 	 
1195	300.883	308.011	 	 	 	 
1196	300.932	308.312	 	 	 	 
1197	300.883	308.613	 	 	 	 
1198	300.908	308.914	 	 	 	 
1199	300.908	309.215	 	 	 	 
1200	300.834	309.515	 	 	 	 
1201	300.982	309.816	 	 	 	 
1202	300.982	310.117	 	 	 	 
1203	300.939	310.418	 	 	 	 
1204	300.883	310.719	 	 	 	 
1205	300.932	311.020	 	 	 	 
1206	301.006	311.321	 	 	 	 
1207	300.982	311.622	 	 	 	 
1208	300.957	311.923	 	 	 	 
1209	301.031	312.224	 	 	 	 
1210	300.908	312.525	 	 	 	 
1211	301.055	312.826	 	 	 	 
1212	301.031	313.127	 	 	 	 
1213	301.006	313.428	 	 	 	 
1214	301.031	313.729	 	 	 	 
1215	300.957	314.030	 	 	 	 
1216	300.957	314.331	 	 	 	 
1217	301.031	314.632	 	 	 	 
1218	300.982	314.933	 	 	 	 
1219	301.006	315.234	 	 	 	 
1220	300.908	315.535	 	 	 	 
1221	301.153	315.836	 	 	 	 
1222	301.104	316.137	 	 	 	 
1223	301.055	316.438	 	 	 	 
1224	300.957	316.739	 	 	 	 
1225	301.055	317.040	 	 	 	 
1226	301.104	317.341	 	 	 	 
1227	301.080	317.642	 	 	 	 
1228	301.129	317.944	 	 	 	 
1229	301.031	318.245	 	 	 	 
1230	300.982	318.546	 	 	 	 
1231	301.055	318.847	 	 	 	 
1232	301.104	319.148	 	 	 	 
1233	301.153	319.449	 	 	 	 
1234	301.178	319.750	 	 	 	 
1235	301.153	320.051	 	 	 	 
1236	301.129	320.352	 	 	 	 
1237	301.178	320.654	 	 	 	 
1238	301.301	320.955	 	 	 	 
1239	301.276	321.256	 	 	 	 
1240	301.129	321.557	 	 	 	 
1241	301.202	321.858	 	 	 	 
1242	301.129	322.160	 	 	 	 
1243	301.227	322.461	 	 	 	 
1244	301.178	322.762	 	 	 	 
1245	301.202	323.063	 	 	 	 
1246	301.227	323.364	 	 	 	 
1247	301.251	323.666	 	 	 	 
1248	301.251	323.967	 	 	 	 
1249	301.276	324.268	 	 	 	 
1250	301.251	324.570	 	 	 	 
1251	301.374	324.871	 	 	 	 
1252	301.202	325.172	 	 	 	 
1253	301.301	325.473	 	 	 	 
1254	301.202	325.775	 	 	 	 
1255	301.178	326.076	 	 	 	 
1256	301.325	326.377	 	 	 	 
1257	301.202	326.678	 	 	 	 
1258	301.202	326.979	 	 	 	 
1259	301.251	327.281	 	 	 	 
1260	301.202	327.582	 	 	 	 
1261	301.227	327.883	 	 	 	 
1262	301.178	328.184	 	 	 	 
1263	301.227	328.486	 	 	 	 
1264	301.251	328.787	 	 	 	 
1265	301.227	329.088	 	 	 	 
1266	301.251	329.389	 	 	 	 
1267	301.153	329.690	 	 	 	 
1268	301.178	329.992	 	 	 	 
1269	301.153	330.293	 	 	 	 
1270	301.202	330.594	 	 	 	 
1271	301.178	330.895	 	 	 	 
1272	301.227	331.196	 	 	 	 
1273	301.251	331.498	 	 	 	 
1274	301.178	331.799	 	 	 	 
1275	301.153	332.100	 	 	 	 
1276	301.276	332.401	 	 	 	 
1277	301.276	332.703	 	 	 	 
1278	301.202	333.004	 	 	 	 
1279	301.251	333.305	 	 	 	 
1280	301.227	333.606	 	 	 	 
1281	301.276	333.907	 	 	 	 
1282	301.276	334.209	 	 	 	 
1283	301.227	334.510	 	 	 	 
1284	301.325	334.811	 	 	 	 
1285	301.227	335.113	 	 	 	 
1286	301.276	335.414	 	 	 	 
1287	301.104	335.715	 	 	 	 
1288	301.251	336.016	 	 	 	 
1289	301.104	336.317	 	 	 	 
1290	301.104	336.618	 	 	 	 
1291	301.080	336.919	 	 	 	 
1292	301.080	337.221	 	 	 	 
1293	301.153	337.522	 	 	 	 
1294	301.178	337.823	 	 	 	 
1295	301.129	338.124	 	 	 	 
1296	301.031	338.425	 	 	 	 
1297	301.153	338.726	 	 	 	 
1298	301.153	339.027	 	 	 	 
1299	301.080	339.328	 	 	 	 
1300	301.227	339.630	 	 	 	 
1301	301.178	339.931	 	 	 	 
1302	301.129	340.232	 	 	 	 
1303	301.202	340.533	 	 	 	 
1304	301.178	340.834	 	 	 	 
1305	301.080	341.135	 	 	 	 
1306	301.227	341.437	 	 	 	 
1307	301.251	341.738	 	 	 	 
1308	301.202	342.039	 	 	 	 
1309	301.233	342.340	 	 	 	 
1310	301.202	342.642	 	 	 	 
1311	301.227	342.943	 	 	 	 
1312	301.227	343.244	 	 	 	 
1313	301.153	343.545	 	 	 	 
1314	301.251	343.846	 	 	 	 
1315	301.251	344.148	 	 	 	 
1316	301.153	344.449	 	 	 	 
1317	301.325	344.750	 	 	 	 
1318	301.399	345.052	 	 	 	 
1319	301.325	345.353	 	 	 	 
1320	301.350	345.654	 	 	 	 
1321	301.374	345.956	 	 	 	 
1322	301.251	346.257	 	 	 	 
1323	301.251	346.558	 	 	 	 
1324	301.202	346.859	 	 	 	 
1325	301.178	347.160	 	 	 	 
1326	301.178	347.462	 	 	 	 
1327	301.251	347.763	 	 	 	 
1328	301.350	348.064	 	 	 	 
1329	301.251	348.365	 	 	 	 
1330	301.276	348.667	 	 	 	 
1331	301.276	348.968	 	 	 	 
1332	301.276	349.269	 	 	 	 
1333	301.350	349.571	 	 	 	 
1334	301.202	349.872	 	 	 	 
1335	301.276	350.173	 	 	 	 
1336	301.325	350.474	 	 	 	 
1337	301.350	350.776	 	 	 	 
1338	301.325	351.077	 	 	 	 
1339	301.325	351.378	 	 	 	 
1340	301.251	351.680	 	 	 	 
1341	301.301	351.981	 	 	 	 
1342	301.399	352.282	 	 	 	 
1343	301.350	352.584	 	 	 	 
1344	301.276	352.885	 	 	 	 
1345	301.301	353.186	 	 	 	 
1346	301.423	353.488	 	 	 	 
1347	301.350	353.789	 	 	 	 
1348	301.325	354.090	 	 	 	 
1349	301.251	354.392	 	 	 	 
1350	301.374	354.693	 	 	 	 
1351	301.276	354.994	 	 	 	 
1352	301.251	355.296	 	 	 	 
1353	301.301	355.597	 	 	 	 
1354	301.301	355.898	 	 	 	 
1355	301.227	356.199	 	 	 	 
1356	301.276	356.501	 	 	 	 
1357	301.227	356.802	 	 	 	 
1358	301.202	357.103	 	 	 	 
1359	301.301	357.404	 	 	 	 
1360	301.227	357.706	 	 	 	 
1361	301.325	358.007	 	 	 	 
1362	301.301	358.308	 	 	 	 
1363	301.301	358.610	 	 	 	 
1364	301.301	358.911	 	 	 	 
1365	301.374	359.212	 	 	 	 
1366	301.301	359.514	 	 	 	 
1367	301.423	359.815	 	 	 	 
1368	301.423	360.116	 	 	 	 
1369	301.350	360.418	 	 	 	 
1370	301.301	360.719	 	 	 	 
1371	301.399	361.020	 	 	 	 
1372	301.301	361.322	 	 	 	 
1373	301.399	361.623	 	 	 	 
1374	301.350	361.924	 	 	 	 
1375	301.374	362.226	 	 	 	 
1376	301.374	362.527	 	 	 	 
1377	301.325	362.829	 	 	 	 
1378	301.423	363.130	 	 	 	 
1379	301.301	363.431	 	 	 	 
1380	301.374	363.733	 	 	 	 
1381	301.399	364.034	 	 	 	 
1382	301.448	364.336	 	 	 	 
1383	301.350	364.637	 	 	 	 
1384	301.423	364.938	 	 	 	 
1385	301.423	365.240	 	 	 	 
1386	301.423	365.541	 	 	 	 
1387	301.374	365.842	 	 	 	 
1388	301.350	366.144	 	 	 	 
1389	301.350	366.445	 	 	 	 
1390	301.423	366.747	 	 	 	 
1391	301.374	367.048	 	 	 	 
1392	301.423	367.349	 	 	 	 
1393	301.423	367.651	 	 	 	 
1394	301.448	367.952	 	 	 	 
1395	301.276	368.254	 	 	 	 
1396	301.448	368.555	 	 	 	 
1397	301.374	368.856	 	 	 	 
1398	301.350	369.158	 	 	 	 
1399	301.497	369.459	 	 	 	 
1400	301.374	369.761	 	 	 	 
1401	301.399	370.062	 	 	 	 
1402	301.472	370.363	 	 	 	 
1403	301.399	370.665	 	 	 	 
1404	301.472	370.966	 	 	 	 
1405	301.399	371.268	 	 	 	 
1406	301.374	371.569	 	 	 	 
1407	301.448	371.871	 	 	 	 
1408	301.448	372.172	 	 	 	 
1409	301.472	372.474	 	 	 	 
1410	301.399	372.775	 	 	 	 
1411	301.546	373.076	 	 	 	 
1412	301.436	373.378	 	 	 	 
1413	301.472	373.679	 	 	 	 
1414	301.423	373.981	 	 	 	 
1415	301.423	374.282	 	 	 	 
1416	301.472	374.584	 	 	 	 
1417	301.509	374.885	 	 	 	 
1418	301.521	375.187	 	 	 	 
1419	301.497	375.488	 	 	 	 
1420	301.509	375.790	 	 	 	 
1421	301.521	376.091	 	 	 	 
1422	301.472	376.393	 	 	 	 
1423	301.521	376.694	 	 	 	 
1424	301.546	376.996	 	 	 	 
1425	301.497	377.297	 	 	 	 
1426	301.546	377.599	 	 	 	 
1427	301.521	377.900	 	 	 	 
1428	301.497	378.202	 	 	 	 
1429	301.472	378.503	 	 	 	 
1430	301.521	378.805	 	 	 	 
1431	301.546	379.106	 	 	 	 
1432	301.436	379.408	 	 	 	 
1433	301.546	379.709	 	 	 	 
1434	301.546	380.011	 	 	 	 
1435	301.546	380.312	 	 	 	 
1436	301.521	380.614	 	 	 	 
1437	301.472	380.915	 	 	 	 
1438	301.546	381.217	 	 	 	 
1439	301.521	381.518	 	 	 	 
1440	301.546	381.820	 	 	 	 
1441	301.521	382.122	 	 	 	 
1442	301.546	382.423	 	 	 	 
1443	301.546	382.725	 	 	 	 
1444	301.546	383.026	 	 	 	 
1445	301.546	383.328	 	 	 	 
1446	301.546	383.629	 	 	 	 
1447	301.497	383.931	 	 	 	 
1448	301.546	384.232	 	 	 	 
1449	301.546	384.534	 	 	 	 
1450	301.521	384.835	 	 	 	 
1451	301.546	385.137	 	 	 	 
1452	301.546	385.438	 	 	 	 
1453	301.509	385.740	 	 	 	 
1454	301.472	386.041	 	 	 	 
1455	301.521	386.343	 	 	 	 
1456	301.497	386.644	 	 	 	 
1457	301.509	386.946	 	 	 	 
1458	301.472	387.247	 	 	 	 
1459	301.546	387.549	 	 	 	 
1460	301.546	387.851	 	 	 	 
1461	301.546	388.152	 	 	 	 
1462	301.509	388.454	 	 	 	 
1463	301.472	388.755	 	 	 	 
1464	301.521	389.057	 	 	 	 
1465	301.546	389.358	 	 	 	 
1466	301.497	389.660	 	 	 	 
1467	301.546	389.961	 	 	 	 
1468	301.546	390.263	 	 	 	 
1469	301.546	390.564	 	 	 	 
1470	301.546	390.866	 	 	 	 
1471	301.546	391.167	 	 	 	 
1472	301.546	391.469	 	 	 	 
1473	301.546	391.770	 	 	 	 
1474	301.497	392.072	 	 	 	 
1475	301.546	392.374	 	 	 	 
1476	301.546	392.675	 	 	 	 
1477	301.546	392.977	 	 	 	 
1478	301.546	393.278	 	 	 	 
1479	301.546	393.580	 	 	 	 
1480	301.546	393.881	 	 	 	 
1481	301.546	394.183	 	 	 	 
1482	301.546	394.484	 	 	 	 
1483	301.546	394.786	 	 	 	 
1484	301.546	395.087	 	 	 	 
1485	301.546	395.389	 	 	 	 
1486	301.546	395.691	 	 	 	 
1487	301.546	395.992	 	 	 	 
1488	301.546	396.294	 	 	 	 
1489	301.546	396.595	 	 	 	 
1490	301.546	396.897	 	 	 	 
1491	301.546	397.198	 	 	 	 
