TIME	P	Q
s	uW	 J
108673	-31.730	1.334
108674	-32.025	1.334
108675	-32.264	1.334
108676	-32.442	1.334
108677	-32.663	1.334
108678	-32.859	1.334
108679	-32.933	1.334
108680	-33.227	1.334
108681	-33.374	1.334
108682	-33.448	1.334
108683	-33.669	1.334
108684	-33.890	1.334
108685	-34.037	1.334
108686	-34.160	1.334
108687	-34.356	1.334
108688	-34.564	1.334
108689	-34.822	1.334
108690	-35.117	1.334
108691	-35.288	1.334
108692	-35.436	1.334
108693	-35.755	1.334
108694	-35.926	1.334
108695	-36.049	1.334
108696	-36.368	1.334
108697	-36.417	1.334
108698	-36.589	1.334
108699	-36.810	1.334
108700	-37.055	1.334
108701	-37.344	1.334
108702	-37.546	1.333
108703	-37.742	1.333
108704	-37.890	1.333
108705	-38.086	1.333
108706	-38.356	1.333
108707	-38.503	1.333
108708	-38.675	1.333
108709	-38.798	1.333
108710	-38.969	1.333
108711	-39.239	1.333
108712	-39.313	1.333
108713	-39.607	1.333
108714	-39.791	1.333
108715	-39.951	1.333
108716	-40.172	1.333
108717	-40.319	1.333
108718	-40.540	1.333
108719	-40.712	1.333
108720	-40.933	1.333
108721	-41.031	1.333
108722	-41.325	1.333
108723	-41.497	1.333
108724	-41.571	1.333
108725	-41.865	1.333
108726	-41.988	1.333
108727	-42.276	1.332
108728	-42.479	1.332
108729	-42.699	1.332
108730	-43.018	1.332
108731	-43.215	1.332
108732	-43.313	1.332
108733	-43.485	1.332
108734	-43.632	1.332
108735	-43.877	1.332
108736	-43.975	1.332
108737	-44.147	1.332
108738	-44.417	1.332
108739	-44.564	1.332
108740	-44.613	1.332
108741	-44.957	1.332
108742	-45.055	1.332
108743	-45.276	1.332
108744	-45.325	1.332
108745	-45.546	1.332
108746	-45.742	1.332
108747	-45.914	1.332
108748	-46.037	1.332
108749	-46.184	1.331
108750	-46.454	1.331
108751	-46.552	1.331
108752	-46.896	1.331
108753	-47.080	1.331
108754	-47.264	1.331
108755	-47.460	1.331
108756	-47.681	1.331
108757	-47.853	1.331
108758	-48.147	1.331
108759	-48.294	1.331
108760	-48.540	1.331
108761	-48.761	1.331
108762	-48.933	1.331
108763	-49.129	1.331
108764	-49.252	1.331
108765	-49.423	1.331
108766	-49.748	1.331
108767	-49.988	1.331
108768	-50.086	1.331
108769	-50.380	1.331
108770	-50.479	1.330
108771	-50.748	1.330
108772	-50.896	1.330
108773	-51.092	1.330
108774	-51.264	1.330
108775	-51.411	1.330
108776	-51.485	1.330
108777	-51.632	1.330
108778	-51.877	1.330
108779	-51.902	1.330
108780	-52.221	1.330
108781	-52.245	1.330
108782	-52.540	1.330
108783	-52.761	1.330
108784	-52.785	1.330
108785	-52.957	1.330
108786	-53.153	1.330
108787	-53.374	1.330
108788	-53.546	1.330
108789	-53.718	1.329
108790	-53.963	1.329
108791	-54.086	1.329
108792	-54.294	1.329
108793	-54.479	1.329
108794	-54.577	1.329
108795	-54.724	1.329
108796	-55.043	1.329
108797	-55.190	1.329
108798	-55.386	1.329
108799	-55.485	1.329
108800	-55.706	1.329
108801	-55.926	1.329
108802	-56.025	1.329
108803	-56.368	1.329
108804	-56.540	1.329
108805	-56.706	1.329
108806	-56.908	1.329
108807	-57.178	1.328
108808	-57.325	1.328
108809	-57.497	1.328
108810	-57.669	1.328
108811	-57.865	1.328
108812	-58.012	1.328
108813	-58.184	1.328
108814	-58.429	1.328
108815	-58.601	1.328
108816	-58.798	1.328
108817	-58.994	1.328
108818	-59.135	1.328
108819	-59.288	1.328
108820	-59.558	1.328
108821	-59.706	1.328
108822	-59.926	1.328
108823	-60.074	1.328
108824	-60.172	1.327
108825	-60.245	1.327
108826	-60.663	1.327
108827	-60.638	1.327
108828	-60.908	1.327
108829	-61.080	1.327
108830	-61.276	1.327
108831	-61.454	1.327
108832	-61.644	1.327
108833	-61.890	1.327
108834	-62.012	1.327
108835	-62.160	1.327
108836	-62.307	1.327
108837	-62.748	1.327
108838	-62.822	1.327
108839	-62.945	1.327
108840	-63.117	1.326
108841	-63.239	1.326
108842	-63.460	1.326
108843	-63.656	1.326
108844	-63.939	1.326
108845	-64.098	1.326
108846	-64.221	1.326
108847	-64.442	1.326
108848	-64.540	1.326
108849	-64.859	1.326
108850	-64.933	1.326
108851	-65.104	1.326
108852	-65.276	1.326
108853	-65.448	1.326
108854	-65.571	1.326
108855	-65.742	1.326
108856	-65.816	1.325
108857	-65.982	1.325
108858	-66.307	1.325
108859	-66.405	1.325
108860	-66.675	1.325
108861	-66.871	1.325
108862	-66.920	1.325
108863	-67.166	1.325
108864	-67.313	1.325
108865	-67.485	1.325
108866	-67.681	1.325
108867	-67.951	1.325
108868	-68.123	1.325
108869	-68.270	1.325
108870	-68.466	1.325
108871	-68.663	1.324
108872	-68.859	1.324
108873	-68.933	1.324
108874	-69.104	1.324
108875	-69.252	1.324
108876	-69.350	1.324
108877	-69.497	1.324
108878	-69.595	1.324
108879	-69.840	1.324
108880	-70.012	1.324
108881	-70.160	1.324
108882	-70.356	1.324
108883	-70.620	1.324
108884	-70.822	1.324
108885	-70.994	1.323
108886	-71.092	1.323
108887	-71.337	1.323
108888	-71.411	1.323
108889	-71.681	1.323
108890	-71.828	1.323
108891	-72.049	1.323
108892	-72.147	1.323
108893	-72.344	1.323
108894	-72.540	1.323
108895	-72.761	1.323
108896	-72.883	1.323
108897	-73.006	1.323
108898	-73.178	1.323
108899	-73.374	1.322
108900	-73.546	1.322
108901	-73.791	1.322
108902	-73.865	1.322
108903	-74.110	1.322
108904	-74.184	1.322
108905	-74.429	1.322
108906	-74.479	1.322
108907	-74.650	1.322
108908	-74.724	1.322
108909	-75.000	1.322
108910	-75.239	1.322
108911	-75.288	1.322
108912	-75.460	1.321
108913	-75.656	1.321
108914	-75.804	1.321
108915	-76.025	1.321
108916	-76.172	1.321
108917	-76.417	1.321
108918	-76.564	1.321
108919	-76.589	1.321
108920	-76.933	1.321
108921	-77.006	1.321
108922	-77.172	1.321
108923	-77.448	1.321
108924	-77.546	1.321
108925	-77.840	1.320
108926	-77.840	1.320
108927	-78.135	1.320
108928	-78.135	1.320
108929	-78.405	1.320
108930	-78.528	1.320
108931	-78.773	1.320
108932	-78.798	1.320
108933	-78.896	1.320
108934	-79.141	1.320
108935	-79.288	1.320
108936	-79.509	1.320
108937	-79.706	1.320
108938	-79.902	1.319
108939	-79.951	1.319
108940	-80.270	1.319
108941	-80.417	1.319
108942	-80.663	1.319
108943	-80.834	1.319
108944	-80.883	1.319
108945	-81.129	1.319
108946	-81.350	1.319
108947	-81.448	1.319
108948	-81.681	1.319
108949	-81.914	1.319
108950	-81.963	1.319
108951	-82.135	1.318
108952	-82.429	1.318
108953	-82.552	1.318
108954	-82.675	1.318
108955	-82.871	1.318
108956	-82.994	1.318
108957	-83.117	1.318
108958	-83.362	1.318
108959	-83.509	1.318
108960	-83.706	1.318
108961	-83.779	1.318
108962	-84.000	1.318
108963	-84.172	1.317
108964	-84.344	1.317
108965	-84.344	1.317
108966	-84.589	1.317
108967	-84.810	1.317
108968	-84.859	1.317
108969	-85.080	1.317
108970	-85.325	1.317
108971	-85.423	1.317
108972	-85.571	1.317
108973	-85.644	1.317
108974	-85.840	1.316
108975	-85.988	1.316
108976	-86.110	1.316
108977	-86.307	1.316
108978	-86.331	1.316
108979	-86.528	1.316
108980	-86.773	1.316
108981	-86.945	1.316
108982	-86.969	1.316
108983	-87.166	1.316
108984	-87.337	1.316
108985	-87.607	1.316
108986	-87.656	1.315
108987	-87.865	1.315
108988	-88.025	1.315
108989	-88.221	1.315
108990	-88.294	1.315
108991	-88.466	1.315
108992	-88.638	1.315
108993	-88.785	1.315
108994	-88.933	1.315
108995	-89.153	1.315
108996	-89.301	1.315
108997	-89.546	1.314
108998	-89.742	1.314
108999	-89.890	1.314
109000	-89.963	1.314
109001	-90.160	1.314
109002	-90.258	1.314
109003	-90.454	1.314
109004	-90.675	1.314
109005	-90.675	1.314
109006	-90.969	1.314
109007	-91.067	1.314
109008	-91.337	1.313
109009	-91.436	1.313
109010	-91.632	1.313
109011	-91.804	1.313
109012	-92.025	1.313
109013	-92.117	1.313
109014	-92.270	1.313
109015	-92.466	1.313
109016	-92.712	1.313
109017	-92.785	1.313
109018	-92.908	1.313
109019	-92.957	1.312
109020	-93.202	1.312
109021	-93.350	1.312
109022	-93.472	1.312
109023	-93.521	1.312
109024	-93.718	1.312
109025	-93.865	1.312
109026	-94.141	1.312
109027	-94.233	1.312
109028	-94.331	1.312
109029	-94.503	1.312
109030	-94.675	1.311
109031	-94.675	1.311
109032	-94.847	1.311
109033	-94.896	1.311
109034	-95.215	1.311
109035	-95.337	1.311
109036	-95.313	1.311
109037	-95.485	1.311
109038	-95.607	1.311
109039	-95.779	1.311
109040	-95.975	1.310
109041	-96.147	1.310
109042	-96.319	1.310
109043	-96.393	1.310
109044	-96.712	1.310
109045	-96.859	1.310
109046	-97.006	1.310
109047	-97.080	1.310
109048	-97.301	1.310
109049	-97.423	1.310
109050	-97.571	1.310
109051	-97.669	1.309
109052	-97.859	1.309
109053	-98.135	1.309
109054	-98.209	1.309
109055	-98.405	1.309
109056	-98.479	1.309
109057	-98.626	1.309
109058	-98.748	1.309
109059	-98.945	1.309
109060	-99.043	1.309
109061	-99.239	1.308
109062	-99.264	1.308
109063	-99.583	1.308
109064	-99.607	1.308
109065	-99.810	1.308
109066	-100.074	1.308
109067	-100.000	1.308
109068	-100.196	1.308
109069	-100.491	1.308
109070	-100.442	1.308
109071	-100.564	1.307
109072	-100.908	1.307
109073	-100.932	1.307
109074	-101.129	1.307
109075	-101.178	1.307
109076	-101.423	1.307
109077	-101.620	1.307
109078	-101.724	1.307
109079	-101.988	1.307
109080	-102.159	1.307
109081	-102.331	1.306
109082	-102.380	1.306
109083	-102.577	1.306
109084	-102.773	1.306
109085	-102.798	1.306
109086	-102.945	1.306
109087	-103.043	1.306
109088	-103.313	1.306
109089	-103.313	1.306
109090	-103.436	1.305
109091	-103.638	1.305
109092	-103.877	1.305
109093	-103.951	1.305
109094	-104.098	1.305
109095	-104.245	1.305
109096	-104.417	1.305
109097	-104.491	1.305
109098	-104.540	1.305
109099	-104.638	1.305
109100	-104.810	1.304
109101	-104.932	1.304
109102	-105.104	1.304
109103	-105.252	1.304
109104	-105.423	1.304
109105	-105.595	1.304
109106	-105.693	1.304
109107	-106.037	1.304
109108	-106.135	1.304
109109	-106.282	1.303
109110	-106.479	1.303
109111	-106.650	1.303
109112	-106.847	1.303
109113	-106.896	1.303
109114	-107.117	1.303
109115	-107.215	1.303
109116	-107.509	1.303
109117	-107.595	1.303
109118	-107.779	1.303
109119	-108.074	1.302
109120	-108.196	1.302
109121	-108.368	1.302
109122	-108.417	1.302
109123	-108.613	1.302
109124	-108.638	1.302
109125	-108.859	1.302
109126	-108.982	1.302
109127	-109.104	1.302
109128	-109.129	1.301
109129	-109.374	1.301
109130	-109.620	1.301
109131	-109.644	1.301
109132	-109.865	1.301
109133	-110.037	1.301
109134	-110.209	1.301
109135	-110.282	1.301
109136	-110.454	1.301
109137	-110.601	1.300
109138	-110.675	1.300
109139	-110.871	1.300
109140	-110.994	1.300
109141	-111.141	1.300
109142	-111.264	1.300
109143	-111.479	1.300
109144	-111.534	1.300
109145	-111.755	1.300
109146	-111.926	1.299
109147	-111.975	1.299
109148	-112.074	1.299
109149	-112.270	1.299
109150	-112.417	1.299
109151	-112.613	1.299
109152	-112.638	1.299
109153	-112.785	1.299
109154	-113.055	1.299
109155	-113.104	1.298
109156	-113.245	1.298
109157	-113.350	1.298
109158	-113.595	1.298
109159	-113.840	1.298
109160	-113.865	1.298
109161	-113.939	1.298
109162	-114.160	1.298
109163	-114.331	1.298
109164	-114.429	1.297
109165	-114.650	1.297
109166	-114.699	1.297
109167	-114.847	1.297
109168	-114.920	1.297
109169	-115.049	1.297
109170	-115.264	1.297
109171	-115.362	1.297
109172	-115.411	1.296
109173	-115.632	1.296
109174	-115.730	1.296
109175	-115.975	1.296
109176	-116.123	1.296
109177	-116.245	1.296
109178	-116.270	1.296
109179	-116.491	1.296
109180	-116.638	1.296
109181	-116.785	1.295
109182	-116.871	1.295
109183	-117.055	1.295
109184	-117.227	1.295
109185	-117.301	1.295
109186	-117.521	1.295
109187	-117.571	1.295
109188	-117.693	1.295
109189	-117.914	1.294
109190	-117.988	1.294
109191	-118.209	1.294
109192	-118.356	1.294
109193	-118.601	1.294
109194	-118.626	1.294
109195	-118.859	1.294
109196	-118.945	1.294
109197	-118.994	1.294
109198	-119.288	1.293
109199	-119.460	1.293
109200	-119.534	1.293
109201	-119.705	1.293
109202	-119.828	1.293
109203	-120.098	1.293
109204	-120.123	1.293
109205	-120.270	1.293
109206	-120.417	1.292
109207	-120.540	1.292
109208	-120.681	1.292
109209	-121.006	1.292
109210	-121.031	1.292
109211	-121.104	1.292
109212	-121.276	1.292
109213	-121.423	1.292
109214	-121.521	1.292
109215	-121.644	1.291
109216	-121.742	1.291
109217	-121.742	1.291
109218	-121.865	1.291
109219	-122.037	1.291
109220	-122.159	1.291
109221	-122.337	1.291
109222	-122.405	1.291
109223	-122.650	1.290
109224	-122.650	1.290
109225	-122.871	1.290
109226	-123.117	1.290
109227	-123.166	1.290
109228	-123.166	1.290
109229	-123.386	1.290
109230	-123.509	1.290
109231	-123.607	1.289
109232	-123.730	1.289
109233	-123.804	1.289
109234	-124.031	1.289
109235	-124.196	1.289
109236	-124.245	1.289
109237	-124.294	1.289
109238	-124.515	1.289
109239	-124.564	1.288
109240	-124.712	1.288
109241	-124.834	1.288
109242	-124.908	1.288
109243	-125.104	1.288
109244	-125.227	1.288
109245	-125.276	1.288
109246	-125.374	1.288
109247	-125.540	1.287
109248	-125.791	1.287
109249	-125.816	1.287
109250	-126.086	1.287
109251	-126.037	1.287
109252	-126.209	1.287
109253	-126.429	1.287
109254	-126.479	1.287
109255	-126.650	1.286
109256	-126.724	1.286
109257	-126.920	1.286
109258	-127.117	1.286
109259	-127.215	1.286
109260	-127.472	1.286
109261	-127.558	1.286
109262	-127.706	1.286
109263	-127.828	1.285
109264	-128.074	1.285
109265	-128.074	1.285
109266	-128.221	1.285
109267	-128.393	1.285
109268	-128.417	1.285
109269	-128.687	1.285
109270	-128.834	1.284
109271	-128.883	1.284
109272	-129.031	1.284
109273	-129.166	1.284
109274	-129.276	1.284
109275	-129.399	1.284
109276	-129.497	1.284
109277	-129.644	1.284
109278	-129.644	1.283
109279	-129.939	1.283
109280	-129.988	1.283
109281	-130.037	1.283
109282	-130.086	1.283
109283	-130.209	1.283
109284	-130.429	1.283
109285	-130.503	1.283
109286	-130.601	1.282
109287	-130.798	1.282
109288	-130.945	1.282
109289	-131.067	1.282
109290	-131.166	1.282
109291	-131.313	1.282
109292	-131.460	1.282
109293	-131.558	1.282
109294	-131.706	1.281
109295	-131.877	1.281
109296	-132.098	1.281
109297	-132.245	1.281
109298	-132.368	1.281
109299	-132.497	1.281
109300	-132.687	1.281
109301	-132.834	1.280
109302	-133.055	1.280
109303	-133.104	1.280
109304	-133.202	1.280
109305	-133.325	1.280
109306	-133.497	1.280
109307	-133.644	1.280
109308	-133.620	1.280
109309	-133.767	1.279
109310	-133.963	1.279
109311	-134.061	1.279
109312	-134.209	1.279
109313	-134.233	1.279
109314	-134.331	1.279
109315	-134.503	1.279
109316	-134.577	1.278
109317	-134.748	1.278
109318	-134.822	1.278
109319	-134.969	1.278
109320	-135.018	1.278
109321	-135.141	1.278
109322	-135.264	1.278
109323	-135.386	1.277
109324	-135.558	1.277
109325	-135.681	1.277
109326	-135.828	1.277
109327	-135.853	1.277
109328	-136.000	1.277
109329	-136.147	1.277
109330	-136.196	1.277
109331	-136.368	1.276
109332	-136.564	1.276
109333	-136.540	1.276
109334	-136.712	1.276
109335	-136.712	1.276
109336	-136.908	1.276
109337	-137.031	1.276
109338	-137.098	1.275
109339	-137.301	1.275
109340	-137.399	1.275
109341	-137.521	1.275
109342	-137.497	1.275
109343	-137.718	1.275
109344	-137.816	1.275
109345	-137.988	1.274
109346	-138.086	1.274
109347	-138.209	1.274
109348	-138.429	1.274
109349	-138.577	1.274
109350	-138.675	1.274
109351	-138.902	1.274
109352	-138.896	1.274
109353	-139.092	1.273
109354	-139.166	1.273
109355	-139.288	1.273
109356	-139.337	1.273
109357	-139.534	1.273
109358	-139.607	1.273
109359	-139.755	1.273
109360	-139.877	1.272
109361	-139.951	1.272
109362	-140.000	1.272
109363	-140.245	1.272
109364	-140.227	1.272
109365	-140.393	1.272
109366	-140.417	1.272
109367	-140.589	1.271
109368	-140.736	1.271
109369	-140.785	1.271
109370	-140.957	1.271
109371	-141.153	1.271
109372	-141.227	1.271
109373	-141.350	1.271
109374	-141.472	1.270
109375	-141.595	1.270
109376	-141.718	1.270
109377	-141.865	1.270
109378	-142.037	1.270
109379	-142.135	1.270
109380	-142.356	1.270
109381	-142.405	1.269
109382	-142.454	1.269
109383	-142.626	1.269
109384	-142.798	1.269
109385	-142.945	1.269
109386	-142.969	1.269
109387	-143.141	1.269
109388	-143.288	1.268
109389	-143.239	1.268
109390	-143.411	1.268
109391	-143.607	1.268
109392	-143.755	1.268
109393	-143.779	1.268
109394	-143.828	1.268
109395	-143.926	1.267
109396	-144.074	1.267
109397	-144.245	1.267
109398	-144.196	1.267
109399	-144.466	1.267
109400	-144.466	1.267
109401	-144.564	1.267
109402	-144.761	1.266
109403	-144.810	1.266
109404	-144.957	1.266
109405	-145.104	1.266
109406	-145.227	1.266
109407	-145.423	1.266
109408	-145.448	1.266
109409	-145.644	1.265
109410	-145.742	1.265
109411	-145.840	1.265
109412	-146.012	1.265
109413	-146.086	1.265
109414	-146.209	1.265
109415	-146.405	1.265
109416	-146.356	1.264
109417	-146.503	1.264
109418	-146.650	1.264
109419	-146.773	1.264
109420	-146.847	1.264
109421	-146.969	1.264
109422	-147.141	1.263
109423	-147.239	1.263
109424	-147.239	1.263
109425	-147.362	1.263
109426	-147.485	1.263
109427	-147.607	1.263
109428	-147.779	1.263
109429	-148.012	1.262
109430	-148.123	1.262
109431	-148.221	1.262
109432	-148.294	1.262
109433	-148.466	1.262
109434	-148.613	1.262
109435	-148.687	1.262
109436	-148.883	1.261
109437	-148.932	1.261
109438	-149.129	1.261
109439	-149.178	1.261
109440	-149.202	1.261
109441	-149.399	1.261
109442	-149.485	1.261
109443	-149.669	1.260
109444	-149.767	1.260
109445	-149.816	1.260
109446	-149.939	1.260
109447	-150.012	1.260
109448	-150.184	1.260
109449	-150.258	1.259
109450	-150.380	1.259
109451	-150.528	1.259
109452	-150.675	1.259
109453	-150.748	1.259
109454	-150.724	1.259
109455	-150.920	1.259
109456	-151.067	1.258
109457	-151.239	1.258
109458	-151.337	1.258
109459	-151.485	1.258
109460	-151.681	1.258
109461	-151.656	1.258
109462	-151.804	1.258
109463	-151.975	1.257
109464	-152.074	1.257
109465	-152.147	1.257
109466	-152.245	1.257
109467	-152.368	1.257
109468	-152.503	1.257
109469	-152.663	1.256
109470	-152.810	1.256
109471	-152.883	1.256
109472	-152.932	1.256
109473	-153.055	1.256
109474	-153.227	1.256
109475	-153.251	1.256
109476	-153.374	1.255
109477	-153.423	1.255
109478	-153.448	1.255
109479	-153.669	1.255
109480	-153.840	1.255
109481	-153.902	1.255
109482	-153.890	1.254
109483	-154.061	1.254
109484	-154.135	1.254
109485	-154.184	1.254
109486	-154.380	1.254
109487	-154.380	1.254
109488	-154.429	1.254
109489	-154.503	1.253
109490	-154.552	1.253
109491	-154.675	1.253
109492	-154.822	1.253
109493	-154.871	1.253
109494	-155.043	1.253
109495	-155.239	1.252
109496	-155.288	1.252
109497	-155.362	1.252
109498	-155.386	1.252
109499	-155.509	1.252
109500	-155.583	1.252
109501	-155.730	1.252
109502	-155.828	1.251
109503	-155.975	1.251
109504	-156.074	1.251
109505	-156.172	1.251
109506	-156.221	1.251
109507	-156.368	1.251
109508	-156.589	1.250
109509	-156.663	1.250
109510	-156.785	1.250
109511	-156.834	1.250
109512	-156.932	1.250
109513	-157.080	1.250
109514	-157.202	1.249
109515	-157.202	1.249
109516	-157.497	1.249
109517	-157.571	1.249
109518	-157.644	1.249
109519	-157.742	1.249
109520	-157.932	1.249
109521	-158.159	1.248
109522	-158.110	1.248
109523	-158.135	1.248
109524	-158.479	1.248
109525	-158.528	1.248
109526	-158.724	1.248
109527	-158.724	1.247
109528	-158.896	1.247
109529	-159.018	1.247
109530	-159.067	1.247
109531	-159.215	1.247
109532	-159.313	1.247
109533	-159.515	1.246
109534	-159.558	1.246
109535	-159.779	1.246
109536	-159.877	1.246
109537	-159.926	1.246
109538	-160.147	1.246
109539	-160.245	1.246
109540	-160.515	1.245
109541	-160.515	1.245
109542	-160.638	1.245
109543	-160.761	1.245
109544	-161.031	1.245
109545	-161.031	1.245
109546	-161.301	1.244
109547	-161.472	1.244
109548	-161.546	1.244
109549	-161.791	1.244
109550	-161.816	1.244
109551	-161.890	1.244
109552	-162.135	1.243
109553	-162.135	1.243
109554	-162.405	1.243
109555	-162.380	1.243
109556	-162.699	1.243
109557	-162.798	1.243
109558	-162.896	1.242
109559	-163.123	1.242
109560	-163.288	1.242
109561	-163.411	1.242
109562	-163.436	1.242
109563	-163.656	1.242
109564	-163.755	1.241
109565	-163.926	1.241
109566	-164.049	1.241
109567	-164.123	1.241
109568	-164.123	1.241
109569	-164.344	1.241
109570	-164.368	1.240
109571	-164.589	1.240
109572	-164.613	1.240
109573	-164.736	1.240
109574	-164.982	1.240
109575	-165.080	1.240
109576	-165.080	1.239
109577	-165.276	1.239
109578	-165.374	1.239
109579	-165.448	1.239
109580	-165.497	1.239
109581	-165.669	1.239
109582	-165.718	1.238
109583	-165.840	1.238
109584	-166.037	1.238
109585	-166.012	1.238
109586	-166.061	1.238
109587	-166.307	1.238
109588	-166.307	1.237
109589	-166.356	1.237
109590	-166.356	1.237
109591	-166.528	1.237
109592	-166.454	1.237
109593	-166.528	1.237
109594	-166.503	1.236
109595	-166.601	1.236
109596	-166.724	1.236
109597	-166.650	1.236
109598	-166.748	1.236
109599	-167.043	1.236
109600	-166.847	1.235
109601	-167.117	1.235
109602	-167.117	1.235
109603	-167.313	1.235
109604	-167.337	1.235
109605	-167.337	1.235
109606	-167.460	1.234
109607	-167.558	1.234
109608	-167.583	1.234
109609	-167.730	1.234
109610	-167.804	1.234
109611	-167.926	1.234
109612	-168.000	1.233
109613	-168.074	1.233
109614	-168.147	1.233
109615	-168.196	1.233
109616	-168.172	1.233
109617	-168.270	1.233
109618	-168.196	1.232
109619	-168.393	1.232
109620	-168.344	1.232
109621	-168.417	1.232
109622	-168.417	1.232
109623	-168.442	1.232
109624	-168.442	1.231
109625	-168.442	1.231
109626	-168.613	1.231
109627	-168.638	1.231
109628	-168.687	1.231
109629	-168.736	1.231
109630	-168.785	1.230
109631	-168.810	1.230
109632	-168.957	1.230
109633	-169.006	1.230
109634	-168.932	1.230
109635	-169.055	1.230
109636	-169.178	1.229
109637	-169.086	1.229
109638	-169.178	1.229
109639	-169.301	1.229
109640	-169.399	1.229
109641	-169.472	1.229
109642	-169.521	1.228
109643	-169.546	1.228
109644	-169.546	1.228
109645	-169.620	1.228
109646	-169.718	1.228
109647	-169.767	1.228
109648	-169.718	1.227
109649	-169.816	1.227
109650	-169.877	1.227
109651	-169.939	1.227
109652	-170.061	1.227
109653	-170.037	1.227
109654	-170.086	1.226
109655	-170.086	1.226
109656	-170.135	1.226
109657	-170.037	1.226
109658	-170.086	1.226
109659	-170.012	1.226
109660	-169.988	1.225
109661	-169.963	1.225
109662	-170.012	1.225
109663	-170.117	1.225
109664	-170.037	1.225
109665	-169.963	1.225
109666	-169.914	1.224
109667	-169.914	1.224
109668	-169.914	1.224
109669	-169.840	1.224
109670	-169.914	1.224
109671	-169.914	1.223
109672	-169.939	1.223
109673	-169.914	1.223
109674	-169.963	1.223
109675	-169.963	1.223
109676	-170.043	1.223
109677	-170.135	1.222
109678	-170.159	1.222
109679	-170.209	1.222
109680	-170.184	1.222
109681	-170.233	1.222
109682	-170.405	1.222
109683	-170.405	1.221
109684	-170.380	1.221
109685	-170.528	1.221
109686	-170.552	1.221
109687	-170.626	1.221
109688	-170.724	1.221
109689	-170.742	1.220
109690	-170.724	1.220
109691	-170.871	1.220
109692	-170.798	1.220
109693	-170.798	1.220
109694	-170.847	1.220
109695	-170.896	1.219
109696	-170.798	1.219
109697	-170.748	1.219
109698	-170.847	1.219
109699	-170.920	1.219
109700	-170.896	1.219
109701	-170.920	1.218
109702	-170.926	1.218
109703	-170.920	1.218
109704	-171.067	1.218
109705	-170.994	1.218
109706	-171.018	1.218
109707	-171.141	1.217
109708	-170.969	1.217
109709	-170.920	1.217
109710	-171.018	1.217
109711	-170.920	1.217
109712	-170.920	1.216
109713	-170.822	1.216
109714	-170.920	1.216
109715	-170.798	1.216
109716	-170.847	1.216
109717	-170.822	1.216
109718	-170.871	1.215
109719	-170.773	1.215
109720	-170.798	1.215
109721	-170.871	1.215
109722	-170.798	1.215
109723	-170.748	1.215
109724	-170.945	1.214
109725	-170.896	1.214
109726	-170.945	1.214
109727	-170.871	1.214
109728	-170.834	1.214
109729	-170.773	1.214
109730	-170.773	1.213
109731	-170.773	1.213
109732	-170.847	1.213
109733	-170.798	1.213
109734	-170.748	1.213
109735	-170.699	1.213
109736	-170.675	1.212
109737	-170.626	1.212
109738	-170.626	1.212
109739	-170.528	1.212
109740	-170.626	1.212
109741	-170.577	1.212
109742	-170.503	1.211
109743	-170.528	1.211
109744	-170.454	1.211
109745	-170.429	1.211
109746	-170.405	1.211
109747	-170.479	1.211
109748	-170.577	1.210
109749	-170.552	1.210
109750	-170.601	1.210
109751	-170.601	1.210
109752	-170.699	1.210
109753	-170.699	1.210
109754	-170.595	1.209
109755	-170.626	1.209
109756	-170.528	1.209
109757	-170.552	1.209
109758	-170.528	1.209
109759	-170.479	1.208
109760	-170.380	1.208
109761	-170.454	1.208
109762	-170.454	1.208
109763	-170.429	1.208
109764	-170.307	1.208
109765	-170.307	1.207
109766	-170.258	1.207
109767	-170.135	1.207
109768	-169.963	1.207
109769	-170.037	1.207
109770	-169.865	1.207
109771	-169.742	1.206
109772	-169.767	1.206
109773	-169.742	1.206
109774	-169.595	1.206
109775	-169.521	1.206
109776	-169.350	1.206
109777	-169.350	1.205
109778	-169.301	1.205
109779	-169.202	1.205
109780	-168.939	1.205
109781	-168.982	1.205
109782	-168.883	1.205
109783	-168.859	1.204
109784	-168.663	1.204
109785	-168.540	1.204
109786	-168.393	1.204
109787	-168.344	1.204
109788	-168.123	1.204
109789	-168.147	1.203
109790	-167.951	1.203
109791	-167.877	1.203
109792	-167.951	1.203
109793	-167.816	1.203
109794	-167.779	1.203
109795	-167.804	1.202
109796	-167.656	1.202
109797	-167.755	1.202
109798	-167.558	1.202
109799	-167.534	1.202
109800	-167.460	1.202
109801	-167.509	1.201
109802	-167.190	1.201
109803	-167.239	1.201
109804	-167.190	1.201
109805	-167.018	1.201
109806	-167.080	1.201
109807	-166.945	1.200
109808	-166.969	1.200
109809	-166.822	1.200
109810	-166.847	1.200
109811	-166.798	1.200
109812	-166.798	1.200
109813	-166.577	1.199
109814	-166.528	1.199
109815	-166.479	1.199
109816	-166.454	1.199
109817	-166.479	1.199
109818	-166.307	1.199
109819	-166.325	1.198
109820	-166.307	1.198
109821	-166.209	1.198
109822	-166.086	1.198
109823	-166.061	1.198
109824	-165.865	1.198
109825	-165.840	1.197
109826	-165.767	1.197
109827	-165.472	1.197
109828	-165.399	1.197
109829	-165.423	1.197
109830	-165.276	1.197
109831	-165.276	1.196
109832	-165.092	1.196
109833	-164.908	1.196
109834	-164.932	1.196
109835	-164.908	1.196
109836	-164.687	1.196
109837	-164.589	1.195
