EXPERIMENTAL DATA:c:\digitam\result\jbbase1.xpt        DATE 12-Sep-18
START TIME:  12:10       STOP TIME:  12:45       TOTAL TIME:  0:35
=============================================================================   
TIME	P	Q	P(corr)	Q(corr)	A.INPUT	A.INPUT	REMARK
sec	microW	mJ	microW	mJ	MV	MVs
                                                                                
2	-5.325	-0.005	 	 	 	 	FIRST PART #1
3	-5.669	-0.011	 	 	 	 	BASELINE
4	-5.497	-0.016	 	 	 	 	cond 1
5	-5.521	-0.022	 	 	 	 
6	-5.301	-0.027	 	 	 	 
7	-5.252	-0.033	 	 	 	 
8	-5.153	-0.038	 	 	 	 
9	-5.448	-0.043	 	 	 	 
10	-5.104	-0.048	 	 	 	 
11	-5.325	-0.054	 	 	 	 
12	-5.325	-0.059	 	 	 	 
13	-5.350	-0.064	 	 	 	 
14	-5.245	-0.070	 	 	 	 
15	-5.202	-0.075	 	 	 	 
16	-5.129	-0.080	 	 	 	 
17	-4.883	-0.085	 	 	 	 
18	-4.957	-0.090	 	 	 	 
19	-5.202	-0.095	 	 	 	 
20	-5.301	-0.100	 	 	 	 
21	-5.227	-0.105	 	 	 	 
22	-4.834	-0.110	 	 	 	 
23	-5.031	-0.115	 	 	 	 
24	-5.178	-0.120	 	 	 	 
25	-5.325	-0.126	 	 	 	 
26	-5.252	-0.131	 	 	 	 
27	-5.178	-0.136	 	 	 	 
28	-5.264	-0.141	 	 	 	 
29	-5.276	-0.147	 	 	 	 
30	-5.227	-0.152	 	 	 	 
31	-5.129	-0.157	 	 	 	 
32	-5.497	-0.163	 	 	 	 
33	-4.933	-0.168	 	 	 	 
34	-5.399	-0.173	 	 	 	 
35	-5.098	-0.178	 	 	 	 
36	-5.374	-0.183	 	 	 	 
37	-5.252	-0.189	 	 	 	 
38	-5.080	-0.194	 	 	 	 
39	-5.031	-0.199	 	 	 	 
40	-5.080	-0.204	 	 	 	 
41	-5.325	-0.209	 	 	 	 
42	-5.276	-0.214	 	 	 	 
43	-5.061	-0.220	 	 	 	 
44	-5.153	-0.225	 	 	 	 
45	-5.448	-0.230	 	 	 	 
46	-5.104	-0.235	 	 	 	 
47	-5.129	-0.240	 	 	 	 
48	-5.129	-0.245	 	 	 	 
49	-5.276	-0.251	 	 	 	 
50	-5.209	-0.256	 	 	 	 
51	-5.521	-0.261	 	 	 	 
52	-5.546	-0.267	 	 	 	 
53	-5.276	-0.272	 	 	 	 
54	-5.202	-0.278	 	 	 	 
55	-5.399	-0.283	 	 	 	 
56	-5.374	-0.288	 	 	 	 
57	-5.411	-0.294	 	 	 	 
58	-4.957	-0.299	 	 	 	 
59	-5.252	-0.304	 	 	 	 
60	-5.178	-0.309	 	 	 	 
61	-5.178	-0.314	 	 	 	 
62	-5.325	-0.320	 	 	 	 
63	-5.252	-0.325	 	 	 	 
64	-5.374	-0.330	 	 	 	 
65	-5.043	-0.335	 	 	 	 
66	-5.129	-0.340	 	 	 	 
67	-5.227	-0.346	 	 	 	 
68	-5.104	-0.351	 	 	 	 
69	-5.399	-0.356	 	 	 	 
70	-5.153	-0.361	 	 	 	 
71	-5.374	-0.367	 	 	 	 
72	-5.448	-0.372	 	 	 	 
73	-5.423	-0.378	 	 	 	 
74	-5.448	-0.383	 	 	 	 
75	-5.620	-0.389	 	 	 	 
76	-5.252	-0.394	 	 	 	 
77	-5.644	-0.399	 	 	 	 
78	-5.276	-0.405	 	 	 	 
79	-5.374	-0.410	 	 	 	 
80	-5.276	-0.415	 	 	 	 
81	-5.325	-0.421	 	 	 	 
82	-5.399	-0.426	 	 	 	 
83	-5.153	-0.431	 	 	 	 
84	-5.178	-0.436	 	 	 	 
85	-5.301	-0.442	 	 	 	 
86	-5.429	-0.447	 	 	 	 
87	-5.080	-0.452	 	 	 	 
88	-5.374	-0.458	 	 	 	 
89	-5.301	-0.463	 	 	 	 
90	-5.301	-0.468	 	 	 	 
91	-5.497	-0.474	 	 	 	 
92	-5.497	-0.479	 	 	 	 
93	-5.497	-0.485	 	 	 	 
94	-5.448	-0.490	 	 	 	 
95	-5.301	-0.495	 	 	 	 
96	-5.448	-0.501	 	 	 	 
97	-5.252	-0.506	 	 	 	 
98	-5.693	-0.512	 	 	 	 
99	-5.546	-0.517	 	 	 	 
100	-5.423	-0.523	 	 	 	 
101	-5.466	-0.528	 	 	 	 
102	-5.423	-0.534	 	 	 	 
103	-5.325	-0.539	 	 	 	 
104	-5.571	-0.545	 	 	 	 
105	-5.571	-0.550	 	 	 	 
106	-5.055	-0.555	 	 	 	 
107	-5.227	-0.560	 	 	 	 
108	-5.411	-0.566	 	 	 	 
109	-5.423	-0.571	 	 	 	 
110	-5.497	-0.577	 	 	 	 
111	-5.546	-0.582	 	 	 	 
112	-5.374	-0.588	 	 	 	 
113	-5.399	-0.593	 	 	 	 
114	-5.571	-0.599	 	 	 	 
115	-5.472	-0.604	 	 	 	 
116	-5.227	-0.609	 	 	 	 
117	-5.399	-0.615	 	 	 	 
118	-5.350	-0.620	 	 	 	 
119	-5.595	-0.626	 	 	 	 
120	-5.595	-0.631	 	 	 	 
121	-5.301	-0.637	 	 	 	 
122	-5.644	-0.642	 	 	 	 
123	-5.448	-0.648	 	 	 	 
124	-5.350	-0.653	 	 	 	 
125	-5.472	-0.659	 	 	 	 
126	-5.521	-0.664	 	 	 	 
127	-5.325	-0.669	 	 	 	 
128	-5.521	-0.675	 	 	 	 
129	-5.472	-0.680	 	 	 	 
130	-5.429	-0.686	 	 	 	 
131	-5.080	-0.691	 	 	 	 
132	-5.472	-0.696	 	 	 	 
133	-5.693	-0.702	 	 	 	 
134	-5.472	-0.708	 	 	 	 
135	-5.472	-0.713	 	 	 	 
136	-5.472	-0.718	 	 	 	 
137	-5.374	-0.724	 	 	 	 
138	-5.472	-0.729	 	 	 	 
139	-5.423	-0.735	 	 	 	 
140	-5.325	-0.740	 	 	 	 
141	-5.374	-0.745	 	 	 	 
142	-5.497	-0.751	 	 	 	 
143	-5.546	-0.756	 	 	 	 
144	-5.693	-0.762	 	 	 	 
145	-5.393	-0.768	 	 	 	 
146	-5.497	-0.773	 	 	 	 
147	-5.472	-0.779	 	 	 	 
148	-5.374	-0.784	 	 	 	 
149	-5.472	-0.789	 	 	 	 
150	-5.546	-0.795	 	 	 	 
151	-5.497	-0.800	 	 	 	 
152	-5.393	-0.806	 	 	 	 
153	-5.497	-0.811	 	 	 	 
154	-5.497	-0.817	 	 	 	 
155	-5.448	-0.822	 	 	 	 
156	-5.521	-0.828	 	 	 	 
157	-5.227	-0.833	 	 	 	 
158	-5.767	-0.839	 	 	 	 
159	-5.356	-0.844	 	 	 	 
160	-5.202	-0.849	 	 	 	 
161	-5.423	-0.855	 	 	 	 
162	-5.448	-0.860	 	 	 	 
163	-5.276	-0.865	 	 	 	 
164	-5.325	-0.871	 	 	 	 
165	-5.448	-0.876	 	 	 	 
166	-5.669	-0.882	 	 	 	 
167	-5.466	-0.887	 	 	 	 
168	-5.423	-0.893	 	 	 	 
169	-5.301	-0.898	 	 	 	 
170	-5.497	-0.904	 	 	 	 
171	-5.399	-0.909	 	 	 	 
172	-5.325	-0.914	 	 	 	 
173	-5.252	-0.920	 	 	 	 
174	-5.485	-0.925	 	 	 	 
175	-5.521	-0.931	 	 	 	 
176	-5.153	-0.936	 	 	 	 
177	-5.472	-0.941	 	 	 	 
178	-5.325	-0.947	 	 	 	 
179	-5.252	-0.952	 	 	 	 
180	-5.325	-0.957	 	 	 	 
181	-5.209	-0.962	 	 	 	 
182	-5.301	-0.968	 	 	 	 
183	-5.472	-0.973	 	 	 	 
184	-5.399	-0.979	 	 	 	 
185	-5.399	-0.984	 	 	 	 
186	-5.472	-0.989	 	 	 	 
187	-5.448	-0.995	 	 	 	 
188	-5.613	-1.000	 	 	 	 
189	-5.669	-1.006	 	 	 	 
190	-5.252	-1.011	 	 	 	 
191	-5.276	-1.017	 	 	 	 
192	-5.448	-1.022	 	 	 	 
193	-5.325	-1.027	 	 	 	 
194	-5.399	-1.033	 	 	 	 
195	-5.301	-1.038	 	 	 	 
196	-5.245	-1.043	 	 	 	 
197	-5.546	-1.049	 	 	 	 
198	-5.350	-1.054	 	 	 	 
199	-5.767	-1.060	 	 	 	 
200	-5.227	-1.065	 	 	 	 
201	-5.350	-1.071	 	 	 	 
202	-5.448	-1.076	 	 	 	 
203	-5.153	-1.081	 	 	 	 
204	-5.595	-1.087	 	 	 	 
205	-5.374	-1.092	 	 	 	 
206	-5.595	-1.098	 	 	 	 
207	-5.350	-1.103	 	 	 	 
208	-5.350	-1.108	 	 	 	 
209	-5.595	-1.114	 	 	 	 
210	-5.448	-1.120	 	 	 	 
211	-5.571	-1.125	 	 	 	 
212	-5.521	-1.131	 	 	 	 
213	-5.399	-1.136	 	 	 	 
214	-5.350	-1.141	 	 	 	 
215	-5.644	-1.147	 	 	 	 
216	-5.693	-1.153	 	 	 	 
217	-5.644	-1.158	 	 	 	 
218	-5.190	-1.164	 	 	 	 
219	-5.276	-1.169	 	 	 	 
220	-5.301	-1.174	 	 	 	 
221	-5.325	-1.179	 	 	 	 
222	-5.276	-1.185	 	 	 	 
223	-5.325	-1.190	 	 	 	 
224	-5.399	-1.195	 	 	 	 
225	-5.466	-1.201	 	 	 	 
226	-5.423	-1.206	 	 	 	 
227	-5.423	-1.212	 	 	 	 
228	-5.399	-1.217	 	 	 	 
229	-5.546	-1.223	 	 	 	 
230	-5.693	-1.228	 	 	 	 
231	-5.423	-1.234	 	 	 	 
232	-5.577	-1.239	 	 	 	 
233	-5.325	-1.245	 	 	 	 
234	-5.129	-1.250	 	 	 	 
235	-5.521	-1.255	 	 	 	 
236	-5.546	-1.261	 	 	 	 
237	-5.767	-1.267	 	 	 	 
238	-5.472	-1.272	 	 	 	 
239	-5.245	-1.277	 	 	 	 
240	-5.178	-1.283	 	 	 	 
241	-5.423	-1.288	 	 	 	 
242	-5.423	-1.293	 	 	 	 
243	-5.423	-1.299	 	 	 	 
244	-5.202	-1.304	 	 	 	 
245	-5.423	-1.309	 	 	 	 
246	-5.718	-1.315	 	 	 	 
247	-5.540	-1.321	 	 	 	 
248	-5.227	-1.326	 	 	 	 
249	-5.276	-1.331	 	 	 	 
250	-5.276	-1.336	 	 	 	 
251	-5.423	-1.342	 	 	 	 
252	-5.497	-1.347	 	 	 	 
253	-5.374	-1.353	 	 	 	 
254	-5.356	-1.358	 	 	 	 
255	-5.497	-1.364	 	 	 	 
256	-5.350	-1.369	 	 	 	 
257	-5.276	-1.374	 	 	 	 
258	-5.423	-1.380	 	 	 	 
259	-5.080	-1.385	 	 	 	 
260	-5.202	-1.390	 	 	 	 
261	-5.337	-1.395	 	 	 	 
262	-5.276	-1.401	 	 	 	 
263	-5.178	-1.406	 	 	 	 
264	-5.178	-1.411	 	 	 	 
265	-5.472	-1.416	 	 	 	 
266	-5.325	-1.422	 	 	 	 
267	-5.227	-1.427	 	 	 	 
268	-5.497	-1.432	 	 	 	 
269	-5.485	-1.438	 	 	 	 
270	-5.276	-1.443	 	 	 	 
271	-5.153	-1.448	 	 	 	 
272	-5.325	-1.454	 	 	 	 
273	-5.276	-1.459	 	 	 	 
274	-5.276	-1.464	 	 	 	 
275	-5.374	-1.470	 	 	 	 
276	-5.245	-1.475	 	 	 	 
277	-5.325	-1.480	 	 	 	 
278	-5.202	-1.485	 	 	 	 
279	-5.276	-1.491	 	 	 	 
280	-5.325	-1.496	 	 	 	 
281	-5.104	-1.501	 	 	 	 
282	-5.497	-1.507	 	 	 	 
283	-5.245	-1.512	 	 	 	 
284	-5.227	-1.517	 	 	 	 
285	-5.202	-1.522	 	 	 	 
286	-5.423	-1.528	 	 	 	 
287	-5.325	-1.533	 	 	 	 
288	-5.276	-1.538	 	 	 	 
289	-5.399	-1.544	 	 	 	 
290	-5.558	-1.549	 	 	 	 
291	-5.644	-1.555	 	 	 	 
292	-5.595	-1.560	 	 	 	 
293	-5.301	-1.566	 	 	 	 
294	-5.595	-1.571	 	 	 	 
295	-5.718	-1.577	 	 	 	 
296	-5.399	-1.583	 	 	 	 
297	-5.472	-1.588	 	 	 	 
298	-5.264	-1.593	 	 	 	 
299	-5.325	-1.599	 	 	 	 
300	-5.840	-1.604	 	 	 	 
301	-5.693	-1.610	 	 	 	 
302	-5.374	-1.615	 	 	 	 
303	-5.350	-1.621	 	 	 	 
304	-5.423	-1.626	 	 	 	 
305	-5.153	-1.631	 	 	 	 
306	-5.325	-1.637	 	 	 	 
307	-5.472	-1.642	 	 	 	 
308	-5.055	-1.647	 	 	 	 
309	-5.178	-1.652	 	 	 	 
310	-5.620	-1.658	 	 	 	 
311	-5.521	-1.664	 	 	 	 
312	-5.301	-1.669	 	 	 	 
313	-5.178	-1.674	 	 	 	 
314	-5.178	-1.679	 	 	 	 
315	-5.374	-1.685	 	 	 	 
316	-5.252	-1.690	 	 	 	 
317	-5.497	-1.695	 	 	 	 
318	-5.374	-1.701	 	 	 	 
319	-5.448	-1.706	 	 	 	 
320	-5.374	-1.712	 	 	 	 
321	-5.399	-1.717	 	 	 	 
322	-5.399	-1.722	 	 	 	 
323	-5.644	-1.728	 	 	 	 
324	-5.571	-1.734	 	 	 	 
325	-5.129	-1.739	 	 	 	 
326	-5.153	-1.744	 	 	 	 
327	-5.172	-1.749	 	 	 	 
328	-5.252	-1.754	 	 	 	 
329	-5.325	-1.760	 	 	 	 
330	-5.227	-1.765	 	 	 	 
331	-5.521	-1.770	 	 	 	 
332	-5.301	-1.776	 	 	 	 
333	-5.448	-1.781	 	 	 	 
334	-5.190	-1.786	 	 	 	 
335	-5.325	-1.792	 	 	 	 
336	-5.227	-1.797	 	 	 	 
337	-5.374	-1.802	 	 	 	 
338	-5.055	-1.807	 	 	 	 
339	-5.374	-1.813	 	 	 	 
340	-5.644	-1.818	 	 	 	 
341	-5.209	-1.823	 	 	 	 
342	-5.301	-1.829	 	 	 	 
343	-5.301	-1.834	 	 	 	 
344	-5.104	-1.839	 	 	 	 
345	-5.202	-1.844	 	 	 	 
346	-5.178	-1.850	 	 	 	 
347	-5.448	-1.855	 	 	 	 
348	-5.350	-1.860	 	 	 	 
349	-5.595	-1.866	 	 	 	 
350	-5.521	-1.871	 	 	 	 
351	-5.644	-1.877	 	 	 	 
352	-5.374	-1.883	 	 	 	 
353	-5.350	-1.888	 	 	 	 
354	-5.423	-1.893	 	 	 	 
355	-5.301	-1.899	 	 	 	 
356	-5.190	-1.904	 	 	 	 
357	-5.080	-1.909	 	 	 	 
358	-5.202	-1.914	 	 	 	 
359	-5.399	-1.919	 	 	 	 
360	-5.252	-1.925	 	 	 	 
361	-5.129	-1.930	 	 	 	 
362	-5.104	-1.935	 	 	 	 
363	-5.043	-1.940	 	 	 	 
364	-5.423	-1.945	 	 	 	 
365	-5.227	-1.951	 	 	 	 
366	-5.350	-1.956	 	 	 	 
367	-5.276	-1.961	 	 	 	 
368	-5.399	-1.967	 	 	 	 
369	-5.399	-1.972	 	 	 	 
370	-5.350	-1.977	 	 	 	 
371	-4.914	-1.982	 	 	 	 
372	-5.178	-1.987	 	 	 	 
373	-4.785	-1.992	 	 	 	 
374	-5.325	-1.998	 	 	 	 
375	-4.982	-2.003	 	 	 	 
376	-5.104	-2.008	 	 	 	 
377	-5.276	-2.013	 	 	 	 
378	-5.080	-2.018	 	 	 	 
379	-5.301	-2.023	 	 	 	 
380	-5.055	-2.028	 	 	 	 
381	-5.055	-2.033	 	 	 	 
382	-5.521	-2.039	 	 	 	 
383	-5.252	-2.044	 	 	 	 
384	-5.129	-2.049	 	 	 	 
385	-5.025	-2.054	 	 	 	 
386	-5.129	-2.060	 	 	 	 
387	-5.006	-2.065	 	 	 	 
388	-5.227	-2.070	 	 	 	 
389	-4.957	-2.075	 	 	 	 
390	-5.104	-2.080	 	 	 	 
391	-5.227	-2.085	 	 	 	 
392	-4.969	-2.090	 	 	 	 
393	-4.883	-2.095	 	 	 	 
394	-5.153	-2.100	 	 	 	 
395	-4.834	-2.105	 	 	 	 
396	-5.153	-2.110	 	 	 	 
397	-5.104	-2.115	 	 	 	 
398	-4.908	-2.120	 	 	 	 
399	-5.006	-2.125	 	 	 	 
400	-5.264	-2.130	 	 	 	 
401	-4.810	-2.135	 	 	 	 
402	-4.883	-2.140	 	 	 	 
403	-4.933	-2.145	 	 	 	 
404	-4.982	-2.150	 	 	 	 
405	-5.055	-2.155	 	 	 	 
406	-5.006	-2.160	 	 	 	 
407	-5.448	-2.165	 	 	 	 
408	-5.178	-2.171	 	 	 	 
409	-5.129	-2.176	 	 	 	 
410	-5.178	-2.181	 	 	 	 
411	-5.472	-2.186	 	 	 	 
412	-5.374	-2.192	 	 	 	 
413	-5.202	-2.197	 	 	 	 
414	-5.135	-2.202	 	 	 	 
415	-5.252	-2.207	 	 	 	 
416	-4.957	-2.212	 	 	 	 
417	-5.129	-2.217	 	 	 	 
418	-5.178	-2.223	 	 	 	 
419	-5.301	-2.228	 	 	 	 
420	-5.031	-2.233	 	 	 	 
421	-5.178	-2.238	 	 	 	 
422	-5.135	-2.243	 	 	 	 
423	-5.227	-2.248	 	 	 	 
424	-5.178	-2.254	 	 	 	 
425	-5.252	-2.259	 	 	 	 
426	-5.080	-2.264	 	 	 	 
427	-5.031	-2.269	 	 	 	 
428	-5.252	-2.274	 	 	 	 
429	-5.209	-2.279	 	 	 	 
430	-5.153	-2.285	 	 	 	 
431	-5.301	-2.290	 	 	 	 
432	-5.202	-2.295	 	 	 	 
433	-4.982	-2.300	 	 	 	 
434	-5.423	-2.306	 	 	 	 
435	-5.252	-2.311	 	 	 	 
436	-5.080	-2.316	 	 	 	 
437	-5.301	-2.321	 	 	 	 
438	-5.350	-2.327	 	 	 	 
439	-5.448	-2.332	 	 	 	 
440	-5.423	-2.337	 	 	 	 
441	-5.472	-2.343	 	 	 	 
442	-5.104	-2.348	 	 	 	 
443	-5.245	-2.353	 	 	 	 
444	-5.301	-2.359	 	 	 	 
445	-5.276	-2.364	 	 	 	 
446	-5.276	-2.369	 	 	 	 
447	-5.301	-2.374	 	 	 	 
448	-5.325	-2.380	 	 	 	 
449	-5.301	-2.385	 	 	 	 
450	-5.571	-2.391	 	 	 	 
451	-5.724	-2.396	 	 	 	 
452	-5.571	-2.402	 	 	 	 
453	-5.497	-2.407	 	 	 	 
454	-5.399	-2.413	 	 	 	 
455	-5.276	-2.418	 	 	 	 
456	-5.031	-2.423	 	 	 	 
457	-5.301	-2.428	 	 	 	 
458	-5.577	-2.434	 	 	 	 
459	-5.227	-2.439	 	 	 	 
460	-5.080	-2.444	 	 	 	 
461	-5.276	-2.450	 	 	 	 
462	-5.423	-2.455	 	 	 	 
463	-5.816	-2.461	 	 	 	 
464	-5.767	-2.467	 	 	 	 
465	-5.632	-2.472	 	 	 	 
466	-5.546	-2.478	 	 	 	 
467	-5.521	-2.483	 	 	 	 
468	-5.693	-2.489	 	 	 	 
469	-5.448	-2.494	 	 	 	 
470	-5.840	-2.500	 	 	 	 
471	-5.350	-2.506	 	 	 	 
472	-5.620	-2.511	 	 	 	 
473	-5.466	-2.517	 	 	 	 
474	-5.423	-2.522	 	 	 	 
475	-5.595	-2.528	 	 	 	 
476	-5.669	-2.533	 	 	 	 
477	-5.693	-2.539	 	 	 	 
478	-5.521	-2.545	 	 	 	 
479	-5.595	-2.550	 	 	 	 
480	-5.301	-2.555	 	 	 	 
481	-5.546	-2.561	 	 	 	 
482	-5.620	-2.567	 	 	 	 
483	-5.448	-2.572	 	 	 	 
484	-5.571	-2.578	 	 	 	 
485	-5.644	-2.583	 	 	 	 
486	-5.399	-2.589	 	 	 	 
487	-5.485	-2.594	 	 	 	 
488	-5.718	-2.600	 	 	 	 
489	-5.595	-2.605	 	 	 	 
490	-5.399	-2.611	 	 	 	 
491	-5.521	-2.616	 	 	 	 
492	-5.399	-2.622	 	 	 	 
493	-5.399	-2.627	 	 	 	 
494	-5.485	-2.633	 	 	 	 
495	-5.423	-2.638	 	 	 	 
496	-5.669	-2.644	 	 	 	 
497	-5.669	-2.649	 	 	 	 
498	-5.620	-2.655	 	 	 	 
499	-5.669	-2.661	 	 	 	 
500	-5.276	-2.666	 	 	 	 
501	-5.399	-2.671	 	 	 	 
502	-5.595	-2.677	 	 	 	 
503	-5.472	-2.682	 	 	 	 
504	-5.571	-2.688	 	 	 	 
505	-5.742	-2.694	 	 	 	 
506	-5.669	-2.699	 	 	 	 
507	-5.718	-2.705	 	 	 	 
508	-5.644	-2.711	 	 	 	 
509	-5.521	-2.716	 	 	 	 
510	-5.693	-2.722	 	 	 	 
511	-5.718	-2.728	 	 	 	 
512	-5.914	-2.734	 	 	 	 
513	-5.693	-2.739	 	 	 	 
514	-5.669	-2.745	 	 	 	 
515	-5.718	-2.751	 	 	 	 
516	-5.503	-2.756	 	 	 	 
517	-5.571	-2.762	 	 	 	 
518	-5.693	-2.768	 	 	 	 
519	-5.595	-2.773	 	 	 	 
520	-5.595	-2.779	 	 	 	 
521	-5.644	-2.784	 	 	 	 
522	-5.644	-2.790	 	 	 	 
523	-5.644	-2.796	 	 	 	 
524	-5.706	-2.801	 	 	 	 
525	-5.644	-2.807	 	 	 	 
526	-5.620	-2.813	 	 	 	 
527	-5.718	-2.818	 	 	 	 
528	-5.742	-2.824	 	 	 	 
529	-5.521	-2.830	 	 	 	 
530	-5.472	-2.835	 	 	 	 
531	-5.871	-2.841	 	 	 	 
532	-5.914	-2.847	 	 	 	 
533	-5.890	-2.853	 	 	 	 
534	-5.767	-2.858	 	 	 	 
535	-5.644	-2.864	 	 	 	 
536	-5.791	-2.870	 	 	 	 
537	-5.669	-2.876	 	 	 	 
538	-5.669	-2.881	 	 	 	 
539	-5.988	-2.887	 	 	 	 
540	-5.914	-2.893	 	 	 	 
541	-5.571	-2.899	 	 	 	 
542	-5.890	-2.905	 	 	 	 
543	-5.865	-2.910	 	 	 	 
544	-5.472	-2.916	 	 	 	 
545	-5.595	-2.922	 	 	 	 
546	-5.939	-2.927	 	 	 	 
547	-5.546	-2.933	 	 	 	 
548	-5.571	-2.939	 	 	 	 
549	-5.571	-2.944	 	 	 	 
550	-5.840	-2.950	 	 	 	 
551	-5.767	-2.956	 	 	 	 
552	-5.644	-2.961	 	 	 	 
553	-5.521	-2.967	 	 	 	 
554	-5.620	-2.973	 	 	 	 
555	-5.718	-2.978	 	 	 	 
556	-5.595	-2.984	 	 	 	 
557	-5.767	-2.990	 	 	 	 
558	-5.644	-2.995	 	 	 	 
559	-5.669	-3.001	 	 	 	 
560	-5.650	-3.007	 	 	 	 
561	-5.546	-3.012	 	 	 	 
562	-5.914	-3.018	 	 	 	 
563	-5.693	-3.024	 	 	 	 
564	-5.791	-3.030	 	 	 	 
565	-5.767	-3.035	 	 	 	 
566	-5.791	-3.041	 	 	 	 
567	-5.540	-3.047	 	 	 	 
568	-5.840	-3.053	 	 	 	 
569	-5.718	-3.058	 	 	 	 
570	-5.816	-3.064	 	 	 	 
571	-5.865	-3.070	 	 	 	 
572	-5.890	-3.076	 	 	 	 
573	-5.816	-3.082	 	 	 	 
574	-5.718	-3.087	 	 	 	 
575	-5.761	-3.093	 	 	 	 
576	-5.497	-3.099	 	 	 	 
577	-5.693	-3.104	 	 	 	 
578	-5.791	-3.110	 	 	 	 
579	-5.546	-3.116	 	 	 	 
580	-6.037	-3.122	 	 	 	 
581	-5.816	-3.127	 	 	 	 
582	-5.816	-3.133	 	 	 	 
583	-5.840	-3.139	 	 	 	 
584	-5.521	-3.145	 	 	 	 
585	-5.840	-3.150	 	 	 	 
586	-5.890	-3.156	 	 	 	 
587	-5.914	-3.162	 	 	 	 
588	-5.865	-3.168	 	 	 	 
589	-5.687	-3.174	 	 	 	 
590	-5.840	-3.180	 	 	 	 
591	-5.890	-3.186	 	 	 	 
592	-6.037	-3.192	 	 	 	 
593	-5.914	-3.198	 	 	 	 
594	-5.865	-3.203	 	 	 	 
595	-5.914	-3.209	 	 	 	 
596	-5.926	-3.215	 	 	 	 
597	-5.718	-3.221	 	 	 	 
598	-5.742	-3.227	 	 	 	 
599	-5.718	-3.232	 	 	 	 
600	-5.914	-3.238	 	 	 	 
601	-5.399	-3.244	 	 	 	 
602	-5.767	-3.249	 	 	 	 
603	-5.718	-3.255	 	 	 	 
604	-5.761	-3.261	 	 	 	 
605	-5.840	-3.267	 	 	 	 
606	-5.890	-3.273	 	 	 	 
607	-5.791	-3.278	 	 	 	 
608	-5.693	-3.284	 	 	 	 
609	-5.595	-3.290	 	 	 	 
610	-5.816	-3.296	 	 	 	 
611	-5.871	-3.301	 	 	 	 
612	-5.816	-3.307	 	 	 	 
613	-5.644	-3.313	 	 	 	 
614	-6.037	-3.319	 	 	 	 
615	-5.791	-3.325	 	 	 	 
616	-5.914	-3.331	 	 	 	 
617	-5.767	-3.336	 	 	 	 
618	-5.834	-3.342	 	 	 	 
619	-5.693	-3.348	 	 	 	 
620	-5.791	-3.354	 	 	 	 
621	-5.669	-3.359	 	 	 	 
622	-5.890	-3.365	 	 	 	 
623	-5.865	-3.371	 	 	 	 
624	-5.816	-3.377	 	 	 	 
625	-5.988	-3.383	 	 	 	 
626	-5.558	-3.389	 	 	 	 
627	-5.988	-3.395	 	 	 	 
628	-5.988	-3.401	 	 	 	 
629	-5.914	-3.406	 	 	 	 
630	-6.184	-3.413	 	 	 	 
631	-5.914	-3.419	 	 	 	 
632	-6.086	-3.425	 	 	 	 
633	-5.945	-3.431	 	 	 	 
634	-6.037	-3.437	 	 	 	 
635	-5.840	-3.442	 	 	 	 
636	-5.988	-3.448	 	 	 	 
637	-5.742	-3.454	 	 	 	 
638	-5.865	-3.460	 	 	 	 
639	-6.012	-3.466	 	 	 	 
640	-6.055	-3.472	 	 	 	 
641	-5.914	-3.478	 	 	 	 
642	-6.012	-3.484	 	 	 	 
643	-5.890	-3.490	 	 	 	 
644	-5.939	-3.496	 	 	 	 
645	-5.939	-3.502	 	 	 	 
646	-5.693	-3.507	 	 	 	 
647	-5.926	-3.513	 	 	 	 
648	-5.988	-3.519	 	 	 	 
649	-6.086	-3.525	 	 	 	 
650	-5.816	-3.531	 	 	 	 
651	-5.791	-3.537	 	 	 	 
652	-5.890	-3.543	 	 	 	 
653	-5.816	-3.549	 	 	 	 
654	-5.988	-3.555	 	 	 	 
655	-5.834	-3.561	 	 	 	 
656	-5.914	-3.567	 	 	 	 
657	-6.037	-3.573	 	 	 	 
658	-5.742	-3.578	 	 	 	 
659	-5.669	-3.584	 	 	 	 
660	-5.865	-3.590	 	 	 	 
661	-6.037	-3.596	 	 	 	 
662	-5.982	-3.602	 	 	 	 
663	-6.037	-3.608	 	 	 	 
664	-5.865	-3.614	 	 	 	 
665	-6.209	-3.620	 	 	 	 
666	-6.160	-3.626	 	 	 	 
667	-6.061	-3.632	 	 	 	 
668	-5.988	-3.638	 	 	 	 
669	-5.982	-3.644	 	 	 	 
670	-5.963	-3.650	 	 	 	 
671	-5.718	-3.656	 	 	 	 
672	-6.086	-3.662	 	 	 	 
673	-5.939	-3.668	 	 	 	 
674	-5.890	-3.674	 	 	 	 
675	-6.061	-3.680	 	 	 	 
676	-5.988	-3.686	 	 	 	 
677	-5.890	-3.692	 	 	 	 
678	-5.963	-3.698	 	 	 	 
679	-6.135	-3.704	 	 	 	 
680	-5.963	-3.710	 	 	 	 
681	-5.890	-3.716	 	 	 	 
682	-5.963	-3.722	 	 	 	 
683	-6.037	-3.728	 	 	 	 
684	-6.055	-3.734	 	 	 	 
685	-5.988	-3.740	 	 	 	 
686	-5.791	-3.745	 	 	 	 
687	-6.086	-3.752	 	 	 	 
688	-6.110	-3.758	 	 	 	 
689	-6.086	-3.764	 	 	 	 
690	-5.914	-3.770	 	 	 	 
691	-5.945	-3.776	 	 	 	 
692	-5.890	-3.782	 	 	 	 
