TIME	P	Q	P(corr)	Q(corr)
s	mW	mJ	mW	mJ
5909	0.291	215.863	0.303	295.529
5910	0.291	216.154	0.303	295.832
5911	0.291	216.445	0.303	296.135
5912	0.291	216.736	0.303	296.438
5913	0.291	217.026	0.303	296.740
5914	0.291	217.317	0.303	297.043
5915	0.291	217.608	0.303	297.346
5916	0.291	217.899	0.303	297.649
5917	0.291	218.190	0.303	297.951
5918	0.291	218.481	0.303	298.254
5919	0.291	218.772	0.303	298.557
5920	0.291	219.063	0.303	298.860
5921	0.291	219.354	0.303	299.163
5922	0.291	219.646	0.303	299.466
5923	0.291	219.937	0.303	299.768
5924	0.291	220.228	0.303	300.071
5925	0.291	220.519	0.303	300.374
5926	0.291	220.811	0.303	300.677
5927	0.291	221.102	0.303	300.980
5928	0.291	221.394	0.303	301.283
5929	0.292	221.685	0.303	301.586
5930	0.291	221.977	0.303	301.889
5931	0.291	222.268	0.303	302.193
5932	0.291	222.560	0.303	302.496
5933	0.292	222.851	0.303	302.799
5934	0.292	223.143	0.303	303.102
5935	0.292	223.434	0.303	303.406
5936	0.292	223.726	0.303	303.709
5937	0.292	224.018	0.303	304.012
5938	0.292	224.309	0.303	304.316
5939	0.292	224.601	0.304	304.620
5940	0.292	224.893	0.304	304.923
5941	0.292	225.185	0.304	305.227
5942	0.292	225.476	0.304	305.530
5943	0.292	225.768	0.304	305.834
5944	0.292	226.060	0.304	306.137
5945	0.292	226.352	0.304	306.441
5946	0.292	226.644	0.304	306.745
5947	0.292	226.936	0.304	307.048
5948	0.292	227.228	0.304	307.352
5949	0.292	227.520	0.304	307.656
5950	0.292	227.812	0.304	307.959
5951	0.292	228.105	0.304	308.263
5952	0.292	228.397	0.304	308.567
5953	0.292	228.689	0.304	308.870
5954	0.292	228.981	0.304	309.174
5955	0.292	229.273	0.304	309.478
5956	0.292	229.566	0.304	309.782
5957	0.292	229.858	0.304	310.085
5958	0.292	230.150	0.304	310.389
5959	0.292	230.443	0.304	310.693
5960	0.293	230.735	0.304	310.996
5961	0.292	231.028	0.304	311.300
5962	0.292	231.320	0.303	311.603
5963	0.293	231.613	0.303	311.906
5964	0.293	231.905	0.303	312.210
5965	0.293	232.198	0.303	312.513
5966	0.293	232.490	0.303	312.817
5967	0.293	232.783	0.303	313.120
5968	0.293	233.076	0.303	313.423
5969	0.293	233.369	0.303	313.726
5970	0.293	233.662	0.303	314.030
5971	0.293	233.954	0.303	314.333
5972	0.293	234.247	0.303	314.636
5973	0.293	234.540	0.303	314.939
5974	0.293	234.833	0.303	315.242
5975	0.293	235.126	0.303	315.545
5976	0.293	235.419	0.303	315.848
5977	0.293	235.712	0.303	316.150
5978	0.293	236.005	0.303	316.453
5979	0.293	236.298	0.303	316.756
5980	0.293	236.591	0.303	317.059
5981	0.293	236.884	0.303	317.362
5982	0.293	237.178	0.303	317.665
5983	0.293	237.471	0.303	317.968
5984	0.293	237.764	0.303	318.270
5985	0.293	238.057	0.303	318.573
5986	0.293	238.350	0.303	318.876
5987	0.293	238.644	0.303	319.179
5988	0.293	238.937	0.303	319.481
5989	0.293	239.230	0.303	319.784
5990	0.293	239.524	0.303	320.086
5991	0.293	239.817	0.303	320.389
5992	0.293	240.111	0.303	320.692
5993	0.294	240.404	0.303	320.994
5994	0.294	240.698	0.303	321.297
5995	0.294	240.992	0.303	321.599
5996	0.294	241.285	0.303	321.902
5997	0.294	241.579	0.303	322.205
5998	0.294	241.872	0.303	322.507
5999	0.294	242.166	0.303	322.810
6000	0.294	242.460	0.303	323.113
6001	0.294	242.753	0.303	323.415
6002	0.294	243.047	0.303	323.718
6003	0.294	243.341	0.303	324.021
6004	0.294	243.635	0.303	324.323
6005	0.294	243.929	0.303	324.626
6006	0.294	244.223	0.303	324.929
6007	0.294	244.517	0.303	325.232
6008	0.294	244.811	0.303	325.535
6009	0.294	245.105	0.303	325.837
6010	0.294	245.399	0.303	326.140
6011	0.294	245.693	0.303	326.443
6012	0.294	245.987	0.303	326.746
6013	0.294	246.281	0.303	327.049
6014	0.294	246.575	0.303	327.352
6015	0.294	246.869	0.303	327.656
6016	0.294	247.163	0.303	327.959
6017	0.294	247.458	0.303	328.262
6018	0.294	247.752	0.303	328.565
6019	0.294	248.046	0.303	328.868
6020	0.294	248.341	0.303	329.171
6021	0.294	248.635	0.303	329.475
6022	0.295	248.929	0.303	329.778
6023	0.295	249.224	0.303	330.081
6024	0.294	249.518	0.303	330.385
6025	0.295	249.813	0.303	330.688
6026	0.295	250.107	0.303	330.991
6027	0.295	250.402	0.303	331.294
6028	0.295	250.697	0.303	331.598
6029	0.295	250.991	0.303	331.901
6030	0.295	251.286	0.303	332.205
6031	0.295	251.581	0.303	332.508
6032	0.295	251.875	0.303	332.812
6033	0.295	252.170	0.303	333.115
6034	0.295	252.465	0.303	333.418
6035	0.295	252.760	0.303	333.722
6036	0.295	253.055	0.303	334.025
6037	0.295	253.349	0.304	334.329
6038	0.295	253.644	0.304	334.632
6039	0.295	253.939	0.304	334.936
6040	0.295	254.234	0.304	335.240
6041	0.295	254.529	0.304	335.543
6042	0.295	254.824	0.304	335.847
6043	0.295	255.119	0.304	336.151
6044	0.295	255.414	0.304	336.454
6045	0.295	255.709	0.304	336.758
6046	0.295	256.004	0.304	337.062
6047	0.295	256.299	0.304	337.365
6048	0.295	256.594	0.304	337.669
6049	0.295	256.889	0.304	337.973
6050	0.295	257.184	0.304	338.277
6051	0.295	257.479	0.304	338.581
6052	0.295	257.774	0.304	338.884
6053	0.295	258.069	0.304	339.188
6054	0.295	258.364	0.304	339.492
6055	0.295	258.659	0.304	339.796
6056	0.295	258.954	0.304	340.100
6057	0.295	259.249	0.304	340.403
6058	0.295	259.544	0.304	340.707
6059	0.295	259.839	0.304	341.011
6060	0.295	260.134	0.304	341.314
6061	0.295	260.428	0.304	341.618
6062	0.295	260.723	0.304	341.922
6063	0.295	261.018	0.303	342.225
6064	0.295	261.313	0.303	342.528
6065	0.295	261.608	0.303	342.832
6066	0.295	261.903	0.303	343.135
6067	0.295	262.198	0.303	343.438
6068	0.295	262.493	0.303	343.741
6069	0.295	262.788	0.303	344.043
6070	0.295	263.083	0.303	344.346
6071	0.295	263.378	0.302	344.648
6072	0.295	263.673	0.302	344.951
6073	0.295	263.968	0.302	345.253
6074	0.295	264.263	0.302	345.555
6075	0.295	264.558	0.302	345.857
6076	0.295	264.853	0.302	346.159
6077	0.295	265.148	0.301	346.460
6078	0.295	265.443	0.301	346.761
6079	0.295	265.738	0.301	347.062
6080	0.295	266.033	0.301	347.363
6081	0.295	266.328	0.301	347.664
6082	0.295	266.623	0.300	347.964
6083	0.295	266.918	0.300	348.264
6084	0.295	267.213	0.300	348.564
6085	0.295	267.508	0.300	348.863
6086	0.295	267.803	0.299	349.163
6087	0.295	268.098	0.299	349.462
6088	0.295	268.393	0.299	349.761
6089	0.295	268.688	0.299	350.059
6090	0.295	268.983	0.298	350.358
6091	0.295	269.278	0.298	350.656
6092	0.295	269.573	0.298	350.954
6093	0.295	269.868	0.298	351.251
6094	0.295	270.163	0.298	351.549
6095	0.295	270.457	0.297	351.846
6096	0.295	270.752	0.297	352.143
6097	0.295	271.047	0.297	352.440
6098	0.295	271.342	0.297	352.737
6099	0.295	271.637	0.297	353.033
6100	0.295	271.932	0.296	353.330
6101	0.295	272.227	0.296	353.626
6102	0.295	272.522	0.296	353.922
6103	0.295	272.817	0.296	354.218
6104	0.295	273.112	0.296	354.513
6105	0.295	273.407	0.295	354.809
6106	0.295	273.702	0.295	355.104
6107	0.295	273.997	0.295	355.399
6108	0.295	274.292	0.295	355.694
6109	0.295	274.587	0.295	355.989
6110	0.295	274.882	0.295	356.284
6111	0.295	275.177	0.295	356.579
6112	0.295	275.472	0.295	356.874
6113	0.295	275.767	0.295	357.168
6114	0.295	276.062	0.295	357.463
6115	0.295	276.357	0.295	357.758
6116	0.295	276.652	0.294	358.052
6117	0.295	276.947	0.294	358.346
6118	0.295	277.242	0.294	358.641
6119	0.295	277.537	0.294	358.935
6120	0.295	277.832	0.294	359.229
6121	0.295	278.127	0.294	359.524
6122	0.295	278.422	0.294	359.818
6123	0.295	278.717	0.294	360.112
6124	0.295	279.012	0.294	360.407
6125	0.295	279.307	0.294	360.701
6126	0.295	279.602	0.294	360.996
6127	0.295	279.897	0.294	361.290
6128	0.295	280.192	0.294	361.584
6129	0.295	280.486	0.294	361.879
6130	0.295	280.781	0.294	362.173
6131	0.295	281.076	0.295	362.468
6132	0.295	281.371	0.295	362.762
6133	0.295	281.666	0.295	363.057
6134	0.295	281.961	0.295	363.352
6135	0.295	282.256	0.295	363.646
6136	0.295	282.551	0.295	363.941
6137	0.295	282.846	0.295	364.236
6138	0.295	283.141	0.295	364.530
6139	0.295	283.436	0.295	364.825
6140	0.295	283.731	0.295	365.120
6141	0.295	284.026	0.295	365.415
6142	0.295	284.321	0.295	365.710
6143	0.295	284.616	0.295	366.005
6144	0.295	284.911	0.295	366.299
6145	0.295	285.206	0.295	366.594
6146	0.295	285.501	0.295	366.889
6147	0.295	285.796	0.295	367.184
6148	0.295	286.091	0.295	367.479
6149	0.295	286.386	0.295	367.774
6150	0.295	286.681	0.295	368.069
6151	0.295	286.976	0.295	368.364
6152	0.295	287.271	0.295	368.659
6153	0.295	287.566	0.295	368.954
6154	0.295	287.861	0.295	369.249
6155	0.295	288.156	0.295	369.544
6156	0.295	288.451	0.295	369.839
6157	0.295	288.746	0.295	370.134
6158	0.295	289.041	0.295	370.429
6159	0.295	289.336	0.295	370.724
6160	0.295	289.631	0.295	371.019
6161	0.295	289.926	0.295	371.314
6162	0.295	290.221	0.295	371.609
6163	0.295	290.516	0.295	371.904
6164	0.295	290.810	0.295	372.199
6165	0.295	291.105	0.295	372.494
6166	0.295	291.400	0.295	372.789
6167	0.295	291.695	0.295	373.084
6168	0.295	291.990	0.295	373.379
6169	0.295	292.285	0.295	373.674
6170	0.295	292.580	0.295	373.969
6171	0.295	292.875	0.295	374.264
6172	0.295	293.170	0.295	374.558
6173	0.295	293.465	0.295	374.853
6174	0.295	293.760	0.295	375.148
6175	0.295	294.055	0.295	375.443
6176	0.295	294.350	0.295	375.738
6177	0.295	294.645	0.295	376.033
6178	0.295	294.940	0.295	376.328
6179	0.295	295.235	0.295	376.623
6180	0.295	295.530	0.295	376.918
6181	0.295	295.825	0.295	377.213
6182	0.295	296.120	0.295	377.508
6183	0.295	296.415	0.295	377.803
6184	0.295	296.710	0.295	378.098
6185	0.295	297.005	0.295	378.393
6186	0.295	297.300	0.295	378.688
6187	0.295	297.595	0.295	378.983
6188	0.295	297.890	0.295	379.278
6189	0.295	298.185	0.295	379.573
6190	0.295	298.480	0.295	379.868
6191	0.295	298.775	0.295	380.163
6192	0.295	299.070	0.295	380.458
6193	0.295	299.365	0.295	380.753
6194	0.295	299.660	0.295	381.048
6195	0.295	299.955	0.295	381.343
6196	0.295	300.250	0.295	381.638
6197	0.295	300.545	0.295	381.933
6198	0.295	300.839	0.295	382.228
6199	0.295	301.134	0.295	382.523
6200	0.295	301.429	0.295	382.818
6201	0.295	301.724	0.295	383.113
6202	0.295	302.019	0.295	383.408
6203	0.295	302.314	0.295	383.703
6204	0.295	302.609	0.295	383.998
6205	0.295	302.904	0.295	384.293
6206	0.295	303.199	0.295	384.587
6207	0.295	303.494	0.295	384.882
6208	0.295	303.789	0.295	385.177
6209	0.295	304.084	0.295	385.472
6210	0.295	304.379	0.295	385.767
6211	0.295	304.674	0.295	386.062
6212	0.295	304.969	0.295	386.357
6213	0.295	305.264	0.295	386.652
6214	0.295	305.559	0.295	386.947
6215	0.295	305.854	0.295	387.242
6216	0.295	306.149	0.295	387.537
6217	0.295	306.444	0.295	387.832
6218	0.295	306.739	0.295	388.127
6219	0.295	307.034	0.295	388.422
6220	0.295	307.329	0.295	388.717
6221	0.295	307.624	0.295	389.012
6222	0.295	307.919	0.295	389.307
6223	0.295	308.214	0.295	389.602
6224	0.295	308.509	0.295	389.897
6225	0.295	308.804	0.295	390.192
6226	0.295	309.099	0.295	390.487
6227	0.295	309.394	0.295	390.782
6228	0.295	309.689	0.295	391.077
6229	0.295	309.984	0.295	391.372
6230	0.295	310.279	0.295	391.667
6231	0.295	310.574	0.295	391.962
6232	0.295	310.868	0.295	392.257
6233	0.295	311.163	0.295	392.552
6234	0.295	311.458	0.295	392.847
6235	0.295	311.753	0.295	393.142
6236	0.295	312.048	0.295	393.437
6237	0.295	312.343	0.295	393.732
6238	0.295	312.638	0.295	394.027
6239	0.295	312.933	0.295	394.322
6240	0.295	313.228	0.295	394.616
6241	0.295	313.523	0.295	394.911
6242	0.295	313.818	0.295	395.206
6243	0.295	314.113	0.295	395.501
6244	0.295	314.408	0.295	395.796
6245	0.295	314.703	0.295	396.091
6246	0.295	314.998	0.295	396.386
6247	0.295	315.293	0.295	396.681
6248	0.295	315.588	0.295	396.976
6249	0.295	315.883	0.295	397.271
6250	0.295	316.178	0.295	397.566
6251	0.295	316.473	0.295	397.861
6252	0.295	316.768	0.295	398.156
6253	0.295	317.063	0.295	398.451
6254	0.295	317.358	0.295	398.746
6255	0.295	317.653	0.295	399.041
6256	0.295	317.948	0.295	399.336
6257	0.295	318.243	0.295	399.631
6258	0.295	318.538	0.295	399.926
6259	0.295	318.833	0.295	400.221
6260	0.295	319.128	0.295	400.516
6261	0.295	319.423	0.295	400.811
6262	0.295	319.718	0.295	401.106
6263	0.295	320.013	0.295	401.401
6264	0.295	320.308	0.295	401.696
6265	0.295	320.603	0.295	401.991
6266	0.295	320.898	0.295	402.286
6267	0.295	321.192	0.295	402.581
6268	0.295	321.487	0.295	402.876
6269	0.295	321.782	0.295	403.171
6270	0.295	322.077	0.295	403.466
6271	0.295	322.372	0.295	403.761
6272	0.295	322.667	0.295	404.056
6273	0.295	322.962	0.295	404.351
6274	0.295	323.257	0.295	404.646
6275	0.295	323.552	0.295	404.940
6276	0.295	323.847	0.295	405.235
6277	0.295	324.142	0.295	405.530
6278	0.295	324.437	0.295	405.825
6279	0.295	324.732	0.295	406.120
6280	0.295	325.027	0.295	406.415
6281	0.295	325.322	0.295	406.710
6282	0.295	325.617	0.295	407.005
6283	0.295	325.912	0.295	407.300
6284	0.295	326.207	0.295	407.595
6285	0.295	326.502	0.295	407.890
6286	0.295	326.797	0.295	408.185
6287	0.295	327.092	0.295	408.480
6288	0.295	327.387	0.295	408.775
6289	0.295	327.682	0.295	409.070
6290	0.295	327.977	0.295	409.365
6291	0.295	328.272	0.295	409.660
6292	0.295	328.567	0.295	409.955
6293	0.295	328.862	0.295	410.250
6294	0.295	329.157	0.295	410.545
6295	0.295	329.452	0.295	410.840
6296	0.295	329.747	0.295	411.135
6297	0.295	330.042	0.295	411.430
6298	0.295	330.337	0.295	411.725
6299	0.295	330.632	0.295	412.020
6300	0.295	330.927	0.295	412.315
6301	0.295	331.221	0.295	412.610
6302	0.295	331.516	0.295	412.905
6303	0.295	331.811	0.295	413.200
6304	0.295	332.106	0.295	413.495
6305	0.295	332.401	0.295	413.790
6306	0.295	332.696	0.295	414.085
6307	0.295	332.991	0.295	414.380
6308	0.295	333.286	0.295	414.675
6309	0.295	333.581	0.295	414.969
6310	0.295	333.876	0.295	415.264
6311	0.295	334.171	0.295	415.559
6312	0.295	334.466	0.295	415.854
6313	0.295	334.761	0.295	416.149
6314	0.295	335.056	0.295	416.444
6315	0.295	335.351	0.295	416.739
6316	0.295	335.646	0.295	417.034
6317	0.295	335.941	0.295	417.329
6318	0.295	336.236	0.295	417.624
6319	0.295	336.531	0.295	417.919
6320	0.295	336.826	0.295	418.214
6321	0.295	337.121	0.295	418.509
6322	0.295	337.416	0.295	418.804
6323	0.295	337.711	0.295	419.099
6324	0.295	338.006	0.295	419.394
6325	0.295	338.301	0.295	419.689
6326	0.295	338.596	0.295	419.984
6327	0.295	338.891	0.295	420.279
6328	0.295	339.186	0.295	420.574
6329	0.295	339.481	0.295	420.869
6330	0.295	339.776	0.295	421.164
6331	0.295	340.071	0.295	421.459
6332	0.295	340.366	0.295	421.754
6333	0.295	340.661	0.295	422.049
6334	0.295	340.956	0.295	422.344
6335	0.295	341.250	0.295	422.639
6336	0.295	341.545	0.295	422.934
6337	0.295	341.840	0.295	423.229
6338	0.295	342.135	0.295	423.524
6339	0.295	342.430	0.295	423.819
6340	0.295	342.725	0.295	424.114
6341	0.295	343.020	0.295	424.409
6342	0.295	343.315	0.295	424.704
6343	0.295	343.610	0.295	424.998
6344	0.295	343.905	0.295	425.293
6345	0.295	344.200	0.295	425.588
6346	0.295	344.495	0.295	425.883
6347	0.295	344.790	0.295	426.178
6348	0.295	345.085	0.295	426.473
6349	0.295	345.380	0.295	426.768
6350	0.295	345.675	0.295	427.063
6351	0.295	345.970	0.295	427.358
6352	0.295	346.265	0.295	427.653
6353	0.295	346.560	0.295	427.948
6354	0.295	346.855	0.295	428.243
6355	0.295	347.150	0.295	428.538
6356	0.295	347.445	0.295	428.833
6357	0.295	347.740	0.295	429.128
6358	0.295	348.035	0.295	429.423
6359	0.295	348.330	0.295	429.718
6360	0.295	348.625	0.295	430.013
6361	0.295	348.920	0.295	430.308
6362	0.295	349.215	0.295	430.603
6363	0.295	349.510	0.295	430.898
6364	0.295	349.805	0.295	431.193
6365	0.295	350.100	0.295	431.488
6366	0.295	350.395	0.295	431.783
6367	0.295	350.690	0.295	432.078
6368	0.295	350.985	0.295	432.373
6369	0.295	351.280	0.295	432.668
6370	0.295	351.575	0.295	432.963
6371	0.295	351.869	0.295	433.258
6372	0.295	352.164	0.295	433.553
6373	0.295	352.459	0.295	433.848
6374	0.295	352.754	0.295	434.143
6375	0.295	353.049	0.295	434.438
6376	0.295	353.344	0.295	434.733
6377	0.295	353.639	0.295	435.027
6378	0.295	353.934	0.295	435.322
6379	0.295	354.229	0.295	435.617
6380	0.295	354.524	0.295	435.912
6381	0.295	354.819	0.295	436.207
6382	0.295	355.114	0.295	436.502
6383	0.295	355.409	0.295	436.797
6384	0.295	355.704	0.295	437.092
6385	0.295	355.999	0.295	437.387
6386	0.295	356.294	0.295	437.682
6387	0.295	356.589	0.295	437.977
6388	0.295	356.884	0.295	438.272
6389	0.295	357.179	0.295	438.567
6390	0.295	357.474	0.295	438.862
6391	0.295	357.769	0.295	439.157
6392	0.295	358.064	0.295	439.452
6393	0.295	358.359	0.295	439.747
6394	0.295	358.654	0.295	440.042
6395	0.295	358.949	0.295	440.337
6396	0.295	359.244	0.295	440.632
6397	0.295	359.539	0.295	440.927
6398	0.295	359.834	0.295	441.222
6399	0.295	360.129	0.295	441.517
6400	0.295	360.424	0.295	441.812
6401	0.295	360.719	0.295	442.107
6402	0.295	361.014	0.295	442.402
6403	0.295	361.309	0.295	442.697
6404	0.295	361.603	0.295	442.992
6405	0.295	361.898	0.295	443.287
6406	0.295	362.193	0.295	443.582
6407	0.295	362.488	0.295	443.877
6408	0.295	362.783	0.295	444.172
6409	0.295	363.078	0.295	444.467
6410	0.295	363.373	0.295	444.762
6411	0.295	363.668	0.295	445.057
6412	0.295	363.963	0.295	445.351
6413	0.295	364.258	0.295	445.646
6414	0.295	364.553	0.295	445.941
6415	0.295	364.848	0.295	446.236
6416	0.295	365.143	0.295	446.531
6417	0.295	365.438	0.295	446.826
6418	0.295	365.733	0.295	447.121
6419	0.295	366.028	0.295	447.416
6420	0.295	366.323	0.295	447.711
6421	0.295	366.618	0.295	448.006
6422	0.295	366.913	0.295	448.301
6423	0.295	367.208	0.295	448.596
6424	0.295	367.503	0.295	448.891
6425	0.295	367.798	0.295	449.186
6426	0.295	368.093	0.295	449.481
6427	0.295	368.388	0.295	449.776
6428	0.295	368.683	0.295	450.071
6429	0.295	368.978	0.295	450.366
6430	0.295	369.273	0.295	450.661
6431	0.295	369.568	0.295	450.956
6432	0.295	369.863	0.295	451.251
6433	0.295	370.158	0.295	451.546
6434	0.295	370.453	0.295	451.841
6435	0.295	370.748	0.295	452.136
6436	0.295	371.043	0.295	452.431
6437	0.295	371.338	0.295	452.726
6438	0.295	371.632	0.295	453.021
6439	0.295	371.927	0.295	453.316
6440	0.295	372.222	0.295	453.611
6441	0.295	372.517	0.295	453.906
6442	0.295	372.812	0.295	454.201
6443	0.295	373.107	0.295	454.496
6444	0.295	373.402	0.295	454.791
6445	0.295	373.697	0.295	455.086
6446	0.295	373.992	0.295	455.380
6447	0.295	374.287	0.295	455.675
6448	0.295	374.582	0.295	455.970
6449	0.295	374.877	0.295	456.265
6450	0.295	375.172	0.295	456.560
6451	0.295	375.467	0.295	456.855
6452	0.295	375.762	0.295	457.150
6453	0.295	376.057	0.295	457.445
6454	0.295	376.352	0.295	457.740
6455	0.295	376.647	0.295	458.035
6456	0.295	376.942	0.295	458.330
6457	0.295	377.237	0.295	458.625
6458	0.295	377.532	0.295	458.920
6459	0.295	377.827	0.295	459.215
6460	0.295	378.122	0.295	459.510
6461	0.295	378.417	0.295	459.805
6462	0.295	378.712	0.295	460.100
6463	0.295	379.007	0.295	460.395
6464	0.295	379.302	0.295	460.690
6465	0.295	379.597	0.295	460.985
6466	0.295	379.892	0.295	461.280
6467	0.295	380.187	0.295	461.575
6468	0.295	380.482	0.295	461.870
6469	0.295	380.777	0.295	462.165
6470	0.295	381.072	0.295	462.460
6471	0.295	381.367	0.295	462.755
6472	0.295	381.662	0.295	463.050
6473	0.295	381.957	0.295	463.345
6474	0.295	382.251	0.295	463.640
6475	0.295	382.546	0.295	463.935
6476	0.295	382.841	0.295	464.230
6477	0.295	383.136	0.295	464.525
6478	0.295	383.431	0.295	464.820
6479	0.295	383.726	0.295	465.115
6480	0.295	384.021	0.295	465.409
6481	0.295	384.316	0.295	465.704
6482	0.295	384.611	0.295	465.999
6483	0.295	384.906	0.295	466.294
6484	0.295	385.201	0.295	466.589
6485	0.295	385.496	0.295	466.884
6486	0.295	385.791	0.295	467.179
6487	0.295	386.086	0.295	467.474
6488	0.295	386.381	0.295	467.769
6489	0.295	386.676	0.295	468.064
6490	0.295	386.971	0.295	468.359
6491	0.295	387.266	0.295	468.654
6492	0.295	387.561	0.295	468.949
6493	0.295	387.856	0.295	469.244
6494	0.295	388.151	0.295	469.539
6495	0.295	388.446	0.295	469.834
6496	0.295	388.741	0.295	470.129
6497	0.295	389.036	0.295	470.424
6498	0.295	389.331	0.295	470.719
6499	0.295	389.626	0.295	471.014
6500	0.295	389.921	0.295	471.309
6501	0.295	390.216	0.295	471.604
6502	0.295	390.511	0.295	471.899
6503	0.295	390.806	0.295	472.194
6504	0.295	391.101	0.295	472.489
6505	0.295	391.396	0.295	472.784
6506	0.295	391.691	0.295	473.079
6507	0.295	391.986	0.295	473.374
6508	0.295	392.280	0.295	473.669
6509	0.295	392.575	0.295	473.964
6510	0.295	392.870	0.295	474.259
6511	0.295	393.165	0.295	474.554
6512	0.295	393.460	0.295	474.849
6513	0.295	393.755	0.295	475.144
6514	0.295	394.050	0.295	475.438
6515	0.295	394.345	0.295	475.733
6516	0.295	394.640	0.295	476.028
6517	0.295	394.935	0.295	476.323
6518	0.295	395.230	0.295	476.618
6519	0.295	395.525	0.295	476.913
6520	0.295	395.820	0.295	477.208
6521	0.295	396.115	0.295	477.503
6522	0.295	396.410	0.295	477.798
6523	0.295	396.705	0.295	478.093
6524	0.295	397.000	0.295	478.388
6525	0.295	397.295	0.295	478.683
6526	0.295	397.590	0.295	478.978
6527	0.295	397.885	0.295	479.273
6528	0.295	398.180	0.295	479.568
6529	0.295	398.475	0.295	479.863
6530	0.295	398.770	0.295	480.158
6531	0.295	399.065	0.295	480.453
6532	0.295	399.360	0.295	480.748
6533	0.295	399.655	0.295	481.043
6534	0.295	399.950	0.295	481.338
6535	0.295	400.245	0.295	481.633
6536	0.295	400.540	0.295	481.928
6537	0.295	400.835	0.295	482.223
6538	0.295	401.130	0.295	482.518
6539	0.295	401.425	0.295	482.813
6540	0.295	401.720	0.295	483.108
6541	0.295	402.014	0.295	483.403
6542	0.295	402.309	0.295	483.698
6543	0.295	402.604	0.295	483.993
6544	0.295	402.899	0.295	484.288
6545	0.295	403.194	0.295	484.583
6546	0.295	403.489	0.295	484.878
6547	0.295	403.784	0.295	485.173
6548	0.295	404.079	0.295	485.468
6549	0.295	404.374	0.295	485.762
6550	0.295	404.669	0.295	486.057
6551	0.295	404.964	0.295	486.352
6552	0.295	405.259	0.295	486.647
6553	0.295	405.554	0.295	486.942
6554	0.295	405.849	0.295	487.237
6555	0.295	406.144	0.295	487.532
6556	0.295	406.439	0.295	487.827
6557	0.295	406.734	0.295	488.122
6558	0.295	407.029	0.295	488.417
6559	0.295	407.324	0.295	488.712
6560	0.295	407.619	0.295	489.007
6561	0.295	407.914	0.295	489.302
6562	0.295	408.209	0.295	489.597
6563	0.295	408.504	0.295	489.892
6564	0.295	408.799	0.295	490.187
6565	0.295	409.094	0.295	490.482
6566	0.295	409.389	0.295	490.777
6567	0.295	409.684	0.295	491.072
6568	0.295	409.979	0.295	491.367
6569	0.295	410.274	0.295	491.662
6570	0.295	410.569	0.295	491.957
6571	0.295	410.864	0.295	492.252
6572	0.295	411.159	0.295	492.547
6573	0.295	411.454	0.295	492.842
6574	0.295	411.749	0.295	493.137
6575	0.295	412.043	0.295	493.432
6576	0.295	412.339	0.295	493.727
6577	0.295	412.633	0.295	494.022
6578	0.295	412.928	0.295	494.317
6579	0.295	413.223	0.295	494.612
6580	0.295	413.518	0.295	494.907
6581	0.295	413.813	0.295	495.202
6582	0.295	414.108	0.295	495.497
6583	0.295	414.403	0.295	495.791
6584	0.295	414.698	0.295	496.086
6585	0.295	414.993	0.295	496.381
6586	0.295	415.288	0.295	496.676
6587	0.295	415.583	0.295	496.971
6588	0.295	415.878	0.295	497.266
6589	0.295	416.173	0.295	497.561
6590	0.295	416.468	0.295	497.856
6591	0.295	416.763	0.295	498.151
6592	0.295	417.058	0.295	498.446
6593	0.295	417.353	0.295	498.741
6594	0.295	417.648	0.295	499.036
6595	0.295	417.943	0.295	499.331
6596	0.295	418.238	0.295	499.626
6597	0.295	418.533	0.295	499.921
6598	0.295	418.828	0.295	500.216
6599	0.295	419.123	0.295	500.511
6600	0.295	419.418	0.295	500.806
6601	0.295	419.713	0.295	501.101
6602	0.295	420.008	0.295	501.396
6603	0.295	420.303	0.295	501.691
6604	0.295	420.598	0.295	501.986
6605	0.295	420.893	0.295	502.281
6606	0.295	421.188	0.295	502.576
6607	0.295	421.483	0.295	502.871
6608	0.295	421.778	0.295	503.166
6609	0.295	422.073	0.295	503.461
6610	0.295	422.368	0.295	503.756
6611	0.295	422.662	0.295	504.051
6612	0.295	422.957	0.295	504.346
6613	0.295	423.252	0.295	504.641
6614	0.295	423.547	0.295	504.936
6615	0.295	423.842	0.295	505.231
6616	0.295	424.137	0.295	505.526
6617	0.295	424.432	0.295	505.820
6618	0.295	424.727	0.295	506.115
6619	0.295	425.022	0.295	506.410
6620	0.295	425.317	0.295	506.705
6621	0.295	425.612	0.295	507.000
6622	0.295	425.907	0.295	507.295
6623	0.295	426.202	0.295	507.590
6624	0.295	426.497	0.295	507.885
6625	0.295	426.792	0.295	508.180
6626	0.295	427.087	0.295	508.475
6627	0.295	427.382	0.295	508.770
6628	0.295	427.677	0.295	509.065
6629	0.295	427.972	0.295	509.360
6630	0.295	428.267	0.295	509.655
6631	0.295	428.562	0.295	509.950
6632	0.295	428.857	0.295	510.245
6633	0.295	429.152	0.295	510.540
6634	0.295	429.447	0.295	510.835
6635	0.295	429.742	0.295	511.130
6636	0.295	430.037	0.295	511.425
6637	0.295	430.332	0.295	511.720
6638	0.295	430.627	0.295	512.015
6639	0.295	430.922	0.295	512.310
6640	0.295	431.217	0.295	512.605
6641	0.295	431.512	0.295	512.900
6642	0.295	431.807	0.295	513.195
